feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	H2O2_50µM
Cytoplasm_Texture_Contrast_CorrER_3_01_256	0.013759150285514221	-0.0003193634466490086	-0.005642381597854606	0.005642381597854578
Cytoplasm_Texture_Contrast_CorrER_3_02_256	0.011533704632096797	-0.0002713657617118636	-0.004422154317486357	0.004422154317486334
Cytoplasm_Texture_Contrast_CorrER_3_03_256	0.00949826618221783	-0.00026909284272002686	-0.006614814017546107	0.006614814017546074
Cytoplasm_Texture_Contrast_CorrGasdermin_3_00_256	0.00023547693668835024	-4.287338354931476e-05	-0.0018668718738201772	0.001866871873820168
Cytoplasm_Texture_Contrast_CorrGasdermin_3_01_256	0.0003554198618413995	-4.629879614170918e-05	-0.0012365574416323439	0.0012365574416323378
Cytoplasm_Texture_Contrast_CorrGasdermin_3_02_256	0.0005001661776149469	-4.089456041435722e-05	-0.0007407823274781541	0.0007407823274781504
Cytoplasm_Texture_Contrast_CorrGasdermin_3_03_256	0.0004423707812916122	-4.375462601117094e-05	-0.0031212650571565068	0.003121265057156491
Cytoplasm_Texture_Contrast_CorrMito_3_00_256	0.0012639840701704763	-0.00010418790991571059	0.0011735385789847144	-0.0011735385789847085
Cytoplasm_Texture_Contrast_CorrMito_3_01_256	0.0013428604024777746	-9.306303953558813e-05	0.00033483157695457115	-0.00033483157695456947
Cytoplasm_Texture_Contrast_CorrMito_3_02_256	0.0014019497543410475	-9.475236484462461e-05	-0.001635032259373552	0.001635032259373544
Cytoplasm_Texture_Contrast_CorrMito_3_03_256	0.001804950855363363	-0.00012783744034070398	-0.00421518530105017	0.004215185301050148
Cytoplasm_Texture_Contrast_CorrPM_3_00_256	0.00035602730924877424	-0.0003610926834525261	0.003932219664109484	-0.003932219664109465
Cytoplasm_Texture_Contrast_CorrPM_3_01_256	0.0006644572204427268	-0.0003881941845858246	0.004473267803014551	-0.0044732678030145285
Cytoplasm_Texture_Contrast_CorrPM_3_02_256	0.0002265115837400966	-0.0004401640373350942	-0.009744709107444622	0.009744709107444573
Cytoplasm_Texture_Contrast_CorrPM_3_03_256	0.00017664129000571904	-0.00046147043028821165	-0.026298835114885122	0.026298835114884993
Cytoplasm_Texture_Contrast_CorrRNA_3_00_256	0.0015492052490529984	-0.0001548590368824793	0.012084332575852407	-0.012084332575852348
Cytoplasm_Texture_Contrast_CorrRNA_3_01_256	0.0026451941959687586	-0.00011238808646372132	0.008549688896624358	-0.008549688896624314
Cytoplasm_Texture_Contrast_CorrRNA_3_02_256	0.0018032989778734576	-7.804158934879231e-05	0.006300774401680311	-0.006300774401680279
Cytoplasm_Texture_Contrast_CorrRNA_3_03_256	0.0010696623099438751	-9.022745407145063e-05	0.006617677906458933	-0.0066176779064589
Cytoplasm_Texture_Correlation_CorrDNA_3_00_256	0.0008667632237080447	-3.501002151365957e-05	0.03693060467846629	-0.0369306046784661
Cytoplasm_Texture_Correlation_CorrDNA_3_01_256	0.0011830163405976979	-0.00013088561806840556	0.011817766020986765	-0.011817766020986706
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256	0.0005815369857177233	-2.34804293954915e-05	0.02987429071147652	-0.029874290711476372
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256	0.0009737838058271331	-0.00012241681458102503	0.005239001639921264	-0.005239001639921238
Cytoplasm_Texture_Correlation_CorrER_3_00_256	0.0002797725876043655	6.437025024120803e-06	0.020615597013251035	-0.02061559701325093
Cytoplasm_Texture_Correlation_CorrER_3_01_256	0.0003988377617503147	6.580995862224894e-05	0.016482094715019834	-0.01648209471501975
Cytoplasm_Texture_Correlation_CorrER_3_02_256	0.0002862780975056989	1.582153841913999e-05	0.02047262450878697	-0.02047262450878687
Cytoplasm_Texture_Correlation_CorrER_3_03_256	0.00023832004764823278	6.262233241681116e-05	0.007145242408719003	-0.007145242408718967
Cytoplasm_Texture_Correlation_CorrGasdermin_3_00_256	0.003217344438477543	0.00020645544305527706	-0.02536866568594902	0.025368665685948893
Cytoplasm_Texture_Correlation_CorrGasdermin_3_01_256	0.0030828170529803023	0.00021361160399839896	-0.018861617120510706	0.018861617120510613
Cytoplasm_Texture_Correlation_CorrGasdermin_3_02_256	0.003415285514409394	0.00022511889810493727	-0.02043409366771166	0.02043409366771156
Cytoplasm_Texture_Correlation_CorrGasdermin_3_03_256	0.003838495063478442	0.0002271182040503086	-0.02399267337546978	0.02399267337546966
Cytoplasm_Texture_Correlation_CorrMito_3_00_256	0.0030580982895084263	-0.00010872225791067317	-0.05104417274178463	0.051044172741784376
Cytoplasm_Texture_Correlation_CorrMito_3_01_256	0.0017889475868609894	-5.6938792583796096e-05	-0.04269943319467772	0.042699433194677505
Cytoplasm_Texture_Correlation_CorrMito_3_02_256	0.0025905578977338806	-0.00010314888917974186	-0.047238027245151956	0.04723802724515172
Cytoplasm_Texture_Correlation_CorrMito_3_03_256	0.001960740280614548	-3.812217184935887e-05	-0.04592696717627963	0.04592696717627939
Cytoplasm_Texture_Correlation_CorrPM_3_00_256	0.0007369717377914142	-8.415630093134072e-05	-0.018952800407351603	0.01895280040735151
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.0007170086435945855	-7.130074613126594e-05	-0.021821703483279373	0.021821703483279265
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0006642328049920598	-8.881195872540785e-05	-0.014467495365526755	0.014467495365526684
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.0008040519141995217	-7.581902024179134e-05	-0.02307304539223695	0.023073045392236834
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.0021918622233266793	-0.00017034276016315552	0.028968854621736338	-0.028968854621736193
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.0007656629666309422	-7.799710071292452e-05	0.023032874950544416	-0.0230328749505443
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.002469908999585102	-0.00017161242368511935	0.033988137777658765	-0.03398813777765859
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.0005429995693325695	-7.646128849305137e-05	0.015145017553222777	-0.0151450175532227
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.00026576244980736075	1.1510950895383286e-05	0.01673090314455414	-0.016730903144554058
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.00025269653454096375	1.9112924069700532e-05	0.015930176210047466	-0.01593017621004739
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.0002640707183757529	-8.769359117059366e-07	0.016900732253858186	-0.0169007322538581
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.0003879761170946239	1.1614928907237782e-05	0.02028843709984621	-0.02028843709984611
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.03454941741897499	-0.000775317686466536	0.05812501555226195	-0.05812501555226166
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.03235113347783791	-0.0007385654243021293	0.05835120172902876	-0.05835120172902846
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.034796166480216995	-0.0007796898531034099	0.05768736113306269	-0.0576873611330624
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.03210776590137587	-0.0007354124832278045	0.0584253129469718	-0.0584253129469715
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.00017327376642251036	-9.876976176905321e-06	-0.014556798223037445	0.014556798223037374
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.0002425702863665391	-2.3650498636243046e-05	-0.016358566631839266	0.016358566631839183
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.0002651372124958806	-1.9300001657586474e-05	-0.0175966867618469	0.017596686761846808
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.0002753932611460064	-3.701863688514983e-05	-0.015846217640526027	0.015846217640525948
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.0002385204067749669	2.5785410092131922e-05	-0.015414908669501518	0.015414908669501442
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.0002529445969000621	2.717401550605987e-06	-0.017599998245414673	0.017599998245414587
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.000284995828278678	1.9795440056485188e-05	-0.017744793049856822	0.01774479304985673
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.0002774001250002156	-1.178658466179769e-05	-0.01830907150528691	0.01830907150528682
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.004326309360898284	8.075431943816092e-05	0.07210530574122348	-0.07210530574122312
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.003912606948532349	4.0209259482143245e-05	0.06939036224041151	-0.06939036224041116
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.003977669952155871	7.522195944914066e-05	0.0700137440924606	-0.07001374409246025
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.0035895454893591916	3.3803631032537206e-05	0.06619255069457512	-0.0661925506945748
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.015732943256489995	-0.00041826419900954274	0.07414201509855717	-0.0741420150985568
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.016739934566533665	-0.0004327252320067602	0.07260131811453203	-0.07260131811453167
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.015438162871628913	-0.0004125680048522521	0.07241839733595981	-0.07241839733595945
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.016580527661734124	-0.0004336567501278782	0.07147751103032772	-0.07147751103032737
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.0399626757956264	-0.0009016043178193533	-0.05942359346670069	0.05942359346670039
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.042854817869542816	-0.0009527613593964903	-0.06415132936389481	0.06415132936389449
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.04013681353763254	-0.0009060923003993551	-0.059399223689256195	0.0593992236892559
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.042557350569918495	-0.0009480858227569876	-0.06571008272105117	0.06571008272105083
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.07152172437863358	-0.0018963408844127727	-0.2294571559148822	0.22945715591488103
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.08249647528158666	-0.0022275726006275474	-0.2495500433511697	0.24955004335116845
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.07110083306228354	-0.0018880704270112902	-0.22841688361475798	0.22841688361475684
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.08275341172668249	-0.0022324161493537417	-0.25078888846237124	0.25078888846236996
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.033115772419613165	-0.0008086193544086452	-0.007303210104108044	0.007303210104108008
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.04112057093265664	-0.0009363622763630727	-0.015576229939570373	0.015576229939570295
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.032738690373400714	-0.0008009713056781055	-0.004763197305421838	0.004763197305421815
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.040717779851237146	-0.0009305093828880642	-0.016514619114075008	0.016514619114074928
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.015603061379810934	-0.0004979440808710662	0.019487554872997824	-0.019487554872997727
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.01971284605284873	-0.0005750665077291376	0.014489428114077767	-0.014489428114077696
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.015569349517447928	-0.0004956756760209045	0.021319971360785967	-0.02131997136078586
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.01949544650225077	-0.0005720413752338244	0.013779833369868509	-0.013779833369868441
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.03482929881049568	-0.0008143642636829303	-0.10318441332793721	0.1031844133279367
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.042369828003369414	-0.000946015483792022	-0.11080588370028038	0.11080588370027984
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.03514294259709361	-0.0008231888918807413	-0.1014007951486425	0.10140079514864199
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.04242489365108115	-0.0009455598911592908	-0.10989481154178879	0.10989481154178822
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.02513519708697598	-0.0005889854448533392	-0.14878131536054978	0.14878131536054906
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.03305338676485592	-0.0007774653816627954	-0.15997872682641442	0.15997872682641362
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.02529660058809613	-0.0005979201997929037	-0.14781405447293386	0.1478140544729331
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.03353050783647482	-0.000783556286136482	-0.16152264253924162	0.1615226425392408
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.001283436867731469	-0.00011816356092888453	0.015005298277386264	-0.01500529827738619
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.0013400090076477467	-0.00012477416912985275	0.013008003909171069	-0.013008003909171005
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.0014159546477854335	-0.00012394533372421136	0.01601625568031394	-0.016016255680313857
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.0014029728710257539	-0.00012654620713066486	0.014027936379077434	-0.014027936379077363
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.012764082328466264	-0.00038041063977991223	0.08548645525102411	-0.08548645525102369
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.011989425616402483	-0.0003545082826171028	0.08675705878060505	-0.08675705878060462
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.01285339621017545	-0.0003835446629110325	0.08546952283706555	-0.08546952283706512
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.011726605534668422	-0.0003498499591549907	0.08590848674688921	-0.08590848674688878
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.001505169148848462	0.00011532663674911042	-0.026580406177299898	0.026580406177299763
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.0014606494685582838	0.00011377039458601568	-0.026016018015709623	0.026016018015709498
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.0015362731241235217	0.00011580303276490022	-0.026942417631242756	0.026942417631242617
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.0013822909204652678	0.00010951503998539135	-0.025639767044356443	0.025639767044356315
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.0014029301131442962	8.554521792139172e-05	-0.03175924122935102	0.031759241229350865
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.0013039451187628615	7.807078253668773e-05	-0.031415086779803945	0.031415086779803786
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.00142388848094821	8.764011642814478e-05	-0.03161678479305577	0.03161678479305561
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.001286760562798639	7.340599173554672e-05	-0.03190924624907096	0.0319092462490708
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.00186400013757837	7.678606812198156e-05	0.04144151094779557	-0.041441510947795364
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.0018768809484079885	6.813038572821623e-05	0.04265178331349163	-0.04265178331349142
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.001836914612450058	7.824961634229902e-05	0.041043339496296634	-0.04104333949629643
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.0017417549677397615	6.533036993254351e-05	0.041073995824210424	-0.041073995824210216
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.008769613432316636	-0.00020181093717405109	0.08523517641060369	-0.08523517641060326
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.00911106276800977	-0.0002068678086491497	0.08671596427761313	-0.08671596427761269
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.008736194737090308	-0.00019986410456143341	0.08557274510421801	-0.08557274510421758
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.008845602224423321	-0.00020502910054609618	0.08520651164954075	-0.08520651164954034
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.050293415219840654	-0.0009606364063469077	-0.07718325223850916	0.07718325223850878
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.02405436726974164	-0.000602509582260806	-0.049577006737977256	0.04957700673797701
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.051620330202840514	-0.0009696070890673102	-0.061322283767577895	0.06132228376757759
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.025628601287853825	-0.0006274706374251035	-0.039221572114233716	0.03922157211423352
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.08811161273087087	-0.0012651209471804654	-0.014396976641556637	0.014396976641556564
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.06032880103012794	-0.0010051936084860343	-0.007976389772194318	0.007976389772194278
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.0904872403151743	-0.0012694490417205244	-0.015185590438255198	0.015185590438255124
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.05863036966347612	-0.0009875561952373514	0.0013937087473669721	-0.0013937087473669652
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.07067391862470762	-0.0011100084245952901	-0.033662436042558884	0.03366243604255872
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.053477822827060484	-0.0009302468352716723	-0.029118511569542607	0.02911851156954246
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.07347279092870918	-0.0011292472221682884	-0.03647882781336574	0.03647882781336556
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.05513204138253136	-0.0009411323230086806	-0.02079141185266515	0.020791411852665045
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.05891634012440783	-0.0010160289494393245	-0.021792835192984618	0.02179283519298451
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.04569252248520861	-0.0008632200222873662	-0.020480975039004763	0.020480975039004663
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.059942718392476335	-0.0010196850888784007	-0.024437051143960276	0.024437051143960154
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.04809435581865307	-0.0008780786513800478	-0.015116065318051455	0.015116065318051378
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.02857700354135828	-0.0006733711527598604	0.0021193074474980624	-0.0021193074474980516
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256	0.02149942830431606	-0.0005716901972203025	0.008515357471491045	-0.008515357471491002
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.028118681857062677	-0.0006680758316711487	-0.0018100289939424782	0.0018100289939424693
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.021376302401546754	-0.0005725998900485413	0.009659118573563445	-0.009659118573563396
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.08498224253696385	-0.0012790763706050712	-0.032617979213617046	0.03261797921361688
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.06528365488945831	-0.0010681141712613085	-0.023493706815994664	0.023493706815994546
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.08413101829626324	-0.001253793377378213	-0.03504077544387771	0.03504077544387753
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.06445360916816156	-0.0010522477028864928	-0.017541022253039683	0.017541022253039596
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.05391489393151805	0.0011696684997675238	0.11445118552494599	-0.11445118552494542
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.029185875652377735	0.000720245855500651	0.07209336632207212	-0.07209336632207176
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.05287487830035742	0.0011487768668655741	0.1063679698288727	-0.10636796982887217
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.028926117571262733	0.0007261516039790553	0.06671851681726429	-0.06671851681726396
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.1605896116549843	0.0037526931447683202	0.2614465165230889	-0.26144651652308765
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.1310029408447334	0.002455885846149875	0.1745498803232635	-0.17454988032326263
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.1614820158828969	0.003701550626129575	0.25435931920933214	-0.25435931920933086
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.12667971848040493	0.0023677250610297327	0.1604937637929895	-0.1604937637929887
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.13732996031483158	0.0022980277348732016	0.10113048732026281	-0.10113048732026231
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.1145552294137635	0.0017852694873039556	0.0724164299922712	-0.07241642999227083
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.14075581781472424	0.002368306911276518	0.10498760043029845	-0.10498760043029794
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.11635900391277443	0.0017844604818702478	0.06598384351146101	-0.06598384351146068
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.10009536629371685	0.0016189930589818131	0.05340994604891924	-0.05340994604891898
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.08271600970809678	0.0013323190822716023	0.039254711678106693	-0.0392547116781065
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.10133234682007575	0.0016333980058187987	0.05526570827353415	-0.05526570827353388
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.08346603972702693	0.0013354031821814322	0.03476667934888778	-0.03476667934888761
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.05478132198418162	0.0010365800660115244	0.04684256462169335	-0.04684256462169312
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.0409424301409238	0.0008497581006449149	0.03245301167718202	-0.03245301167718186
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.05432096834931277	0.0010327634626317783	0.05096635479210025	-0.0509663547921
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.04109377428183536	0.0008498603221622253	0.03232325302767398	-0.03232325302767381
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.1305405072278758	0.0026175511471109095	0.21157934905700765	-0.2115793490570066
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.10817729357461947	0.0019213593268862985	0.1589849925398524	-0.1589849925398516
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.13124862541023286	0.00257029918819432	0.209911911551743	-0.20991191155174196
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.10567423467550963	0.0018755049090896172	0.14952646966103084	-0.1495264696610301
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.004082798918833452	0.00024532823427460927	-0.0003256103287525354	0.00032561032875253376
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.004064505573811883	0.0002443783868111072	-0.0005436127698101345	0.0005436127698101318
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.004359405523948534	0.00025696966570503397	0.0032086817360083304	-0.0032086817360083143
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.004217138686824717	0.00024710080614636173	-0.003350021668049718	0.0033500216680497005
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.04441394792234221	0.0008828420832373879	-0.05402228353549331	0.054022283535493036
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.03673914257335853	0.0007802504002849598	-0.05642382381533771	0.05642382381533743
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.044758079408539375	0.0008979107583361516	-0.05041533436698581	0.05041533436698555
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.03617236243088062	0.0007775586769673736	-0.05664735507403422	0.056647355074033935
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.0049219890240495	0.0002786230577940266	0.028155743304817474	-0.02815574330481733
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.004599070910304315	0.0002613242056917176	0.030234889974874356	-0.030234889974874207
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.005194527405934957	0.00028264475223760914	0.031457178762693265	-0.03145717876269311
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.005103581494840359	0.0002782591145074503	0.028620126754548808	-0.028620126754548666
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.0035480626430111073	0.0002364936631483941	0.026944985290423475	-0.026944985290423336
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.003906307874782078	0.00024016980638606001	0.03095378035988075	-0.030953780359880598
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.0036211689444891615	0.00023596528558213984	0.029102238331829622	-0.02910223833182948
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.004247301200235976	0.000252154529881021	0.029801970893604347	-0.0298019708936042
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.006139326320583227	0.0002514050304413134	-0.04777140778469392	0.04777140778469369
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.005890426746627986	0.0002510362884214646	-0.04413612686146342	0.044136126861463204
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.00566312690324855	0.0002524948954592158	-0.04377163596514811	0.043771635965147895
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.0056800433682396845	0.0002478862205267771	-0.042131680187494615	0.04213168018749441
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.030929140159906665	0.0006773422161405473	-0.060171369083043366	0.060171369083043075
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.02904987938439252	0.0006454772140667935	-0.059696864623449516	0.05969686462344922
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.03039016932234062	0.0006812322530776201	-0.05488543625604822	0.05488543625604794
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.028681220653541506	0.0006462390852901649	-0.058823016866362196	0.0588230168663619
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.00401423174382165	-0.00023945906808456996	-0.010081700320619662	0.010081700320619613
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.004147310090359069	-0.00024463783463131666	-0.010888599958991807	0.010888599958991753
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.0040262435583087175	-0.00024030252645932523	-0.010167273930525045	0.010167273930524993
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.004168487184139091	-0.0002450409587901798	-0.011514969271083104	0.011514969271083047
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.023213466010610917	-0.00050395330560125	0.022044720360678432	-0.022044720360678324
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.023213314585381783	-0.0005049809657967122	0.022333733060179058	-0.022333733060178943
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.023076894291891747	-0.0005015610013968248	0.02263732952556463	-0.02263732952556452
