feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	LPS_1µg_per_ml
Cytoplasm_RadialDistribution_RadialCV_CorrMito_3of4	0.0002738477418232632	-6.108640526965012e-05	-0.009603811017250892	0.009603811017250769
Cytoplasm_RadialDistribution_RadialCV_CorrMito_4of4	0.00054413782199636	-0.00010368985359103783	-0.004801359834938644	0.004801359834938583
Cytoplasm_RadialDistribution_RadialCV_CorrPM_1of4	0.00151968230603039	-0.00018448129291801304	0.008934369478454145	-0.008934369478454033
Cytoplasm_RadialDistribution_RadialCV_CorrPM_2of4	0.0024477568401394256	-0.00022666743472202428	0.015296568121415603	-0.015296568121415409
Cytoplasm_RadialDistribution_RadialCV_CorrPM_3of4	0.0034672744281469825	-0.0002616839640222984	0.023162926764555898	-0.02316292676455561
Cytoplasm_RadialDistribution_RadialCV_CorrPM_4of4	0.0020188547091311015	-0.000187048292126258	0.023029707162003685	-0.02302970716200339
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_1of4	0.0011872860272950092	-0.00015505075616144116	0.013844201388773035	-0.01384420138877286
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_2of4	0.0016571079719912563	-0.0001813447309076421	0.018525331935284155	-0.018525331935283922
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_3of4	0.002143488307555952	-0.00019658100176299964	0.025003511744497678	-0.025003511744497366
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_4of4	0.0017594888223007032	-0.00017273952473219242	0.023064212825142767	-0.023064212825142472
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.002107757413743583	-4.590524001321584e-05	0.04610067670816033	-0.04610067670815974
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0021993707482206304	-5.176806832125032e-05	0.04696860154939357	-0.04696860154939297
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.0020279342868742	-4.725565592231435e-05	0.045215143448237474	-0.04521514344823689
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.0021013534487009933	-5.1175004261636295e-05	0.045928005956278106	-0.045928005956277516
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_00_256	0.0027142348308024644	0.00018526378373544603	0.03310753845770326	-0.03310753845770284
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_01_256	0.002232325059418061	0.0001748578339443636	0.0303723042688617	-0.030372304268861314
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_02_256	0.0023087349806681923	0.0001830522040722343	0.027820975487691517	-0.02782097548769116
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_03_256	0.0022930650744154013	0.00017616017700851136	0.030246785061146482	-0.030246785061146104
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.01233436675314814	-0.0003935566996845152	0.08989930627823678	-0.08989930627823564
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.011543855787498614	-0.00038667814543857075	0.08598246579423884	-0.08598246579423774
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.011854446277923425	-0.00038510557989928214	0.08817572796167168	-0.08817572796167057
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.012156256602365745	-0.0003943777520581849	0.08831111179847263	-0.08831111179847152
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_00_256	0.010588381956515014	-0.0002058982369130543	0.09946896365637106	-0.09946896365636979
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_01_256	0.010599041354906857	-0.00021138387344811488	0.09844835982052372	-0.09844835982052247
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_02_256	0.010374051702262799	-0.00020628998991368354	0.09811664774134804	-0.0981166477413468
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_03_256	0.01085223511205724	-0.00021495910335299448	0.09937631920699441	-0.09937631920699314
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_00_256	0.001704077726291664	9.28824750596546e-05	0.035550429545298905	-0.03555042954529846
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0014913137609244842	8.918876588444815e-05	0.0332053067189123	-0.03320530671891188
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0014860542412548083	9.072910650817376e-05	0.03291833636574632	-0.032918336365745905
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_03_256	0.001557339075004771	7.965117938505263e-05	0.03537593008882264	-0.035375930088822186
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.0005550233660074344	9.887502413120252e-05	0.009776476191909822	-0.0097764761919097
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.00043157372662716575	8.8827254826371e-05	0.00842575229951119	-0.008425752299511082
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.00045223625474666296	9.867381653333976e-05	0.00428104225327415	-0.004281042253274096
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.00043910757051690563	8.291131370185596e-05	0.01084396823497798	-0.010843968234977842
Cytoplasm_Texture_Contrast_CorrDNA_3_00_256	1.4644303779398626e-05	-1.7203044080247554e-05	3.87657367952462e-05	-3.8765736795245704e-05
Cytoplasm_Texture_Contrast_CorrDNA_3_01_256	6.260847038197515e-05	-3.1100605582244036e-05	-0.0031278676673823754	0.0031278676673823363
Cytoplasm_Texture_Contrast_CorrDNA_3_02_256	2.2485893181989347e-05	-1.3277209087177661e-05	-0.0035512558100616928	0.0035512558100616477
Cytoplasm_Texture_Contrast_CorrDNA_3_03_256	1.7110669459641237e-05	-1.690718790642542e-05	0.0024062742986447577	-0.0024062742986447274
Cytoplasm_Texture_Contrast_CorrER_3_00_256	0.00044762817786125897	-7.71385697986929e-05	-0.0059574058803099125	0.005957405880309838
Cytoplasm_Texture_Contrast_CorrER_3_01_256	0.0003522461593755688	-5.8509763574203844e-05	-0.006023746700805875	0.0060237467008058
Cytoplasm_Texture_Contrast_CorrER_3_02_256	0.0003168228899530501	-5.1333409940165436e-05	-0.0037114253361443363	0.0037114253361442886
Cytoplasm_Texture_Contrast_CorrER_3_03_256	0.0003285949176728975	-5.583882426159841e-05	-0.005708367591831954	0.005708367591831882
Cytoplasm_Texture_Contrast_CorrGasdermin_3_00_256	0.0003840134435987297	-4.33450838305224e-05	-0.011729578940523486	0.011729578940523337
Cytoplasm_Texture_Contrast_CorrGasdermin_3_01_256	0.0003771532308194381	-4.5359086162259975e-05	-0.01369296460591721	0.013692964605917039
Cytoplasm_Texture_Contrast_CorrGasdermin_3_02_256	0.00031533691328877733	-2.9259209692696108e-05	-0.01205641178213434	0.012056411782134189
Cytoplasm_Texture_Contrast_CorrGasdermin_3_03_256	0.00025087964724479495	-3.1790699984529005e-05	-0.013550534271032044	0.01355053427103187
Cytoplasm_Texture_Contrast_CorrMito_3_00_256	0.0004861634811911264	-0.00012592553642732662	-0.043191872437060644	0.043191872437060096
Cytoplasm_Texture_Contrast_CorrMito_3_01_256	0.00038346328526062123	-0.00010712709542428713	-0.04151884641267098	0.04151884641267045
Cytoplasm_Texture_Contrast_CorrMito_3_02_256	0.00035822926594597515	-8.474758868120562e-05	-0.050092663732879156	0.05009266373287852
Cytoplasm_Texture_Contrast_CorrMito_3_03_256	0.00022875844683778457	-0.00010314541434001052	-0.061424025429443765	0.061424025429443
Cytoplasm_Texture_Contrast_CorrPM_3_00_256	0.00018221821751485123	-0.00012086758820976107	-0.1515183787335589	0.15151837873355695
Cytoplasm_Texture_Contrast_CorrPM_3_01_256	0.000167574444778662	-7.053946571990387e-05	-0.18747824826839948	0.18747824826839707
Cytoplasm_Texture_Contrast_CorrPM_3_02_256	0.00025677143508495703	-7.081069486543525e-05	-0.20204068938692082	0.20204068938691822
Cytoplasm_Texture_Contrast_CorrPM_3_03_256	0.00021038151019947549	-7.362293968223242e-05	-0.16605047745391766	0.16605047745391555
Cytoplasm_Texture_Contrast_CorrRNA_3_00_256	5.119251923613177e-05	-3.801480213759416e-05	0.003930596354232745	-0.003930596354232695
Cytoplasm_Texture_Contrast_CorrRNA_3_01_256	3.574654957116952e-05	-2.4294445217577836e-05	-0.0007624366218190808	0.0007624366218190711
Cytoplasm_Texture_Contrast_CorrRNA_3_02_256	1.7993484945799665e-05	-1.0650600746402739e-05	-0.002036019422511049	0.002036019422511023
Cytoplasm_Texture_Contrast_CorrRNA_3_03_256	1.088131794768632e-05	-1.4358457956463662e-05	-0.0002495024417457393	0.00024950244174573615
Cytoplasm_Texture_Correlation_CorrDNA_3_00_256	0.00038942496109650726	-0.00010160158809133293	0.004883119860626062	-0.004883119860626001
Cytoplasm_Texture_Correlation_CorrDNA_3_01_256	0.0006910867599202453	-0.00012979408652923714	0.0056659512619207045	-0.0056659512619206326
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256	0.0003931798951004595	-0.0001014524231913205	0.0007425820375727228	-0.0007425820375727134
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256	0.0006550803634276514	-0.00012544060006904477	0.003518540439331662	-0.0035185404393316168
Cytoplasm_Texture_Correlation_CorrER_3_00_256	0.0014911467449504334	-0.00011337407889508658	0.040325692371822694	-0.04032569237182218
Cytoplasm_Texture_Correlation_CorrER_3_01_256	0.0011358401987594524	-6.929751019446339e-05	0.03616459944252429	-0.03616459944252383
Cytoplasm_Texture_Correlation_CorrER_3_02_256	0.0009692104747954788	-0.00010696602856091753	0.029733373787704298	-0.029733373787703913
Cytoplasm_Texture_Correlation_CorrER_3_03_256	0.0009176407767946815	-6.341569868734908e-05	0.03305084536565993	-0.03305084536565951
Cytoplasm_Texture_Correlation_CorrGasdermin_3_00_256	0.0003462141608698843	8.194284650704318e-05	0.009665261113234996	-0.009665261113234874
Cytoplasm_Texture_Correlation_CorrGasdermin_3_01_256	0.0004224229120322054	8.799368946770139e-05	0.010694630717587333	-0.010694630717587196
Cytoplasm_Texture_Correlation_CorrGasdermin_3_02_256	0.00035624597930805635	9.457470429475477e-05	0.003210701833212138	-0.003210701833212097
Cytoplasm_Texture_Correlation_CorrGasdermin_3_03_256	0.0003324825443902224	7.183154213247849e-05	0.011135630354970946	-0.011135630354970803
Cytoplasm_Texture_Correlation_CorrMito_3_00_256	0.0006268607909303281	0.00011027858118298595	-0.015495958180711967	0.015495958180711767
Cytoplasm_Texture_Correlation_CorrMito_3_01_256	0.0005614243582134915	0.00011301205265852296	-0.010222828958458266	0.010222828958458137
Cytoplasm_Texture_Correlation_CorrMito_3_02_256	0.0007593856961606305	0.00010529631443867665	-0.021386835439349435	0.02138683543934916
Cytoplasm_Texture_Correlation_CorrMito_3_03_256	0.00043249216341978425	9.529542312500979e-05	-0.01134017313271464	0.011340173132714494
Cytoplasm_Texture_Correlation_CorrPM_3_00_256	0.001558713606739981	-6.386044651211605e-05	0.04209452114012604	-0.0420945211401255
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.00159744680173457	-4.767616284429317e-05	0.04285880960689687	-0.04285880960689633
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0012002952264265065	-6.232710092022231e-05	0.036198314516078994	-0.036198314516078536
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.0015146999152475527	-6.502013822006397e-05	0.04105666559860277	-0.04105666559860225
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.0018386657426402442	-9.640959254510595e-05	0.04614832738903549	-0.0461483273890349
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.001237317272516747	-4.436500212586663e-05	0.038610108965569594	-0.03861010896556911
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.0013407044252041755	-9.263485199466322e-05	0.03736907945357012	-0.03736907945356964
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.001145838646356423	-4.9682927578602344e-05	0.03691197800686512	-0.036911978006864646
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.0009373735901359037	7.915361131721617e-05	-0.027449638490251227	0.02744963849025088
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.0010631367873531472	8.372233709843406e-05	-0.029345359130251387	0.02934535913025102
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.0009955078075294388	9.955616798894247e-05	-0.026155276532619766	0.026155276532619436
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.0008576590075098922	8.149771103134038e-05	-0.0255263323862066	0.025526332386206278
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.006524538266715285	-0.0003865353812243532	-0.020443162725954776	0.02044316272595452
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.006760745112233346	-0.00038936713902384474	-0.02202063676365325	0.02202063676365297
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.00604143096024945	-0.0003812946744908997	-0.015217066488026329	0.015217066488026135
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.00635935861448611	-0.0003778561910491322	-0.02065291250459354	0.02065291250459328
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.007640298413815971	9.033453115710221e-05	-0.09739463255716335	0.09739463255716212
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.007409332499399568	8.144205681133736e-05	-0.09579053676124805	0.09579053676124683
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.00727105605191436	8.642551250340819e-05	-0.09492393243725764	0.09492393243725644
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.00729840837410245	8.862194071453232e-05	-0.09386500562784866	0.09386500562784747
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.008644293155818605	-3.0788608824136034e-05	-0.10403230159363544	0.10403230159363414
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.008420234200342658	-3.149697913230634e-05	-0.10221349824633164	0.10221349824633034
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.008043185064051106	-2.8557652046833287e-05	-0.10017077606474714	0.10017077606474586
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.008266133211605298	-1.8890876853768672e-05	-0.1004990747919729	0.10049907479197162
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.011329626709743024	-0.0004039885618962882	-0.06745403062664561	0.06745403062664476
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.010632306175032635	-0.0004201392493381726	-0.05859906413399624	0.05859906413399549
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.010476937082752324	-0.00040440498702758355	-0.06463855615395712	0.0646385561539563
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.009358098321661124	-0.000385401870879458	-0.05447767827302827	0.05447767827302758
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.0029828012820138916	-0.0002640845297736868	-0.004347174956781035	0.00434717495678098
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.003542175518845725	-0.00028931097078437734	-0.0024935574328951533	0.0024935574328951216
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.0028419236920796953	-0.0002610904160398925	-0.0008383446106169461	0.0008383446106169355
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.0031378871642022688	-0.000271003136957521	-0.002445033438710067	0.0024450334387100363
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.00036425769519266016	-4.7601820842938184e-05	0.017445977877264124	-0.017445977877263902
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.000588374220304777	-6.492624473482321e-05	0.02167911404438965	-0.021679114044389377
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.0003583779220405203	-5.9641238183976896e-05	0.015685642680922218	-0.01568564268092202
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.0005177475227780004	-6.049564337722506e-05	0.020397796612172066	-0.020397796612171806
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.007716195439634199	0.00040724037070655243	0.012537244634919079	-0.012537244634918919
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.007612977032964818	0.00040519514683834846	0.013989315026110938	-0.013989315026110762
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.007335242357059069	0.0004029495488194044	0.008045480387217889	-0.008045480387217786
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.007600260805980974	0.0004034868374763309	0.012521728438669364	-0.012521728438669204
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.012782933659681084	-0.00026582566423402555	0.10218163736894806	-0.10218163736894677
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.012080005215297063	-0.00026225350503681407	0.0991577318099981	-0.09915773180999683
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.012306887302155678	-0.00025955210951076203	0.10046591656933165	-0.10046591656933039
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.012320599184020398	-0.00026605166607347833	0.0996083880167026	-0.09960838801670134
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.012584126920961669	-0.00010004197220779601	0.11179518685968798	-0.11179518685968656
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.012298996262359752	-0.0001062617266593716	0.11000776131617565	-0.11000776131617424
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.012197283173002282	-9.942693186355037e-05	0.1100263023209383	-0.11002630232093688
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.012406451595903922	-0.00011069473894522033	0.11009665824011505	-0.11009665824011364
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.009555953085176982	0.0003353178900382352	0.06030403674292291	-0.06030403674292214
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.008494668531928928	0.0003274184716873342	0.055301412964142024	-0.05530141296414134
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.00880049653806636	0.00033341003899674894	0.055963080101614146	-0.05596308010161343
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.0080163255610457	0.00030870371384066064	0.055690966456466	-0.05569096645646529
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.0019810050056570105	0.00019787418244207253	0.009140917567252382	-0.009140917567252266
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.0019044635984577507	0.00019801303003130828	0.007025656567906409	-0.007025656567906321
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.001786059802458495	0.00019457649821313187	0.004056570844817765	-0.004056570844817714
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.0017343319946118152	0.00018810329251191078	0.007077743971425332	-0.007077743971425242
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.0008101530109203559	-7.096216605944428e-06	-0.027961636772330142	0.02796163677232978
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.0008426913081861498	-7.344355311146676e-06	-0.028532486376006243	0.028532486376005885
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.0007957877081948839	-4.25787833827271e-06	-0.027886753706816522	0.02788675370681616
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.0008041856488962829	-7.288897159128401e-06	-0.02788245377872923	0.02788245377872887
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.006831178785322578	-0.0003877271981318574	-0.02057518742899812	0.020575187428997856
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.006814373339916524	-0.00038732484324668947	-0.02090167851426958	0.020901678514269318
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.00648457071129116	-0.00038335107346958673	-0.017677129411542883	0.017677129411542657
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.006530417967486435	-0.0003780269059544528	-0.02086060157965351	0.020860601579653245
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.009422519860324052	0.000170260508297877	-0.1023644102769306	0.1023644102769293
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.009322141545625828	0.00016745734950789176	-0.10201788673039336	0.10201788673039205
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.009086945321514661	0.00016626300538963656	-0.1006426968511489	0.10064269685114761
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.00939168524457179	0.00017046783518467036	-0.10185257700899347	0.1018525770089922
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.009530115065628286	3.3634932014827e-05	-0.10629722485979867	0.10629722485979733
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.009549159951816488	3.539899860215391e-05	-0.10653008358690447	0.10653008358690312
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.009178546375553265	3.3690834757265973e-05	-0.10436956136792017	0.10436956136791883
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.00959695976929087	3.986866683756977e-05	-0.10639525770987765	0.1063952577098763
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.005306137535799893	-0.0002992072858918356	-0.033353179322275904	0.03335317932227549
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.005379617552965343	-0.0003065184151800515	-0.032484378948527896	0.032484378948527494
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.005148690466077133	-0.0002982755389469028	-0.03263669346134546	0.032636693461345054
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.005137582817187125	-0.0002959981903542432	-0.0324731249941415	0.03247312499414109
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.002341878272761888	-0.0002332142494298461	0.0003733174631895582	-0.0003733174631895534
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.0024681296460506985	-0.00024043046195407617	0.00019991494202871907	-0.00019991494202871652
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.0022846619072981467	-0.0002325264600552707	0.0026976747870336533	-0.002697674787033619
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.0022945667912653844	-0.0002308593145267996	-0.0005942460885750078	0.0005942460885750003
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.0020103884824532736	0.00019343407301628728	-0.028121437862058035	0.02812143786205768
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.0022947483366131394	0.00021653981398028473	-0.02309860271149812	0.023098602711497825
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.002184895124394126	0.00022210344210481093	-0.01919513735007334	0.019195137350073097
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.002247707709451041	0.00022405417307302586	-0.0158012186743538	0.0158012186743536
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.002164277515776525	2.0960470091920037e-05	-0.049191682422920185	0.04919168242291956
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.0021627697724286854	4.255071907928668e-05	-0.04817407177992537	0.04817407177992477
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.0012679989247819101	3.0252454203312796e-05	-0.03742679403661255	0.03742679403661208
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.001840013129930207	6.50939619029645e-05	-0.043922434258706865	0.0439224342587063
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.006578995329656001	0.0002079802365313977	-0.07866570694542739	0.07866570694542639
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.006463536717267848	0.00021158295888915626	-0.07537893830865802	0.07537893830865705
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.005337916325131475	0.00018571566576784074	-0.0700578365624163	0.07005783656241542
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.00634971630508796	0.00022665564432386472	-0.07241564832249359	0.07241564832249267
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.0032277787121635093	7.475849605090855e-05	-0.0594248898820912	0.05942488988209044
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.0036745571869916116	0.00010022229304365857	-0.06151274694567231	0.06151274694567153
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.00228889702116597	6.7105623315018e-05	-0.049256970535701564	0.049256970535700946
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.0034184331027216075	0.00011475933472381734	-0.05783823152429521	0.05783823152429449
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.003399222141856062	-4.11600605676507e-05	-0.05985212354665631	0.059852123546655554
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256	0.0029227950231470734	-3.875652728981728e-05	-0.054643917251553834	0.05464391725155315
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.002684797099208769	-4.563099797501936e-05	-0.052240215073106666	0.05224021507310601
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.0027774159257828446	-7.876670313436068e-06	-0.054707529485872985	0.054707529485872285
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.0018686815686899116	2.2599530894820677e-05	-0.046458772441039575	0.04645877244103899
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.0016773884688581209	1.4874159736331164e-05	-0.04314540650655052	0.04314540650654997
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.001071459676846076	1.9257469222902048e-05	-0.03467694459796105	0.03467694459796061
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.0015907755316384442	4.192343445539814e-05	-0.04179585538036727	0.041795855380366745
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.00046292456711827246	-5.346297140082097e-06	-0.021993260724519677	0.021993260724519403
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.00034995749808031107	-4.634023437660238e-05	-0.0150409307358032	0.01504093073580301
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.0005607259876646564	-1.5546125165359007e-05	-0.02372742626440398	0.023727426264403682
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.0004876650927739812	-4.591971188231428e-05	-0.01900960399842962	0.019009603998429377
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.0025749925923177486	-0.00016642530911925327	0.050387723614950766	-0.05038772361495013
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.002227638853235292	-0.00015566092976196537	0.043995465577143754	-0.0439954655771432
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.0018127597133887896	-0.0001644671267458155	0.03936437468359817	-0.039364374683597665
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.0023649452764977763	-0.00017399001947303184	0.0441445495902788	-0.04414454959027824
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.0003658522512135498	8.936531298979648e-05	0.009452996407764728	-0.009452996407764609
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.0002748386693922633	7.073677512831819e-05	0.009031630744867377	-0.009031630744867262
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.0004656909457971814	0.00011518259197075011	0.001280539053151735	-0.0012805390531517185
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.00021287903124511676	5.9221599410486735e-05	0.008901904122212341	-0.008901904122212229
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.0004903954810283606	8.118331045664406e-05	-0.01835988485189215	0.018359884851891918
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.00032078741082564033	6.323810391828287e-05	-0.014692001524725266	0.014692001524725084
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.0007712926238617746	8.746828084390943e-05	-0.024938915008402243	0.02493891500840193
