feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Disulfiram_0.1µM
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.03525557366898002	0.0008978967223194763	-0.0043615831060785926	0.004361583106078668
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.0031120103638633267	8.039629460516483e-05	-0.056641366457817824	0.0566413664578188
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.002429085876721526	6.026813554430895e-05	-0.05069847968814001	0.05069847968814088
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.0029194572079017655	5.914094185018951e-05	-0.056009187977677816	0.05600918797767878
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.0031177721576722828	8.823168996732041e-05	-0.056332974304923664	0.05633297430492463
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.03815646872255196	0.0008019145278342438	-0.10163032106912503	0.10163032106912678
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.0304767328653055	0.0006963884762437055	-0.09292087345659514	0.09292087345659672
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.036242955628808304	0.0007811502983984665	-0.10255086128217636	0.10255086128217814
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.03235631379078796	0.0007154586461323142	-0.10221197874449431	0.10221197874449604
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.002336373004181991	0.00012232672298778072	-0.048862812091650956	0.048862812091651796
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.0017954132460952232	9.244465618058656e-05	-0.04448631379438667	0.04448631379438744
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.0022443739346836855	0.00011435393269472842	-0.04852030095775077	0.0485203009577516
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.002530085967679341	0.00012367413871057574	-0.05036934042939771	0.050369340429398585
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.0023232425554559066	0.00015621397027204797	-0.041155606444970856	0.041155606444971564
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.0019330411636051537	0.00014278064380875117	-0.036818417431104526	0.03681841743110516
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.0021652004817307446	0.00014552545079235364	-0.04108850456221732	0.04108850456221802
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.002632996450338765	0.0001651406221013506	-0.04254287999533982	0.042542879995340566
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.011578142867515684	0.000398388951786356	-0.05386703566695289	0.05386703566695381
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.010597555978773987	0.0003747064491887073	-0.0536473629056918	0.05364736290569273
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.010986157473602542	0.0003937821464090825	-0.0535034547333479	0.05350345473334883
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.012029076971863062	0.0003996280710355088	-0.056480383362885495	0.056480383362886466
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.027879421555897177	0.0006064404964763608	-0.10703465901106515	0.107034659011067
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.02465674225653891	0.0005598769220347388	-0.10208146865537543	0.10208146865537718
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.02604841913628475	0.0005826122857576193	-0.10617548474382651	0.10617548474382833
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.026231430511983733	0.0005790020099626604	-0.10654631530541467	0.1065463153054165
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.0020204557018448366	-0.00013470446791759682	0.032207068405727055	-0.0322070684057276
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.002127904304390027	-0.0001399391327144803	0.032476396830952874	-0.032476396830953436
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.0020477868891923823	-0.00013523667080584152	0.032546142558988425	-0.03254614255898899
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.002105945955753308	-0.00013973075849698055	0.03211768748153621	-0.03211768748153677
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.016935707062414318	-0.0004241789735007788	0.05213243112054186	-0.05213243112054276
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.01710089440401763	-0.0004280291634197729	0.05200332600751224	-0.05200332600751314
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.016899860984682213	-0.00042530166624423437	0.05196227909583667	-0.05196227909583757
Cytoplasm_Texture_SumAverage_CorrER_3_03_256	0.017183224433761746	-0.0004282057247251575	0.0519202666306863	-0.0519202666306872
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_00_256	0.00020635611347041838	6.623629704708129e-06	0.01510360438271078	-0.015103604382711038
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_01_256	0.00019889586046961671	-7.527385954184364e-07	0.015343005468384373	-0.015343005468384636
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_02_256	0.00019358392960944215	6.319737478459207e-06	0.014590681699486897	-0.014590681699487146
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_03_256	0.00020159170428979412	8.117183025445206e-07	0.015368991220287512	-0.01536899122028778
Cytoplasm_Texture_SumAverage_CorrMito_3_00_256	0.00013029063128067175	-4.404908954593541e-05	0.005438617586635085	-0.005438617586635178
Cytoplasm_Texture_SumAverage_CorrMito_3_01_256	0.0001700157834608751	-5.0480348622076036e-05	0.005835821391661564	-0.005835821391661664
Cytoplasm_Texture_SumAverage_CorrMito_3_02_256	0.00012949973261866532	-4.4131954629659286e-05	0.004997166542872999	-0.004997166542873086
Cytoplasm_Texture_SumAverage_CorrMito_3_03_256	0.00016205498588861555	-4.9322282549227084e-05	0.005762588227193945	-0.005762588227194044
Cytoplasm_Texture_SumAverage_CorrPM_3_00_256	0.002500692514192049	-0.00012337098477832367	0.047140224394925836	-0.04714022439492665
Cytoplasm_Texture_SumAverage_CorrPM_3_01_256	0.0026169604284281833	-0.0001299181734329555	0.04739213536844286	-0.04739213536844367
Cytoplasm_Texture_SumAverage_CorrPM_3_02_256	0.002462809579907854	-0.00012324672743877264	0.046535325595601015	-0.04653532559560181
Cytoplasm_Texture_SumAverage_CorrPM_3_03_256	0.0026043537837864283	-0.00013163306332968525	0.04697136301145402	-0.04697136301145484
Cytoplasm_Texture_SumAverage_CorrRNA_3_00_256	0.009528953430566478	-0.00023722163954322643	0.07669771506186436	-0.07669771506186569
Cytoplasm_Texture_SumAverage_CorrRNA_3_01_256	0.009593580349659181	-0.00024136665053739085	0.07632678528454814	-0.07632678528454946
Cytoplasm_Texture_SumAverage_CorrRNA_3_02_256	0.009476665200003676	-0.0002379506280578837	0.07645131431915644	-0.07645131431915775
Cytoplasm_Texture_SumAverage_CorrRNA_3_03_256	0.009658784387887809	-0.00024271401985294808	0.0764042396031291	-0.07640423960313042
Cytoplasm_Texture_SumEntropy_CorrDNA_3_00_256	0.0011412531880002907	-4.303155777735644e-05	0.034188303704705034	-0.03418830370470563
Cytoplasm_Texture_SumEntropy_CorrDNA_3_01_256	0.0011054906730298963	-4.2149411663254225e-05	0.033663536542594547	-0.03366353654259512
Cytoplasm_Texture_SumEntropy_CorrDNA_3_02_256	0.00115881472524193	-4.1404563252651434e-05	0.03453817711041474	-0.03453817711041533
Cytoplasm_Texture_SumEntropy_CorrDNA_3_03_256	0.0011333722645521238	-4.283975865166142e-05	0.034092213551205404	-0.034092213551205994
Cytoplasm_Texture_SumEntropy_CorrER_3_00_256	0.00798148369683871	-0.0003519629904809675	0.05617613979267838	-0.056176139792679346
Cytoplasm_Texture_SumEntropy_CorrER_3_01_256	0.007427858914960783	-0.0003410569066121029	0.05338116767735565	-0.05338116767735657
Cytoplasm_Texture_SumEntropy_CorrER_3_02_256	0.00793014019348015	-0.00035060693980483535	0.056175623550451984	-0.05617562355045295
Cytoplasm_Texture_SumEntropy_CorrER_3_03_256	0.007450446537581645	-0.00034298160250092146	0.05221882067562311	-0.05221882067562401
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_00_256	0.003363749941868943	0.00020992224489467648	0.005780814756477468	-0.005780814756477567
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_01_256	0.0036941839523971787	0.00022168704734460315	0.004597725040064297	-0.004597725040064376
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_02_256	0.0033778451931841813	0.00021070309661594416	0.005406117872765754	-0.005406117872765848
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_03_256	0.00359298054899726	0.00021931682794471382	0.0038151493341988347	-0.0038151493341989006
Cytoplasm_Texture_SumEntropy_CorrMito_3_00_256	0.0005737293123080356	8.858147366098131e-05	-0.001776002154800364	0.0017760021548003948
Cytoplasm_Texture_SumEntropy_CorrMito_3_01_256	0.0007460681676751957	0.00010112598805737879	-0.0023130087648758767	0.0023130087648759166
Cytoplasm_Texture_SumEntropy_CorrMito_3_02_256	0.0006003664998287528	9.060344936345534e-05	-0.0017232805222835634	0.0017232805222835929
Cytoplasm_Texture_SumEntropy_CorrMito_3_03_256	0.000706984819465295	9.874313040974096e-05	-0.0029357848008954414	0.002935784800895492
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256	0.0007698735147889657	-9.902435042143015e-05	0.011403147643152586	-0.011403147643152783
Cytoplasm_Texture_SumEntropy_CorrPM_3_01_256	0.0005243015572307108	-8.060538346857313e-05	0.010844580832625907	-0.010844580832626093
Cytoplasm_Texture_SumEntropy_CorrPM_3_02_256	0.0007133113495528809	-9.541397879773595e-05	0.01091440858278239	-0.01091440858278258
Cytoplasm_Texture_SumEntropy_CorrPM_3_03_256	0.000522643140037693	-8.14059071597109e-05	0.00992475023062451	-0.00992475023062468
Cytoplasm_Texture_SumEntropy_CorrRNA_3_00_256	0.005348484145230814	-0.00017632461141476764	0.0709606791662484	-0.07096067916624962
Cytoplasm_Texture_SumEntropy_CorrRNA_3_01_256	0.004556858191680613	-0.00014619676703036977	0.06817525499449144	-0.06817525499449262
Cytoplasm_Texture_SumEntropy_CorrRNA_3_02_256	0.0053367994930877405	-0.00017121614142571965	0.07174713620067232	-0.07174713620067355
Cytoplasm_Texture_SumEntropy_CorrRNA_3_03_256	0.004565556183908304	-0.00014916689637844722	0.06785479675978227	-0.06785479675978344
Cytoplasm_Texture_SumVariance_CorrDNA_3_00_256	0.0006543806662815399	-4.896347543911615e-05	0.02560180675552133	-0.025601806755521775
Cytoplasm_Texture_SumVariance_CorrDNA_3_01_256	0.000690766471937887	-5.157844672836184e-05	0.02615970228433817	-0.02615970228433863
Cytoplasm_Texture_SumVariance_CorrDNA_3_02_256	0.0006654243058336062	-4.924617060106719e-05	0.025876950395059488	-0.025876950395059932
Cytoplasm_Texture_SumVariance_CorrDNA_3_03_256	0.0006702330490786501	-5.1554090228502046e-05	0.02567393643472722	-0.02567393643472766
Cytoplasm_Texture_SumVariance_CorrER_3_00_256	0.00035561752185264695	-4.3401474392231905e-05	-0.006413701545882134	0.006413701545882245
Cytoplasm_Texture_SumVariance_CorrER_3_01_256	0.00033637451074175484	-4.1479128801440874e-05	-0.006643022118903854	0.006643022118903967
Cytoplasm_Texture_SumVariance_CorrER_3_02_256	0.00035535074443338033	-4.34842396930023e-05	-0.006325506303611549	0.006325506303611657
Cytoplasm_Texture_SumVariance_CorrER_3_03_256	0.0003372942771106002	-4.124443140746101e-05	-0.006684102739265131	0.006684102739265246
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_00_256	0.0002665570287322394	-3.7096322582872115e-05	-0.0025799904571986378	0.002579990457198682
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_01_256	0.0002957899049360613	-3.780674392723175e-05	-0.002717574361200029	0.002717574361200076
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_02_256	0.0002682768988433448	-3.621177822952932e-05	-0.002363897792805788	0.002363897792805828
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_03_256	0.000254804386726426	-3.728770978935746e-05	-0.002889222585133449	0.0028892225851334984
Cytoplasm_Texture_SumVariance_CorrMito_3_00_256	0.0004462296356266826	-6.64325041889032e-05	-0.001066615158594488	0.0010666151585945064
Cytoplasm_Texture_SumVariance_CorrMito_3_01_256	0.0005149530665778945	-6.989064029863972e-05	-0.0007157366103597649	0.0007157366103597773
Cytoplasm_Texture_SumVariance_CorrMito_3_02_256	0.0004503330960019536	-6.66382786810563e-05	-0.0008476847999414642	0.0008476847999414786
Cytoplasm_Texture_SumVariance_CorrMito_3_03_256	0.0004181816047141851	-6.501499095878868e-05	-0.0016694798638890195	0.0016694798638890482
Cytoplasm_Texture_SumVariance_CorrPM_3_00_256	0.0017374709630179064	-0.00022630268348370388	0.02705142402748842	-0.02705142402748888
Cytoplasm_Texture_SumVariance_CorrPM_3_01_256	0.0019031219094310936	-0.00022498351854583067	0.028160554595021092	-0.028160554595021578
Cytoplasm_Texture_SumVariance_CorrPM_3_02_256	0.0017927207070859152	-0.00022590017591732662	0.02749641835870946	-0.02749641835870993
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256	0.0016699864598856973	-0.00022262842804830454	0.02645962767788592	-0.026459627677886375
Cytoplasm_Texture_SumVariance_CorrRNA_3_00_256	0.00010381509178347681	-2.0096211170251673e-05	0.004759294817772855	-0.004759294817772938
Cytoplasm_Texture_SumVariance_CorrRNA_3_01_256	9.981811443549038e-05	-1.980970315704491e-05	0.004605290721814606	-0.004605290721814685
Cytoplasm_Texture_SumVariance_CorrRNA_3_02_256	0.00010548862253056956	-2.039705940381059e-05	0.004781248783954967	-0.004781248783955049
Cytoplasm_Texture_SumVariance_CorrRNA_3_03_256	9.961183115370087e-05	-1.9758391501341335e-05	0.004666832304038531	-0.004666832304038611
Cytoplasm_Texture_Variance_CorrDNA_3_00_256	0.0006709486224086847	-4.914664089259912e-05	0.025904858890056608	-0.025904858890057055
Cytoplasm_Texture_Variance_CorrDNA_3_01_256	0.0007116066556149825	-5.151134874218482e-05	0.026513654619007232	-0.02651365461900769
Cytoplasm_Texture_Variance_CorrDNA_3_02_256	0.0006814085927248081	-4.926499465625156e-05	0.026182516101328483	-0.026182516101328938
Cytoplasm_Texture_Variance_CorrDNA_3_03_256	0.0007001639052920394	-5.193095018779855e-05	0.026212072865214264	-0.026212072865214715
Cytoplasm_Texture_Variance_CorrER_3_00_256	0.0003862510769079286	-4.6249222888023634e-05	-0.0062498659592666594	0.006249865959266767
Cytoplasm_Texture_Variance_CorrER_3_01_256	0.000387471251315441	-4.616999551059109e-05	-0.0063675271090323	0.006367527109032409
Cytoplasm_Texture_Variance_CorrER_3_02_256	0.00038688297702793584	-4.632697889846011e-05	-0.006141062254132586	0.0061410622541326915
Cytoplasm_Texture_Variance_CorrER_3_03_256	0.00039402916317332615	-4.6611003857163576e-05	-0.006365980125249837	0.006365980125249947
Cytoplasm_Texture_Variance_CorrGasdermin_3_00_256	0.0002684616262523809	-3.751337939603589e-05	-0.0020595746258765756	0.002059574625876611
Cytoplasm_Texture_Variance_CorrGasdermin_3_01_256	0.00029633625385949713	-3.870900342372032e-05	-0.0019072794726067762	0.0019072794726068087
Cytoplasm_Texture_Variance_CorrGasdermin_3_02_256	0.00026801182524827105	-3.641349301899371e-05	-0.0019451570636342857	0.0019451570636343188
Cytoplasm_Texture_Variance_CorrGasdermin_3_03_256	0.00026206697812758417	-3.786845857467201e-05	-0.002103308298270581	0.002103308298270617
Cytoplasm_Texture_Variance_CorrMito_3_00_256	0.0004534095002011185	-6.759053462632008e-05	-0.0004917893425706758	0.0004917893425706842
Cytoplasm_Texture_Variance_CorrMito_3_01_256	0.0005317001143146927	-7.152277873547722e-05	0.0002873738943207929	-0.0002873738943207978
Cytoplasm_Texture_Variance_CorrMito_3_02_256	0.00045585600180952923	-6.757135783630155e-05	-0.0003723264690865005	0.0003723264690865069
Cytoplasm_Texture_Variance_CorrMito_3_03_256	0.00043098146834141815	-6.749477865551538e-05	-0.000877292084936012	0.0008772920849360272
Cytoplasm_Texture_Variance_CorrPM_3_00_256	0.0017786873571274953	-0.0002318011113156738	0.027523604765006773	-0.02752360476500725
Cytoplasm_Texture_Variance_CorrPM_3_01_256	0.0019675404933570118	-0.00023433303369726187	0.028789691757659733	-0.02878969175766023
Cytoplasm_Texture_Variance_CorrPM_3_02_256	0.0018241721882906736	-0.0002321227178216112	0.02776955635566892	-0.027769556355669394
Cytoplasm_Texture_Variance_CorrPM_3_03_256	0.0017180845997212257	-0.0002336727276451494	0.027146848896310687	-0.02714684889631115
Cytoplasm_Texture_Variance_CorrRNA_3_00_256	0.00011272603493650557	-2.1165858131926735e-05	0.004937183002549308	-0.004937183002549393
Cytoplasm_Texture_Variance_CorrRNA_3_01_256	0.00011521807536696294	-2.151155350746667e-05	0.004844306180728764	-0.004844306180728847
Cytoplasm_Texture_Variance_CorrRNA_3_02_256	0.00011400391751803518	-2.1295390473896203e-05	0.004900377266893772	-0.004900377266893856
Cytoplasm_Texture_Variance_CorrRNA_3_03_256	0.00011563150673010725	-2.1635265522282504e-05	0.004943672487899642	-0.004943672487899727
Cells_AreaShape_Area	0.0026746113246431946	-0.0006537865096586127	-0.03547958083115823	0.03547958083115884
Cells_AreaShape_BoundingBoxArea	0.0037437402070505943	-0.0007047310389612802	-0.031145479556449453	0.031145479556449987
Cells_AreaShape_BoundingBoxMaximum_X	0.0009396409111006587	0.00010973895951323267	-0.0023496668920075644	0.002349666892007605
Cells_AreaShape_BoundingBoxMaximum_Y	0.0009192370933710503	0.00010161966896412795	-0.017824987030442274	0.01782498703044258
Cells_AreaShape_BoundingBoxMinimum_X	0.0011225200230275956	0.00011881986145110662	-0.0006244312139999294	0.0006244312139999401
Cells_AreaShape_BoundingBoxMinimum_Y	0.000995311618498529	0.0001095539870815194	-0.015759256002859625	0.015759256002859896
Cells_AreaShape_Center_X	0.0010332158149389814	0.00011453209731583595	-0.0014861554663355464	0.001486155466335572
Cells_AreaShape_Center_Y	0.0009654036761946871	0.00010622622009217777	-0.01685456046924073	0.016854560469241022
Cells_AreaShape_Compactness	0.0489590038991462	-0.001191880374065409	0.0298864364704802	-0.029886436470480712
Cells_AreaShape_ConvexArea	0.003246969938983879	-0.0008490501125473755	-0.029509916155584376	0.02950991615558488
Cells_AreaShape_Eccentricity	0.0009284771030161343	-0.000110899894510149	0.0043345726683007325	-0.004334572668300808
Cells_AreaShape_EquivalentDiameter	0.0014775018271162565	-2.8474098998160908e-05	-0.042650275009758744	0.04265027500975948
Cells_AreaShape_EulerNumber	1.0	0.0	0.0	0.0
Cells_AreaShape_Extent	0.008615831710263477	0.00034255619044016574	-0.009172451418159727	0.009172451418159885
Cells_AreaShape_FormFactor	0.011656075767415897	0.00040260152563504167	-0.024102254332698213	0.02410225433269863
Cells_AreaShape_MajorAxisLength	0.004292121272431615	-0.0002321520381697345	-0.032710754047508464	0.032710754047509026
Cells_AreaShape_MaxFeretDiameter	0.0037709629995351657	-0.00019789505771310547	-0.03585855414807873	0.035858554148079355
Cells_AreaShape_MaximumRadius	0.003123836362829091	0.00017926129735211163	-0.048679529389092646	0.04867952938909348
Cells_AreaShape_MeanRadius	0.004750433808742072	0.00023981585461485083	-0.05190915537525141	0.05190915537525231
Cells_AreaShape_MedianRadius	0.005239046871830744	0.00025258456125571094	-0.053623543595827786	0.05362354359582871
Cells_AreaShape_MinFeretDiameter	0.0015600427648748694	-7.829032933192467e-05	-0.035728166689012325	0.03572816668901294
Cells_AreaShape_MinorAxisLength	0.0010892153962278606	-1.5509310782463322e-05	-0.03694453903524674	0.03694453903524739
Cells_AreaShape_Orientation	7.84353328597831e-06	-8.952705835608259e-06	-0.0007589783425435363	0.0007589783425435492
Cells_AreaShape_Perimeter	0.006146821306685091	-0.0005510853410537434	-0.016184931053607556	0.016184931053607837
Cells_AreaShape_Solidity	0.017110098925459782	0.0004947535053863709	-0.02081819725906911	0.02081819725906947
Cells_AreaShape_Zernike_0_0	0.0058904188905600785	0.00027848874823526766	-0.001999243422196194	0.0019992434221962284
Cells_AreaShape_Zernike_1_1	0.0009640811611220101	0.00011164486636680855	-0.0025513619991977066	0.0025513619991977504
Cells_AreaShape_Zernike_2_0	0.009300615605480123	0.0003554671449261042	-0.00858047171468451	0.008580471714684658
Cells_AreaShape_Zernike_2_2	0.0001508129379155232	4.4816403209347705e-05	-0.0021950299791263887	0.0021950299791264265
Cells_AreaShape_Zernike_3_1	6.370828117330252e-05	-7.93018653941479e-06	0.008161671030180312	-0.008161671030180452
Cells_AreaShape_Zernike_3_3	0.0002639118490170844	5.871049030008314e-05	-0.004102490140301497	0.0041024901403015675
Cells_AreaShape_Zernike_4_0	0.0005142687350918607	-8.12822241526301e-05	0.0012995942665779679	-0.0012995942665779902
Cells_AreaShape_Zernike_4_2	0.00015069117273347477	-3.4133978859440234e-05	-0.005787377878327426	0.005787377878327526
Cells_AreaShape_Zernike_4_4	2.1550528663594193e-05	8.69486471536864e-06	0.003434507471081317	-0.003434507471081376
Cells_AreaShape_Zernike_5_1	0.000537115800447463	-8.441284598800425e-05	0.004001230897114683	-0.004001230897114751
Cells_AreaShape_Zernike_5_3	9.702529818023109e-06	-1.4802851075074273e-06	-0.002999494521239203	0.0029994945212392546
Cells_AreaShape_Zernike_5_5	0.0002636839964209603	5.691687350421221e-05	0.00032307168826804523	-0.00032307168826805076
Cells_AreaShape_Zernike_6_0	0.00013305984171152474	-2.0824372245961204e-05	-0.008645422593513235	0.008645422593513382
Cells_AreaShape_Zernike_6_2	0.00013126474203151162	-4.0663335321677726e-05	0.005315377601955801	-0.005315377601955893
Cells_AreaShape_Zernike_6_4	0.00030938894440490916	-5.896473711800912e-05	-0.0026191251676021357	0.0026191251676021803
Cells_AreaShape_Zernike_6_6	4.005241521221059e-05	-3.482705849771448e-06	0.006535418263575631	-0.006535418263575742
Cells_AreaShape_Zernike_7_1	1.7670682837644947e-05	-9.373387744424621e-06	0.003943310610442805	-0.003943310610442873
Cells_AreaShape_Zernike_7_3	7.663520593781392e-06	-9.320805914026585e-06	-0.00041610336410410843	0.00041610336410411553
Cells_AreaShape_Zernike_7_5	9.602955485632503e-05	9.145888009006077e-06	0.00884892367678551	-0.008848923676785662
Cells_AreaShape_Zernike_7_7	0.0001393901467960923	3.913016456277802e-05	0.002165505540644814	-0.0021655055406448512
Cells_AreaShape_Zernike_8_0	1.5990199410786943e-05	1.3204235709571535e-05	-0.0025288523358400605	0.002528852335840104
Cells_AreaShape_Zernike_8_2	3.888520367278936e-05	1.475197825800783e-05	-0.005623700068839681	0.005623700068839778
Cells_AreaShape_Zernike_8_4	0.0001373212083097819	-4.20093343717714e-05	0.004470900438532852	-0.0044709004385329295
Cells_AreaShape_Zernike_8_6	0.00015672451867354553	-3.244647880164624e-05	-0.006707865290284847	0.006707865290284962
Cells_AreaShape_Zernike_8_8	4.204443737831909e-06	5.801702771526477e-06	0.0009266926938707423	-0.0009266926938707585
Cells_AreaShape_Zernike_9_1	2.526641907718563e-05	1.2816404124100932e-05	-0.004371130307356666	0.004371130307356742
Cells_AreaShape_Zernike_9_3	6.254013740580877e-05	-1.692808101540899e-05	0.007466892176429242	-0.0074668921764293695
Cells_AreaShape_Zernike_9_5	1.4338319163420543e-05	-7.079153696219825e-06	0.003707068847366533	-0.003707068847366597
Cells_AreaShape_Zernike_9_7	5.836668107850329e-05	9.414813045742834e-07	0.007579055922704555	-0.007579055922704686
Cells_AreaShape_Zernike_9_9	6.008832771842165e-05	1.859658693249298e-05	0.004627769038717762	-0.004627769038717842
Cells_Children_Cytoplasm_Count	1.0	0.0	0.0	0.0
Cells_Correlation_Correlation_CorrDNA_CorrER	0.009482763612131184	-0.00033714516728753946	-0.010218965561540007	0.010218965561540182
Cells_Correlation_Correlation_CorrDNA_CorrGasdermin	0.0076140254529100115	-0.00022613270015049537	-0.05172606128456045	0.05172606128456134
Cells_Correlation_Correlation_CorrDNA_CorrMito	0.013531558929098297	-0.00037451320505442216	-0.03519375331874617	0.03519375331874678
Cells_Correlation_Correlation_CorrDNA_CorrPM	0.0017851786352468535	-0.00015213836771644316	0.01580810515539054	-0.015808105155390814
Cells_Correlation_Correlation_CorrDNA_CorrRNA	0.0028127998358637996	-0.0001817757873836274	-0.00796831787992249	0.007968317879922627
Cells_Correlation_Correlation_CorrER_CorrGasdermin	0.004731291642423474	0.00019518920274207383	0.030855486785659005	-0.030855486785659542
Cells_Correlation_Correlation_CorrER_CorrMito	0.008175892064142598	0.0002785334438676791	0.030181737526006884	-0.0301817375260074
Cells_Correlation_Correlation_CorrER_CorrPM	0.0006725901287849556	3.168429764079188e-05	0.022726151073534304	-0.022726151073534692
Cells_Correlation_Correlation_CorrER_CorrRNA	0.0382236067968198	0.001311201362309753	-0.0025506980729513326	0.002550698072951377
Cells_Correlation_Correlation_CorrGasdermin_CorrMito	0.054244196140138534	0.0013190552392534464	-0.00903534552844391	0.009035345528444065
Cells_Correlation_Correlation_CorrGasdermin_CorrPM	0.0012151132674027565	3.568811467041344e-05	0.03252856407483426	-0.03252856407483482
Cells_Correlation_Correlation_CorrGasdermin_CorrRNA	0.026462872960686723	0.0005577432711344143	0.04010444148852669	-0.040104441488527376
Cells_Correlation_Correlation_CorrMito_CorrPM	0.0011645298943467886	3.345924067762715e-05	0.032780662813372365	-0.03278066281337293
Cells_Correlation_Correlation_CorrMito_CorrRNA	0.028634655949488663	0.0005852283236938609	0.04024141797301196	-0.04024141797301266
Cells_Correlation_Correlation_CorrPM_CorrRNA	0.0036030949787723143	0.0001989413971863778	0.017192749079190814	-0.017192749079191112
Cells_Correlation_K_CorrDNA_CorrER	0.0041266264917761974	-0.00017108805785527508	0.002181049395638189	-0.0021810493956382266
Cells_Correlation_K_CorrDNA_CorrGasdermin	0.0031035146415611115	-0.00012665184159046396	-0.017762307139486188	0.01776230713948649
Cells_Correlation_K_CorrDNA_CorrMito	0.004206613286175553	-0.00015386124985830279	-0.01727741652922209	0.01727741652922239
Cells_Correlation_K_CorrDNA_CorrPM	0.007073901509071057	-0.0006705465720254682	-0.032775616651509	0.03277561665150956
Cells_Correlation_K_CorrDNA_CorrRNA	0.0019078679707149604	-0.0001264013896308157	0.007687347611670453	-0.007687347611670586
Cells_Correlation_K_CorrER_CorrDNA	0.049066878671055525	0.000848519203499305	-0.017325358795334686	0.017325358795334984
Cells_Correlation_K_CorrER_CorrGasdermin	0.00639217758908317	0.00014822948980711714	-0.016677271299552807	0.01667727129955309
Cells_Correlation_K_CorrER_CorrMito	0.004605701147116004	0.00017060182281367252	-0.031846982973760256	0.03184698297376081
Cells_Correlation_K_CorrER_CorrPM	0.03292474948819568	0.0007631523894444398	-0.0791932320053064	0.07919323200530776
Cells_Correlation_K_CorrER_CorrRNA	0.08159963192555708	0.0011244541053530015	0.038288276218194216	-0.038288276218194875
Cells_Correlation_K_CorrGasdermin_CorrDNA	0.0075307726143042375	0.00019001740803216747	0.06272303734225564	-0.06272303734225672
Cells_Correlation_K_CorrGasdermin_CorrER	0.009536128114875364	-0.00026558945205375597	0.02073359230007159	-0.02073359230007195
Cells_Correlation_K_CorrGasdermin_CorrMito	0.03000240304471513	-0.0004717845577503034	-0.053430393879524765	0.053430393879525674
Cells_Correlation_K_CorrGasdermin_CorrPM	0.002291354805056045	-0.00012839776513228062	0.04244185023577315	-0.042441850235773876
Cells_Correlation_K_CorrGasdermin_CorrRNA	0.006557955575877572	-0.00016698729371239304	0.06007267728636326	-0.06007267728636429
