feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Disulfiram_2.5µM
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.0006702520755762498	-0.00011778894537060151	0.0014108063055091047	-0.0014108063055090932
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0005164778476337561	-8.832806307675454e-05	-0.006928039002196658	0.006928039002196602
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.0006590471414376076	-0.00010610225719075996	-0.005085802648023474	0.005085802648023432
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.0007374744090240526	-0.00013805547212419525	0.016885853323945692	-0.016885853323945554
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.0017019232878223711	-0.00020803199590113802	0.02028327696311165	-0.020283276963111482
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.0009834103996906318	-0.00016203309581668733	0.017754834628218228	-0.017754834628218082
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.0011417718405291044	-0.00017216768697535722	0.011464594409470705	-0.011464594409470612
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.014759980296563557	0.00048245001110900357	0.017951586454730814	-0.01795158645473067
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.01351180291831977	0.00046655584603846434	0.014626705750465943	-0.014626705750465822
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.015188983066684592	0.0004906416964470433	0.019105306252660523	-0.019105306252660367
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.013125539504776684	0.0004422547949498455	0.02331098715907709	-0.0233109871590769
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.004376129610037305	0.0002887665597965945	0.006577849443897797	-0.0065778494438977425
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.0041123087608074815	0.00029114025340437876	-0.0017419768419451062	0.001741976841945092
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.0044929868601703005	0.00029811515720304854	0.004893406465152954	-0.004893406465152913
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.003782799827997896	0.000270303098547304	0.004032364568988676	-0.004032364568988642
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.011973810864632117	0.00027353621759160934	0.0824392142733238	-0.08243921427332314
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.012074339836379733	0.0002999742322398371	0.07643820036138274	-0.07643820036138212
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.01162696154958065	0.0002769785317097441	0.07872147278387233	-0.07872147278387168
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.011249158010936289	0.0002654260043226455	0.07790471840003936	-0.07790471840003872
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.009607688924572866	0.00021676118680223955	0.08038341015992767	-0.08038341015992702
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.009874103352690233	0.00024747130429438014	0.07522530235207578	-0.07522530235207517
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.009767869900691895	0.00022294710661829422	0.0795429162081813	-0.07954291620818064
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.009285087345069498	0.00021813764516101996	0.0762596707139336	-0.07625967071393297
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.002409625620536038	0.00014880737408345753	-0.05223627257124559	0.05223627257124516
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.002448061710439098	0.0001717691213846565	-0.04955800695492775	0.04955800695492735
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.0024338156606744654	0.0001551364100984929	-0.05321839695928833	0.053218396959287886
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.0019536585584647437	0.0001439888743579579	-0.045557448595083386	0.04555744859508301
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.006111286801504523	0.0003388574343310983	0.0047519945730134655	-0.0047519945730134265
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.006194067012541549	0.0003471203154889444	-0.00030979111576775743	0.0003097911157677549
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.006376282784690823	0.0003446282560435671	0.005549251230442849	-0.005549251230442803
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.005355479825335907	0.0003144628143824597	0.004480336272097952	-0.004480336272097916
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.004009172663222094	-0.00025285316178024083	-0.011523865005198284	0.011523865005198189
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.004792465339086727	-0.0002805685712869358	-0.0104737794994825	0.010473779499482415
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.004299620221841827	-0.00026262201102999626	-0.011569892532087251	0.011569892532087157
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.004763166237432004	-0.00027068258802712445	-0.015131912503287989	0.015131912503287864
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.0008097779197321353	-0.0001239611792661152	0.002113735639434022	-0.0021137356394340047
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.0009571613727891171	-0.0001380397194341513	0.004693601731948286	-0.004693601731948248
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.0009503020235033244	-0.00013476853842596368	0.002362866764454774	-0.002362866764454755
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.0009438290048254805	-0.00013170064320063647	-0.00030592402906921926	0.00030592402906921677
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.010926537699543881	-0.00021771555599989443	-0.08394619083714175	0.08394619083714105
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.012013785583957048	-0.00024967877459549466	-0.08428467113919245	0.08428467113919176
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.010552006268331304	-0.00022069725388453653	-0.08071705047661619	0.08071705047661552
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.011680635266261397	-0.0002371549201669835	-0.08452868952557076	0.08452868952557008
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.008702514289216423	-0.00016481695474211737	-0.07980937823059402	0.07980937823059336
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.009758121485330395	-0.00020328239239654475	-0.0797486113945927	0.07974861139459206
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.008650176814757882	-0.00016907397594118103	-0.07873654063670567	0.07873654063670503
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.009600195815868351	-0.0001906239153283228	-0.08090185944007348	0.08090185944007282
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.0028858094859145478	-3.834278437482536e-05	0.05740010852900998	-0.05740010852900951
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.002617358829440808	-6.582396938689969e-05	0.055717770945972564	-0.055717770945972106
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.0027607146770529667	-4.986400275935407e-05	0.05681616538961563	-0.05681616538961517
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.0022963472134357454	-5.9809150531730096e-05	0.05227870193095756	-0.05227870193095712
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.005454647867256801	-0.0003148931460591537	0.0012246200515420127	-0.0012246200515420027
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.006241224177091387	-0.0003397117549637263	0.0021018933424478193	-0.002101893342447802
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.005974628742543953	-0.00032908623049164934	0.0009498281820485462	-0.0009498281820485384
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.005997179344785719	-0.0003275614550771371	-0.0027440965524220323	0.0027440965524220097
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.003247313455019163	0.0002220980436135852	0.008703162191483963	-0.008703162191483892
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.0030074848253927033	0.00021798272157550828	0.005989270912018315	-0.005989270912018265
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.0032197838960097425	0.00021993271270754803	0.009451334401035858	-0.00945133440103578
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.003080432031972724	0.00021860705447756778	0.007281622267007027	-0.007281622267006968
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.0018702725389582175	0.00018211302354564164	0.0077312958473630365	-0.007731295847362974
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.0018842190824714944	0.00019070555788395764	0.0035760113504089046	-0.003576011350408875
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.001971546733262164	0.000189831298174175	0.006777329897831289	-0.006777329897831234
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.0018940731402288247	0.00018613046867082937	0.006562453323337301	-0.006562453323337248
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.009962718863695708	0.00020708589975250113	0.08120189575454641	-0.08120189575454574
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.010090468383633477	0.00022621843925725078	0.07824282949049884	-0.0782428294904982
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.009872016714093546	0.00021201963985937708	0.07955394321566266	-0.079553943215662
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.00989167371671329	0.000214331998320143	0.07902089144715133	-0.07902089144715067
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.00737923794046258	0.00013518245500743775	0.07656788829675379	-0.07656788829675316
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.0075309659890056	0.00015516667178147388	0.07440472447093845	-0.07440472447093785
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.007406066707080328	0.00014131183092345686	0.07573476384296103	-0.07573476384296042
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.0074001021207728	0.0001462835239855045	0.07468450682759349	-0.07468450682759288
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.0016719720338072008	2.4534962820490574e-05	-0.043893575162991	0.04389357516299064
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.001618274635969752	4.147084849843871e-05	-0.04395150790615453	0.043951507906154166
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.0017317692910702176	2.955146287209454e-05	-0.04509592269253723	0.04509592269253686
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.0015562502321054827	3.474774723804771e-05	-0.04297036414959381	0.04297036414959345
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.003384931018644899	0.00024506951515694043	0.004900470321430593	-0.004900470321430552
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.0036926490287351177	0.0002606264928590899	0.0027495653356600725	-0.00274956533566005
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.003520530481706974	0.0002507085714816666	0.0048416803454219325	-0.004841680345421893
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.0034994644660659713	0.0002511612512108109	0.004052342387713356	-0.004052342387713322
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.01786246261732405	0.0006448750175318781	-0.005713604367751866	0.00571360436775182
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.018680115892251825	0.000593511626200165	0.010394645147602308	-0.010394645147602223
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.01564440990282656	0.0005889995697730688	0.0006542463851727502	-0.0006542463851727448
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.018131399022807027	0.0005813638284354771	0.0139158635508304	-0.013915863550830286
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.02276275112697468	0.0006348064002497724	0.020946094333914728	-0.020946094333914554
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.02353803554115086	0.0006635613265795614	0.010314307872522046	-0.010314307872521963
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.02479018286260759	0.000653290917292585	0.028146176093263565	-0.028146176093263336
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.02478294526228486	0.0006436056052802828	0.030970455734515408	-0.030970455734515154
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.014157928050328117	0.0004784036376580403	0.03766944434888197	-0.037669444348881656
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.018022603216475752	0.000544423701712809	0.03557444761926176	-0.03557444761926147
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.015201875422448552	0.0004884493983827948	0.04106744879497252	-0.04106744879497218
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.017299472206292688	0.0005018263993888507	0.045723379981596535	-0.04572337998159616
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.0075223007881298765	0.0003602057311910185	0.022468722206912393	-0.02246872220691221
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.010904045729873135	0.0004454848373041476	0.018271657771137824	-0.018271657771137675
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.0084609358012947	0.00037313764257898823	0.026451972474892484	-0.02645197247489227
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.01037435131049036	0.00039912804379716496	0.031598998826500496	-0.03159899882650024
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.0011300380946571709	0.00014737449318211153	0.0007562970157509248	-0.0007562970157509186
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256	0.002033631584803741	0.0001973508578986125	0.00047314349360990174	-0.00047314349360989784
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.001530720679598696	0.0001631322754915881	0.006298243770300967	-0.006298243770300915
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.0019009330778894107	0.00017645602837905558	0.00932474795072954	-0.009324747950729463
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.01054682802337259	0.000468023336876791	0.00023434914594035823	-0.0002343491459403563
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.012901814889389462	0.0005185311777833913	-0.007729114845334985	0.007729114845334922
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.012260606399431717	0.0004885680340665769	0.008217026092669897	-0.008217026092669829
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.012357806794121018	0.0004790402733618197	0.01073765703952375	-0.010737657039523662
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.001370036784276607	1.098956206554957e-05	0.044104548454680724	-0.04410454845468036
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.0002940846049371837	-7.05036916100913e-05	0.01465137308543445	-0.014651373085434332
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.0013110407076508679	3.180682043158848e-05	0.04052902832540734	-0.040529028325407015
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.00028513647738648285	-6.343079908295583e-05	0.016455266847619526	-0.01645526684761939
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.0036443210139522897	-0.0003289504891358399	0.026918394550413435	-0.026918394550413217
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.006191309074690454	-0.0003981350407123308	0.024584452997196027	-0.024584452997195826
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.00419289909444065	-0.00034383369249050416	0.01607867167185542	-0.01607867167185529
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.006043746141481066	-0.00037630953184690535	0.006979710605090976	-0.0069797106050909176
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.003556370644768103	-7.693627455464861e-05	0.08138475078533153	-0.08138475078533086
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.0027681048716508005	-0.00016222436241042674	0.06169600635849899	-0.06169600635849849
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.003193928419039538	-8.029994921256636e-05	0.0761389790451282	-0.07613897904512758
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.0021695897618915216	-0.00014156924558927738	0.05481753067532587	-0.05481753067532542
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.0035809063807753505	-3.7971385353544884e-05	0.0736009475515913	-0.0736009475515907
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.003086732792248581	-0.00011361512860513621	0.0666448858937838	-0.06664488589378324
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.0032774464924193447	-4.29550396645723e-05	0.07005288384903426	-0.07005288384903367
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.0023177330009644947	-9.488511942344296e-05	0.057117928998459355	-0.05711792899845889
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.0006603555468913669	-8.17835452392165e-05	-0.014424476570948263	0.014424476570948145
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.0010237355636156797	-0.0001180015034017934	-0.012119044068277931	0.012119044068277832
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.0009446861729135447	-9.494917516732715e-05	-0.017714018086319963	0.017714018086319817
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.0010949942315917616	-0.00010531577896694679	-0.017752556854934577	0.01775255685493443
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.0010538261758772371	-0.0001263525082093111	0.04147491386550116	-0.04147491386550082
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.0018366341727478197	-0.00020372192565764962	0.03671878357149179	-0.03671878357149149
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.000993204845576745	-0.0001459504453934566	0.033009058620080516	-0.033009058620080245
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.0011995032434108932	-0.00017412050197533683	0.020380169681071952	-0.020380169681071782
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.009941624278488992	-0.00041311593190045327	-0.00948186442566469	0.009481864425664613
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.009670253838237497	-0.0004099838311344028	-0.006754918331614672	0.0067549183316146155
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.010419308235391167	-0.0004299058099271398	-0.007467258472887822	0.007467258472887761
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.009513300460095353	-0.0003865393790870989	-0.01684382468610091	0.01684382468610077
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.007964678477312304	-0.000400378209309466	-0.007834228178523008	0.007834228178522943
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.008532250499223237	-0.00042249959637899015	0.0009944151760457657	-0.0009944151760457574
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.008193955572897038	-0.0004167679719733847	-0.0038280768171518103	0.003828076817151779
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.00817608973880235	-0.0004031211158741252	-0.007324006850011064	0.0073240068500110035
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.014179381087807807	-0.00034059018984935145	-0.08249691788511927	0.08249691788511859
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.015697685968375286	-0.000390047349898683	-0.07722934116649098	0.07722934116649034
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.013932356963501369	-0.00034886347131401	-0.07836583357633171	0.07836583357633108
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.014996051358582507	-0.0003541551198918892	-0.08136731985070124	0.08136731985070057
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.01065166119445038	-0.0002590749142630177	-0.08117817427751961	0.08117817427751894
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.01155633654855659	-0.0003075123736678778	-0.07451992071117401	0.0745199207111734
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.010824579603173401	-0.00026729053119177687	-0.0798089848776902	0.07980898487768955
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.011229366049244516	-0.0002758000314175164	-0.07854555954187736	0.07854555954187672
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.001451975484149215	-0.00013231982485852785	0.03860718098826931	-0.03860718098826899
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.0018627204201278058	-0.0001691324053952938	0.03913532127464817	-0.03913532127464785
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.0017065025712976745	-0.00014774729827570385	0.04249142905952396	-0.04249142905952361
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.0014595972919526634	-0.0001473945489482656	0.03536378895685658	-0.035363788956856296
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.007196600285376831	-0.00037806694619205394	-0.005830420311861284	0.005830420311861237
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.008454990206798074	-0.00041510892179637455	0.00016015322169730012	-0.00016015322169729882
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.007620806289553528	-0.0003966816816309279	-0.002376468099987111	0.0023764680999870916
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.00762907660741563	-0.00039002793307150833	-0.00410752853402349	0.004107528534023457
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.00020076733700202798	3.748280485465746e-05	-0.014372009070278899	0.014372009070278781
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.0002455287408245077	3.441402421896761e-05	-0.016555796294087523	0.016555796294087387
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.0001827473971948157	3.685834343048156e-05	-0.01359061616271819	0.013590616162718078
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.0002331711832352923	3.48102656746935e-05	-0.01603320641525711	0.01603320641525698
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.001756987698799839	0.0001057764280763156	0.020105789287744272	-0.020105789287744105
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.0016942344816474053	0.00010845153711898316	0.018539808810964543	-0.01853980881096439
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.0016931155559115618	0.00010769786611658924	0.01880906074805669	-0.018809060748056536
Cytoplasm_Texture_SumAverage_CorrER_3_03_256	0.0016871229418868872	0.00010814140633570906	0.018490541393887974	-0.018490541393887824
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_00_256	0.007314163230017656	0.00010731583109463888	0.08024194267374639	-0.08024194267374572
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_01_256	0.007078080486590088	0.00011023164636157147	0.07797737886654943	-0.07797737886654878
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_02_256	0.007314575910358001	0.00011032202156307758	0.07950050091072075	-0.0795005009107201
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_03_256	0.0070852578164591895	0.0001107785546140206	0.07815814003040138	-0.07815814003040074
Cytoplasm_Texture_SumAverage_CorrMito_3_00_256	0.0076326743161624355	7.917854161139146e-05	0.08658129147346294	-0.08658129147346223
Cytoplasm_Texture_SumAverage_CorrMito_3_01_256	0.007414698602805969	8.232083129986167e-05	0.0846239585083067	-0.08462395850830601
Cytoplasm_Texture_SumAverage_CorrMito_3_02_256	0.007626257374114598	8.229749934700964e-05	0.08592685095521707	-0.08592685095521638
Cytoplasm_Texture_SumAverage_CorrMito_3_03_256	0.007424503500690016	8.29748926435738e-05	0.08473019826883806	-0.08473019826883736
Cytoplasm_Texture_SumAverage_CorrPM_3_00_256	0.00035665878715951393	3.652974362854271e-05	-0.027163037665651646	0.027163037665651424
Cytoplasm_Texture_SumAverage_CorrPM_3_01_256	0.0003992751433476993	3.9081413427845426e-05	-0.028796353385186588	0.02879635338518635
Cytoplasm_Texture_SumAverage_CorrPM_3_02_256	0.0003785013675670079	3.901913919763579e-05	-0.028031580566264085	0.02803158056626386
Cytoplasm_Texture_SumAverage_CorrPM_3_03_256	0.00040331855259900795	3.829842880038904e-05	-0.02885244963198659	0.028852449631986354
Cytoplasm_Texture_SumAverage_CorrRNA_3_00_256	0.005427735705260006	0.0002466623666196594	0.02266186213790719	-0.022661862137907007
Cytoplasm_Texture_SumAverage_CorrRNA_3_01_256	0.005282210131254739	0.0002473431826780343	0.021085155319632717	-0.021085155319632544
Cytoplasm_Texture_SumAverage_CorrRNA_3_02_256	0.005419096553324176	0.00024973137050955527	0.02164355352999516	-0.021643553529994978
Cytoplasm_Texture_SumAverage_CorrRNA_3_03_256	0.005299634635880568	0.00024818760057924245	0.02081977550972924	-0.020819775509729067
Cytoplasm_Texture_SumEntropy_CorrDNA_3_00_256	0.0022436921992883274	0.00018113331536759932	0.00928801647644257	-0.009288016476442496
Cytoplasm_Texture_SumEntropy_CorrDNA_3_01_256	0.0020359159440402896	0.00017831198812747265	0.005686842313852096	-0.00568684231385205
Cytoplasm_Texture_SumEntropy_CorrDNA_3_02_256	0.0022677321453925536	0.0001814971197370737	0.009690045138642252	-0.009690045138642172
Cytoplasm_Texture_SumEntropy_CorrDNA_3_03_256	0.0021321127199265266	0.00018075550733632876	0.006881765196092253	-0.006881765196092198
Cytoplasm_Texture_SumEntropy_CorrER_3_00_256	0.00022345002602230934	5.1192736119308196e-05	0.007226067142753829	-0.00722606714275377
Cytoplasm_Texture_SumEntropy_CorrER_3_01_256	8.545460884323841e-05	2.4508757291267113e-05	0.006480667318172505	-0.006480667318172452
Cytoplasm_Texture_SumEntropy_CorrER_3_02_256	0.00023543096547296027	5.4794554655862015e-05	0.006665869521045904	-0.006665869521045849
Cytoplasm_Texture_SumEntropy_CorrER_3_03_256	7.224705769015571e-05	2.7788629775499632e-05	0.0046026258776907065	-0.004602625877690669
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_00_256	0.00842010443519503	0.00016775775520055724	0.07795579253926331	-0.07795579253926267
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_01_256	0.0076567178121675905	0.0001587728050797144	0.07449952542938955	-0.07449952542938894
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_02_256	0.008415413653298898	0.00017341280420539313	0.07680054301118759	-0.07680054301118697
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_03_256	0.007574769890084432	0.00015751060223506732	0.07419636103949344	-0.07419636103949283
Cytoplasm_Texture_SumEntropy_CorrMito_3_00_256	0.00657247742867062	0.00011036363267197583	0.07384562174400675	-0.07384562174400613
Cytoplasm_Texture_SumEntropy_CorrMito_3_01_256	0.0062275724907039365	0.00010950179617107424	0.07159300571940933	-0.07159300571940874
Cytoplasm_Texture_SumEntropy_CorrMito_3_02_256	0.006564422328975361	0.00011613029725633902	0.07292150077178397	-0.07292150077178337
Cytoplasm_Texture_SumEntropy_CorrMito_3_03_256	0.006106876590544097	0.00010845823221213193	0.07086198238274083	-0.07086198238274025
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256	0.0015191395104595662	-6.506142831762399e-06	-0.03941925142404384	0.03941925142404352
Cytoplasm_Texture_SumEntropy_CorrPM_3_01_256	0.0013838458952739607	-4.385074774361941e-06	-0.03784858864822487	0.03784858864822457
Cytoplasm_Texture_SumEntropy_CorrPM_3_02_256	0.0015133304514138857	-1.7411923102394585e-06	-0.03975646058337116	0.03975646058337083
