feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	LPS_10µg_per_ml
Cytoplasm_Texture_Contrast_CorrER_3_01_256	7.044044829274121e-05	1.6193239761607072e-05	-0.008261891605963077	0.008261891605962992
Cytoplasm_Texture_Contrast_CorrER_3_02_256	1.2195678256277098e-05	6.788943513642822e-07	-0.002849705135186336	0.002849705135186307
Cytoplasm_Texture_Contrast_CorrER_3_03_256	2.795868044414007e-06	-4.099256693677883e-06	-0.0008060027605547827	0.0008060027605547745
Cytoplasm_Texture_Contrast_CorrGasdermin_3_00_256	0.0002961078337078149	-4.1568692520124436e-05	0.00784071929687592	-0.00784071929687584
Cytoplasm_Texture_Contrast_CorrGasdermin_3_01_256	0.000249268640967637	-4.857586578165219e-05	0.00680747726072535	-0.006807477260725282
Cytoplasm_Texture_Contrast_CorrGasdermin_3_02_256	0.00024196351730465526	-3.9140725448963516e-05	0.005872049399010175	-0.005872049399010115
Cytoplasm_Texture_Contrast_CorrGasdermin_3_03_256	0.00027774722474804836	-3.583431830224825e-05	0.005501155614432021	-0.005501155614431965
Cytoplasm_Texture_Contrast_CorrMito_3_00_256	0.0006679204511644832	-0.0001089313838194949	0.017609996462617933	-0.017609996462617752
Cytoplasm_Texture_Contrast_CorrMito_3_01_256	0.0005516062137869149	-0.00011417108865536296	0.01333362512726461	-0.013333625127264473
Cytoplasm_Texture_Contrast_CorrMito_3_02_256	0.0005770799112552183	-0.00011440946410939696	0.013783952261157063	-0.013783952261156921
Cytoplasm_Texture_Contrast_CorrMito_3_03_256	0.0006754394742184422	-0.00012399127765460195	0.015972622685974956	-0.015972622685974793
Cytoplasm_Texture_Contrast_CorrPM_3_00_256	0.0005235564385346336	9.910623892448099e-05	-0.09597719994075957	0.09597719994075858
Cytoplasm_Texture_Contrast_CorrPM_3_01_256	0.00043245135551173153	2.4362190975827635e-05	-0.09104152540367982	0.0910415254036789
Cytoplasm_Texture_Contrast_CorrPM_3_02_256	0.0005740611987222755	-5.2562621756651775e-05	-0.0927495249331989	0.09274952493319796
Cytoplasm_Texture_Contrast_CorrPM_3_03_256	0.00039312487158615905	4.0010070345647816e-05	-0.07825968553339253	0.07825968553339174
Cytoplasm_Texture_Contrast_CorrRNA_3_00_256	2.8993588014336602e-05	3.8679394364962466e-07	0.006437224064035074	-0.006437224064035009
Cytoplasm_Texture_Contrast_CorrRNA_3_01_256	2.2846395791864538e-06	1.306068436140735e-06	0.001048864247117047	-0.0010488642471170363
Cytoplasm_Texture_Contrast_CorrRNA_3_02_256	2.207209476157157e-05	-3.802726156726961e-06	0.0028109911644154783	-0.0028109911644154497
Cytoplasm_Texture_Contrast_CorrRNA_3_03_256	4.7102435206447524e-05	-6.685183566081801e-06	0.005666017519016051	-0.005666017519015994
Cytoplasm_Texture_Correlation_CorrDNA_3_00_256	0.0009574797301765692	0.00014513912027876473	0.023180746649592417	-0.02318074664959218
Cytoplasm_Texture_Correlation_CorrDNA_3_01_256	5.4017919574378404e-05	-2.5316571072707287e-05	0.008029456184649715	-0.008029456184649633
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256	0.0014638296735188794	0.00021404201686236698	0.019335046164329853	-0.019335046164329656
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256	0.00026433959768468185	-9.786081895773377e-05	0.006709016168294495	-0.006709016168294425
Cytoplasm_Texture_Correlation_CorrER_3_00_256	0.0016258420670322016	-0.00019709818602489667	0.04335294676218654	-0.043352946762186095
Cytoplasm_Texture_Correlation_CorrER_3_01_256	0.0018741527918808565	-0.0002115045368150156	0.04233642557358326	-0.04233642557358283
Cytoplasm_Texture_Correlation_CorrER_3_02_256	0.0010551280385525663	-0.00015749856647280955	0.03466074887058514	-0.03466074887058478
Cytoplasm_Texture_Correlation_CorrER_3_03_256	0.0009745340932780788	-0.000139075990801616	0.03316218720303133	-0.03316218720303099
Cytoplasm_Texture_Correlation_CorrGasdermin_3_00_256	0.0004260279289155511	-5.464449635602819e-05	0.024084895110042304	-0.02408489511004206
Cytoplasm_Texture_Correlation_CorrGasdermin_3_01_256	0.0004552002721830428	-7.405430629614867e-05	0.023283622687231165	-0.02328362268723093
Cytoplasm_Texture_Correlation_CorrGasdermin_3_02_256	0.0005708526312453444	-5.787959389900408e-05	0.028527177802885308	-0.028527177802885016
Cytoplasm_Texture_Correlation_CorrGasdermin_3_03_256	0.00025325629627259705	-4.7941707134340206e-05	0.017790579273424707	-0.017790579273424527
Cytoplasm_Texture_Correlation_CorrMito_3_00_256	0.0012887931456353474	-0.00020389342855810818	0.02262502175846906	-0.02262502175846883
Cytoplasm_Texture_Correlation_CorrMito_3_01_256	0.001294754032919121	-0.00019996653979120866	0.02437793444998898	-0.024377934449988734
Cytoplasm_Texture_Correlation_CorrMito_3_02_256	0.001055513587843726	-0.00017666352229183074	0.024997148320473395	-0.02499714832047314
Cytoplasm_Texture_Correlation_CorrMito_3_03_256	0.0008210887448975024	-0.0001623503617443611	0.017880151451775413	-0.017880151451775232
Cytoplasm_Texture_Correlation_CorrPM_3_00_256	0.00151665703237025	-0.0001541149340878355	0.03982153432368907	-0.039821534323688665
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.0016940930159031753	-0.0001600105885435998	0.041499877172331646	-0.04149987717233123
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0015609536772588362	-0.0001792705216312376	0.03646759242458795	-0.036467592424587573
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.001418519559236442	-0.00015762081768114716	0.0368100435218578	-0.03681004352185743
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.0010650592933721947	-9.059478271262069e-05	0.039521324276284485	-0.03952132427628408
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.00101109476282224	-9.61833302892042e-05	0.036307852880011406	-0.03630785288001103
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.0009491250373255822	-0.00011059534485431467	0.03463740031987485	-0.034637400319874494
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.0007429051825093014	-6.01616317195816e-05	0.03219955562320848	-0.032199555623208156
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.003224487540757215	0.00031670251593676047	-0.014394302081673756	0.01439430208167361
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.002786916273462503	0.00029338663623972895	-0.016924920492688133	0.016924920492687963
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.003112335168907965	0.00031204158295108057	-0.013623740582405886	0.013623740582405747
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.003021638407994409	0.00030554817895919	-0.01424434338742878	0.014244343387428634
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.0003272248041377157	-3.915755810015393e-05	-0.016210496899068158	0.01621049689906799
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.0006638363423199234	-4.749477134038924e-05	-0.024010285730447833	0.024010285730447587
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.0003214020115940297	-5.881902279351651e-05	-0.013370073290262165	0.013370073290262028
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.0003491307983106706	-4.2107597661484425e-05	-0.016405545170263783	0.016405545170263616
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	5.565921687744613e-05	-1.7262075755394194e-05	0.008135808145185493	-0.008135808145185412
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	1.6510263383562318e-05	-1.4187860882757427e-05	0.004156101711117476	-0.004156101711117435
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	4.708064104474996e-05	-2.9918862606280666e-05	0.006285032764333285	-0.006285032764333221
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	7.000092419362502e-05	-2.2787838323320997e-05	0.008879743706148134	-0.008879743706148044
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.00016773129211056226	-5.9314859502409324e-05	0.011752854331290748	-0.011752854331290629
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.000153842344558619	-6.789190934023518e-05	0.008545163013995438	-0.008545163013995351
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.00019238957082734487	-7.219216873002967e-05	0.010584623774253595	-0.010584623774253487
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.00024614704991265945	-8.154886520030527e-05	0.011712132117992293	-0.011712132117992173
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.00680803382898898	-0.00011532703423384559	-0.08161927797018542	0.08161927797018459
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.005874211633572046	-0.00014710165373597788	-0.07215371507009327	0.07215371507009254
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.006701805512371983	-0.0001312904643375659	-0.08005388086812018	0.08005388086811936
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.004838530188971735	-0.00012585636920495825	-0.06493798495806656	0.06493798495806591
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	4.9948912434594206e-05	1.7340121020785136e-05	-0.007421831036495945	0.00742183103649587
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.00014440969803186654	-1.002347126618687e-05	-0.011937333558292962	0.01193733355829284
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	2.701685736239412e-05	5.737099061390108e-06	-0.0055497224768350836	0.005549722476835027
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	2.867074374679479e-05	-4.2303015723411164e-06	-0.005273750477934565	0.005273750477934511
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.0008416273903235627	-0.00016248382044450687	0.010013561447700367	-0.010013561447700265
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.00098193732173113	-0.00017167726172106682	0.014539109251426263	-0.014539109251426114
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.000791653231379863	-0.00015693920581559616	0.010160927527761623	-0.01016092752776152
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.0011571731403208219	-0.0001871572653386724	0.015193569228537061	-0.015193569228536909
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.0008917877447234268	0.00011451232074802771	0.017007329050484733	-0.01700732905048456
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.0009248965373538365	9.735457795250396e-05	0.021243601191539764	-0.02124360119153955
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.0008824832048750508	0.00012100733093810509	0.015306222303258898	-0.015306222303258744
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.0007577153564507499	0.00010036753474430826	0.016833927070935967	-0.016833927070935797
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.00031836847220612086	6.881305350750533e-05	0.00972058167154307	-0.009720581671542971
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.0002140585820413765	4.8479149679382456e-05	0.00963581479450399	-0.009635814794503893
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.0003999950145565645	7.830835016086528e-05	0.010613280347718267	-0.010613280347718159
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.00016806445435424422	5.119206096618383e-05	0.006897444263043404	-0.006897444263043334
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.0012449104549464574	0.00018414017236096777	0.004761630895891649	-0.004761630895891601
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.0010372443572849166	0.00016559862875450106	0.005639644365582253	-0.005639644365582196
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.001353009205801614	0.0001890188781554338	0.006267114385313802	-0.006267114385313739
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.0011314302236583584	0.00017803614362730166	0.0032560102105453634	-0.0032560102105453305
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.007918581843206485	0.0001365180206571799	0.08077776893145111	-0.08077776893145029
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.006932932041131656	0.00012360412136522102	0.07679176743455839	-0.07679176743455761
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.008060435549597234	0.00014824060185307593	0.08033693151150906	-0.08033693151150824
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.0064779418198981364	0.00011044263745911461	0.07481348412074972	-0.07481348412074895
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.0005345729507107988	-7.449155243648985e-05	0.022327378583364053	-0.022327378583363828
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.0005865532444240262	-8.283392462735943e-05	0.023140962545197957	-0.02314096254519772
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.0004437726381542051	-7.01972210510535e-05	0.02018937852649858	-0.020189378526498377
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.00047403622945940693	-8.769878360045284e-05	0.01925152428012628	-0.019251524280126085
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.0011434948927847577	0.0001651880824037243	-0.023394398263152483	0.023394398263152243
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.001031353779291977	0.00014732117255437577	-0.024554278153603323	0.024554278153603077
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.0010722585950579955	0.00015876815355493788	-0.02300731873859805	0.023007318738597817
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.0010149337207143727	0.00014543024312045267	-0.0245373204280007	0.02453732042800045
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.0001823243171672484	-4.5856775987860594e-05	-0.00976751971955182	0.00976751971955172
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.00024857989544657677	-4.224072505668892e-05	-0.01318445312101011	0.013184453121009979
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.00019820890749389086	-5.4562574284926787e-05	-0.008947776310736013	0.00894777631073592
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.0001682859827696337	-3.204975601611839e-05	-0.011201619053881118	0.011201619053881005
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	7.34907715562727e-05	-4.934636711122174e-05	0.0009825926668417348	-0.0009825926668417249
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	6.764980847628888e-05	-4.553916216481825e-05	-0.0006192307290952042	0.0006192307290951979
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.00010367337862060566	-5.8150159680177566e-05	0.0006456169647476103	-0.0006456169647476038
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	6.66231917253457e-05	-4.669706660385419e-05	0.0006056418993824161	-0.00060564189938241
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.00035840146954202456	-0.00010986379559710994	0.0067951180946214836	-0.006795118094621415
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.00033941076903520884	-0.00010754241559385867	0.00529666250319799	-0.005296662503197936
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.0003922697058806879	-0.00011514409047862621	0.0064531570817618795	-0.006453157081761814
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.0003696920299770534	-0.0001118391348504315	0.0056343585347229	-0.005634358534722843
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.002934882798582561	-0.0001500499856423857	-0.042357693873534843	0.04235769387353441
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.002972079872285871	-0.00015474077791278622	-0.04235193737978245	0.04235193737978201
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.0031608152666889877	-0.00016094111327765335	-0.04329016314899749	0.04329016314899705
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.002825100447087281	-0.0001469415201596249	-0.04158798142740406	0.041587981427403636
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	2.414600653866117e-06	4.341483288819432e-06	-0.0015957352944656303	0.0015957352944656143
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	1.8600944658775376e-05	5.91596229771409e-06	-0.00461259770486223	0.004612597704862183
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	1.9931744159595866e-06	-4.87504730349426e-06	-0.0009469115760954326	0.000946911576095423
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	1.0240605170630523e-05	1.1756904264314265e-05	-0.003076093470574112	0.003076093470574081
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.002612112120360166	0.0003059919522534241	-0.03075162026698093	0.03075162026698062
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.00438829378001282	0.00038961474810880005	-0.015549521334129412	0.015549521334129256
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.001915912770110717	0.0002615107414440393	-0.023861361661061356	0.023861361661061113
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.004326380629564475	0.00038568032733831363	-0.014441729795136252	0.014441729795136107
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.008106698797190615	0.0005210980434302416	-0.044157626192462	0.04415762619246155
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.009342869919307328	0.0005532494883367192	-0.04685531635607225	0.04685531635607178
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.007607450776510372	0.0005072850388112699	-0.03666476590514312	0.03666476590514275
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.008651186799215171	0.0005392737728900402	-0.03860822496137775	0.038608224961377356
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.002916840349175831	0.0003221648539957769	-0.02251217325751724	0.02251217325751701
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.003925969581064281	0.0003658045023258037	-0.026206038864219586	0.02620603886421932
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.002887201732112765	0.00031745480789967224	-0.023086956734686484	0.023086956734686248
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.0035330992214540613	0.00035223225591037813	-0.017308716613731862	0.017308716613731685
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.003609419899904154	0.00036003467496604694	-0.02181402743767131	0.021814027437671087
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.004458514975728356	0.00039575164033535425	-0.02614869196098349	0.02614869196098322
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.0037024525717730405	0.000361657641321982	-0.02177118934064439	0.02177118934064417
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.003722316760704225	0.0003590387273854371	-0.01906258388839657	0.019062583888396375
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.0032272493777955047	0.000193002431754006	-0.0587995976123684	0.058799597612367804
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256	0.0029257245185529968	0.0001882635386770349	-0.0546825566843126	0.05468255668431204
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.002925303120524192	0.00019822190212823978	-0.05407752340322845	0.0540775234032279
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.0028261526644725032	0.00021602924529043598	-0.050478868757518364	0.05047886875751785
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.004068484118657012	0.0003533340211295763	-0.043642566325696706	0.04364256632569626
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.004943070608061317	0.0003871690242845372	-0.045842330691034605	0.04584233069103414
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.00403228156953761	0.00036156781701184075	-0.03682131760324721	0.03682131760324684
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.004212717113099562	0.00036269727445408607	-0.04004645310129363	0.04004645310129322
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.0024959064941870723	0.0003148740533186205	0.0013413352942513146	-0.001341335294251301
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.00010869675780866839	6.000762037126637e-05	-0.0054604750248146774	0.005460475024814622
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.0022364856645098463	0.00029533942085199956	-0.0012159845621938328	0.0012159845621938204
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.00010714524216270949	5.589322046213279e-05	-0.007090583457831305	0.007090583457831233
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.002817236425132763	-0.0002591424659458032	0.06039782604270964	-0.060397826042709025
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.003979849261299462	-0.0003447083171876043	0.05253631361195844	-0.05253631361195791
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.00235027036637403	-0.0002643255540633815	0.048260435488916134	-0.04826043548891564
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.003016153552891865	-0.0002944119085525617	0.049128696705821887	-0.04912869670582139
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.0010516410473996318	-1.410263546031592e-05	0.040495254347358234	-0.040495254347357824
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.0011960109966866472	-0.00013323149204024938	0.037773575119863706	-0.03777357511986332
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.0010834944872927244	-6.632130095590614e-05	0.042068968571450184	-0.04206896857144976
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.0009540897753653743	-0.00010183375233205923	0.03565686384208088	-0.03565686384208052
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.0010385153308605233	-0.00011975116132667004	0.03487218513418415	-0.034872185134183796
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.0016034021777792118	-0.00018880716460914813	0.036134974296187394	-0.03613497429618703
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.0011707633352237012	-0.0001448411086386102	0.034833631971802184	-0.03483363197180184
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.0012455674859244148	-0.0001670610378546061	0.03213604044070846	-0.032136040440708134
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.0007867968318449048	-0.00012774766328154912	0.02647169159663753	-0.02647169159663726
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.0008983547828529392	-0.00013447163081687968	0.027849679722941403	-0.027849679722941122
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.0007619281077823059	-0.00014077656998009547	0.022506288680832057	-0.022506288680831828
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.0009886541886185984	-0.0001570371012743254	0.02615493655409233	-0.026154936554092064
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.001550844627633774	-2.7120712858505967e-05	0.050511536659648706	-0.05051153665964819
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.0015732790651222794	-0.00011479011871204738	0.04647069880900605	-0.046470698809005576
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.0012684745520904483	-7.066991921734303e-05	0.04446340632280665	-0.0444634063228062
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.00142863602280896	-7.39398529009294e-05	0.0462053757611848	-0.04620537576118433
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.0020451436124638844	-0.0002474225059780905	0.025367830481574136	-0.02536783048157388
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.0021281611904854225	-0.00024232837256663492	0.02985681475179304	-0.029856814751792738
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.0021264790970298986	-0.000251745350361146	0.026608634613602612	-0.02660863461360234
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.002266731292019819	-0.00025597210442728386	0.027594256898111715	-0.02759425689811143
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.0004788020807002802	-3.056385066661431e-05	0.024694911808893515	-0.02469491180889326
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.0007961218123990754	-4.616878787845205e-05	0.031440515514968306	-0.03144051551496799
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.0003791126027942182	-1.0243956046981914e-05	0.021753024817584028	-0.021753024817583805
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.0005156585922668766	-5.234367689713924e-05	0.025073679784016388	-0.02507367978401613
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	3.5837837998098365e-05	-3.075516685248015e-05	-0.0021137104727444547	0.002113710472744433
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	6.57988097635398e-05	-4.765765993581636e-05	0.004043691029956389	-0.004043691029956348
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	1.5322082983937335e-05	-1.793027081484815e-05	-0.0019739731258735503	0.0019739731258735303
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	4.8786679100021324e-05	-3.950417432042409e-05	-0.0007222530957211612	0.0007222530957211538
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	5.8201810178015734e-05	9.63208478420151e-06	-0.008762271886929041	0.00876227188692895
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	4.490166690795938e-06	5.403182257399229e-06	-0.002369176420619231	0.002369176420619207
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	6.0145735333860806e-05	1.8920951651028696e-05	-0.008734692958063848	0.008734692958063757
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	2.352056958054849e-05	1.2954662824392156e-05	-0.005359595023989488	0.0053595950239894346
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.005196718888701879	0.0001419018964198265	0.06750346562316914	-0.06750346562316845
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.004574019585776856	0.00014509026923770834	0.06151269277369585	-0.061512692773695234
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.005088778493405721	0.00015316269400949344	0.06596988802168488	-0.06596988802168421
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.003788486753079634	0.00012205928195680098	0.056432940619036795	-0.05643294061903621
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.00010532304562571593	-3.4038021613550774e-05	0.010709395741152351	-0.010709395741152242
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.00024140225134916538	-3.874427275285242e-05	0.016808302551676663	-0.01680830255167649
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	7.356557250670637e-05	-2.5677755741534716e-05	0.009125424779270721	-0.009125424779270629
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.0001765976243027767	-5.510260813620485e-05	0.012637469247902697	-0.012637469247902567
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.001270106378499336	-0.00015914497985238592	-0.015006059938111566	0.015006059938111414
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.0013802759356327243	-0.00016665683916348718	-0.015585600249807423	0.015585600249807267
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.0012315581721523694	-0.00015675283393402862	-0.014732603020767392	0.014732603020767242
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.001408242445693153	-0.00016825481887309334	-0.015825582484115912	0.015825582484115752
