feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Flagellin_0.1µg_per_ml
Cells_RadialDistribution_MeanFrac_CorrMito_3of4	0.001929737517147756	-0.00029292202788547495	-0.0064928573524890894	0.006492857352489124
Cells_RadialDistribution_MeanFrac_CorrMito_4of4	0.0012732732619950005	0.00020340298706746608	0.016409029253790366	-0.01640902925379045
Cells_RadialDistribution_MeanFrac_CorrPM_1of4	0.0014126092405888357	-0.00024096738111523193	-0.009813935372388855	0.009813935372388907
Cells_RadialDistribution_MeanFrac_CorrPM_2of4	0.00251309646684994	-0.00031966987560063	-0.014563833163129886	0.014563833163129963
Cells_RadialDistribution_MeanFrac_CorrPM_3of4	0.004011493246194764	-0.0003782631931708979	-0.026506830233576036	0.026506830233576174
Cells_RadialDistribution_MeanFrac_CorrPM_4of4	0.0036833485826714973	0.00035676073300362315	0.025803327055616526	-0.02580332705561666
Cells_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0002871877451881	-0.00010282355141424498	-0.006018247227140875	0.006018247227140906
Cells_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0006836207118157134	-0.0001645323835316281	-0.007470566290469235	0.007470566290469273
Cells_RadialDistribution_MeanFrac_CorrRNA_3of4	0.0011529368954332764	-0.00021467614021792388	-0.00864044276257944	0.008640442762579486
Cells_RadialDistribution_MeanFrac_CorrRNA_4of4	0.0008174360923779433	0.00016155503008499834	0.013032193285207914	-0.013032193285207983
Cells_RadialDistribution_RadialCV_CorrDNA_1of4	0.0011076189237880785	0.00016489826329404522	0.017168311625181454	-0.017168311625181544
Cells_RadialDistribution_RadialCV_CorrDNA_2of4	0.0013438092660134071	0.00017791947041006015	0.020333288383151384	-0.020333288383151488
Cells_RadialDistribution_RadialCV_CorrDNA_3of4	0.0025385456040090126	0.00027014268253465923	0.025021312396630156	-0.025021312396630288
Cells_RadialDistribution_RadialCV_CorrDNA_4of4	0.0005438083776169167	0.00014160087246296044	0.008552341129799837	-0.008552341129799882
Cells_RadialDistribution_RadialCV_CorrER_1of4	9.943305869242192e-05	-6.795954620036195e-05	0.000773175342846307	-0.000773175342846311
Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0012319110680159007	-0.00023404788832588372	-0.0014034359352573518	0.0014034359352573592
Cells_RadialDistribution_RadialCV_CorrER_3of4	0.004111025363501053	-0.00041736479189023897	-0.002249581668595566	0.002249581668595578
Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0004228534748078605	-0.00011901274705649938	-0.006592342596804414	0.006592342596804448
Cells_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0015169983290899136	-0.00023429523786269916	0.023878267125315655	-0.02387826712531578
Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0021611236367546915	-0.0003007851168480814	0.022521169216064264	-0.022521169216064382
Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.001501642150579574	-0.00024826259768696087	0.018446377900412165	-0.018446377900412262
Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0002700269640868447	-7.21183573699344e-05	0.014207712049053137	-0.01420771204905321
Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0016262551324749408	-0.0002467110157081103	0.023991977255076	-0.023991977255076125
Cells_RadialDistribution_RadialCV_CorrMito_2of4	0.002701474959114769	-0.0003398486906936067	0.022997929961733186	-0.022997929961733304
Cells_RadialDistribution_RadialCV_CorrMito_3of4	0.002874652276329104	-0.0003508798131070388	0.02162475215128186	-0.02162475215128197
Cells_RadialDistribution_RadialCV_CorrMito_4of4	0.0008096035842096727	-0.00016896620770177174	0.01790711596599079	-0.017907115965990882
Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.004194317754272259	-0.00041786249699213805	-0.012360165480756972	0.012360165480757038
Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.00869667645229577	-0.0006086379927258035	-0.016720407202569555	0.016720407202569645
Cells_RadialDistribution_RadialCV_CorrPM_3of4	0.011527494317327802	-0.000686617403442493	-0.023853738215066818	0.023853738215066943
Cells_RadialDistribution_RadialCV_CorrPM_4of4	0.004634782822828809	-0.00042500408478357533	-0.018532006448872197	0.018532006448872294
Cells_RadialDistribution_RadialCV_CorrRNA_1of4	0.001048274243733105	-0.00021636562895748654	-0.000865939091815424	0.0008659390918154286
Cells_RadialDistribution_RadialCV_CorrRNA_2of4	0.004057870791145501	-0.00042639998876202467	-0.0015357604726693916	0.0015357604726693997
Cells_RadialDistribution_RadialCV_CorrRNA_3of4	0.0056252086626398246	-0.000490939280178958	-0.003880069423416581	0.003880069423416601
Cells_RadialDistribution_RadialCV_CorrRNA_4of4	0.0008751159836670741	-0.00018978244869402388	-0.003834067878024888	0.003834067878024908
Cells_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.011226526274929371	0.0006111244182379768	0.03922645738556378	-0.03922645738556398
Cells_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.010845292388518057	0.0005974421831019256	0.03904774318153526	-0.03904774318153547
Cells_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.011065658858507299	0.0006119254901230276	0.03758677832054403	-0.037586778320544224
Cells_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.010656258395474127	0.000594430756967664	0.038134849188939106	-0.03813484918893931
Cells_Texture_AngularSecondMoment_CorrER_3_00_256	0.009463417915795413	0.0006388323550659691	0.017892410207742678	-0.017892410207742772
Cells_Texture_AngularSecondMoment_CorrER_3_01_256	0.008098170425739237	0.0005983855357573992	0.014065405696002942	-0.014065405696003015
Cells_Texture_AngularSecondMoment_CorrER_3_02_256	0.009363315209156897	0.0006446874721344379	0.014313340330979137	-0.01431334033097921
Cells_Texture_AngularSecondMoment_CorrER_3_03_256	0.008163864785817432	0.0005993419122894557	0.014704971566348146	-0.01470497156634822
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.003198687206502182	0.0003547881816292661	-0.032617146149258314	0.03261714614925848
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.0031023980807260987	0.00034279262817961517	-0.03368880222356653	0.03368880222356671
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.0033886515337780976	0.0003615559427973195	-0.03473123143075593	0.03473123143075611
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.0030311560424616246	0.0003394691866343689	-0.033115428777138016	0.03311542877713819
Cells_Texture_AngularSecondMoment_CorrMito_3_00_256	0.0037375110738514516	0.0003739931241014156	-0.03835262303071167	0.03835262303071187
Cells_Texture_AngularSecondMoment_CorrMito_3_01_256	0.0037276804922090623	0.00036783881123631716	-0.039423359063681815	0.03942335906368202
Cells_Texture_AngularSecondMoment_CorrMito_3_02_256	0.003907274217075263	0.0003781050426961338	-0.040331407310112886	0.0403314073101131
Cells_Texture_AngularSecondMoment_CorrMito_3_03_256	0.0036836949110798933	0.00036699179546336667	-0.038691427932752674	0.038691427932752875
Cells_Texture_AngularSecondMoment_CorrPM_3_00_256	0.0035919940596376154	0.0003142091501350848	0.0329778528197798	-0.032977852819779975
Cells_Texture_AngularSecondMoment_CorrPM_3_01_256	0.003541190914717607	0.00031625572754333166	0.03190476579987485	-0.031904765799875015
Cells_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0035236704629350024	0.0003239301542422953	0.03028397869626958	-0.030283978696269736
Cells_Texture_AngularSecondMoment_CorrPM_3_03_256	0.0034667104868981724	0.0003128106844563144	0.03157969491877796	-0.03157969491877813
Cells_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.006670158800113346	0.0005157986479806004	0.019743035332892744	-0.019743035332892844
Cells_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.006144446089371369	0.0004960161713625491	0.018412895875928717	-0.018412895875928814
Cells_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.0065588550142813284	0.0005207028171947822	0.016398945888014705	-0.016398945888014792
Cells_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.006156459365978972	0.0004954064125917049	0.018770959407724355	-0.018770959407724455
Cells_Texture_Contrast_CorrDNA_3_00_256	0.004640851317408767	-0.0004838604697614092	-0.000964337579102135	0.00096433757910214
Cells_Texture_Contrast_CorrDNA_3_01_256	0.004539153615172986	-0.0004899426604903483	-0.0038943511398237783	0.0038943511398237983
Cells_Texture_Contrast_CorrDNA_3_02_256	0.00466875942135947	-0.0004949044976779516	-0.00015068889400169982	0.0001506888940017006
Cells_Texture_Contrast_CorrDNA_3_03_256	0.003903060928790447	-0.0004449633314325656	0.002602908100038767	-0.0026029081000387808
Cells_Texture_Contrast_CorrER_3_00_256	0.002505606515390113	-0.00027773533601899923	-0.0045874773811135534	0.004587477381113578
Cells_Texture_Contrast_CorrER_3_01_256	0.00293287373368345	-0.00029461989728814047	-0.006388445540715253	0.006388445540715286
Cells_Texture_Contrast_CorrER_3_02_256	0.002510100060212017	-0.0002612386695426202	-0.004273999143696742	0.004273999143696764
Cells_Texture_Contrast_CorrER_3_03_256	0.001941078413245867	-0.00024050473965340902	-0.0032584795946875465	0.0032584795946875643
Cells_Texture_Contrast_CorrGasdermin_3_00_256	0.0012731172463135154	-0.0001683832687643188	0.0025200788664805256	-0.002520078866480539
Cells_Texture_Contrast_CorrGasdermin_3_01_256	0.0013687777159282488	-0.00018926316397611736	0.0008980394646450032	-0.0008980394646450079
Cells_Texture_Contrast_CorrGasdermin_3_02_256	0.0010122463979570506	-0.0001644561534928424	0.0006033418072510855	-0.0006033418072510888
Cells_Texture_Contrast_CorrGasdermin_3_03_256	0.0013004115745708367	-0.00017282191645114645	0.0005738541850093284	-0.0005738541850093315
Cells_Texture_Contrast_CorrMito_3_00_256	0.002934396609671208	-0.00036648914057628846	0.013562154693571575	-0.013562154693571644
Cells_Texture_Contrast_CorrMito_3_01_256	0.003673196397743217	-0.00040533672466888144	0.0104690035419529	-0.010469003541952956
Cells_Texture_Contrast_CorrMito_3_02_256	0.0037139508187854497	-0.00040728072202070125	0.011558923491579325	-0.011558923491579384
Cells_Texture_Contrast_CorrMito_3_03_256	0.0035488553798134204	-0.0004139535973903265	0.011980314139719232	-0.011980314139719296
Cells_Texture_Contrast_CorrPM_3_00_256	0.008169634537611214	-0.0008444546373857474	-0.045153248565122206	0.04515324856512244
Cells_Texture_Contrast_CorrPM_3_01_256	0.009317751475496072	-0.0009135704139071417	-0.04455512094560887	0.04455512094560911
Cells_Texture_Contrast_CorrPM_3_02_256	0.009620998352123045	-0.0009489210743330765	-0.04889559608608467	0.04889559608608492
Cells_Texture_Contrast_CorrPM_3_03_256	0.0077362193165769755	-0.000855221463072482	-0.0359817048083392	0.03598170480833939
Cells_Texture_Contrast_CorrRNA_3_00_256	0.0009354069795483033	-0.00021203500559198904	0.003752305381513845	-0.003752305381513865
Cells_Texture_Contrast_CorrRNA_3_01_256	0.0019195992230869319	-0.00020173761910684054	0.0004475276972011337	-0.0004475276972011361
Cells_Texture_Contrast_CorrRNA_3_02_256	0.0016090551384227991	-0.0001558085697296881	0.0015296156718782481	-0.0015296156718782562
Cells_Texture_Contrast_CorrRNA_3_03_256	0.000880724006780742	-0.00016354126897417568	0.004165632402967758	-0.0041656324029677805
Cells_Texture_Correlation_CorrDNA_3_00_256	0.004753408952333116	0.0006010312588995309	0.0022382106148679587	-0.0022382106148679704
Cells_Texture_Correlation_CorrDNA_3_01_256	0.005001636508285778	0.0005840719207760739	0.005492762841524288	-0.005492762841524316
Cells_Texture_Correlation_CorrDNA_3_02_256	0.004888306385290697	0.0006057512746749785	-0.006891450017749209	0.006891450017749245
Cells_Texture_Correlation_CorrDNA_3_03_256	0.004381589723363666	0.0005326151536312512	-0.004853638013090238	0.004853638013090263
Cells_Texture_Correlation_CorrER_3_00_256	0.0005968096553957691	-8.744038840690076e-05	0.023268347389999666	-0.02326834738999979
Cells_Texture_Correlation_CorrER_3_01_256	0.0006165126560033762	1.7603848294310736e-05	0.024513145264498874	-0.024513145264499003
Cells_Texture_Correlation_CorrER_3_02_256	0.0001684855932939655	-4.046274506572587e-05	0.012422935039986899	-0.012422935039986965
Cells_Texture_Correlation_CorrER_3_03_256	0.0005570267579034782	3.769631446275341e-05	0.021923381687788828	-0.021923381687788943
Cells_Texture_Correlation_CorrGasdermin_3_00_256	0.0007038816221723865	0.00014286970093516988	0.013071159721798176	-0.013071159721798245
Cells_Texture_Correlation_CorrGasdermin_3_01_256	0.001353697379449903	0.00024098855872991076	0.005581566790030731	-0.005581566790030761
Cells_Texture_Correlation_CorrGasdermin_3_02_256	0.0007218618439874813	0.00016010803077858365	0.009379328052887995	-0.009379328052888046
Cells_Texture_Correlation_CorrGasdermin_3_03_256	0.0013410943289325905	0.0002356553395135408	0.005854316283637416	-0.005854316283637446
Cells_Texture_Correlation_CorrMito_3_00_256	0.0008236667992057578	-0.00010624775598722631	0.026746395557518773	-0.026746395557518916
Cells_Texture_Correlation_CorrMito_3_01_256	0.0003728602952061122	-2.0631426376575146e-05	0.019591651012536192	-0.019591651012536297
Cells_Texture_Correlation_CorrMito_3_02_256	0.0006424129232163178	-9.5867095459845e-05	0.023512291658416444	-0.023512291658416565
Cells_Texture_Correlation_CorrMito_3_03_256	0.0003925904016131021	-1.750523778983587e-05	0.019965291837137474	-0.019965291837137578
Cells_Texture_Correlation_CorrPM_3_00_256	0.0008404257708310992	-0.00020198267336406377	-0.0010693913038046746	0.0010693913038046802
Cells_Texture_Correlation_CorrPM_3_01_256	0.0004092589192611351	-0.00013256984871454338	-0.004563237328504741	0.0045632373285047646
Cells_Texture_Correlation_CorrPM_3_02_256	0.000753053868536413	-0.0001754702575254116	-0.007854814713919994	0.007854814713920034
Cells_Texture_Correlation_CorrPM_3_03_256	0.0005827799736944916	-0.0001574311037548884	-0.005641892658604991	0.00564189265860502
Cells_Texture_Correlation_CorrRNA_3_00_256	0.0006073172104591462	-0.00016752580558057183	0.0027118505816770663	-0.0027118505816770807
Cells_Texture_Correlation_CorrRNA_3_01_256	5.155304458359655e-05	-4.7757853407037336e-05	0.002891810961244392	-0.0028918109612444073
Cells_Texture_Correlation_CorrRNA_3_02_256	0.000566945311976319	-0.0001463274826858104	-0.005905366966293228	0.005905366966293259
Cells_Texture_Correlation_CorrRNA_3_03_256	4.822412195426562e-05	-4.6319563575379576e-05	0.0023803637585797606	-0.002380363758579773
Cells_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.011025122618990024	-0.0007023828537452749	-0.013264024935505676	0.013264024935505745
Cells_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.010681788307760454	-0.0006939682533145233	-0.013094284551571418	0.01309428455157149
Cells_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.010992008144388055	-0.0007158730499000784	-0.006949610594750626	0.006949610594750663
Cells_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.009945037295651438	-0.0006708384044144967	-0.009464894632384802	0.00946489463238485
Cells_Texture_DifferenceEntropy_CorrER_3_00_256	0.02934175412913398	-0.0011548249532535415	-0.030995399083817418	0.030995399083817578
Cells_Texture_DifferenceEntropy_CorrER_3_01_256	0.028501841846124698	-0.0011518666488344294	-0.029664900098974087	0.029664900098974243
Cells_Texture_DifferenceEntropy_CorrER_3_02_256	0.029749867271142705	-0.0011985513806830295	-0.022821688908454436	0.022821688908454554
Cells_Texture_DifferenceEntropy_CorrER_3_03_256	0.028975967309386785	-0.001154522003120742	-0.028154026136974396	0.02815402613697454
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.011278607183281553	-0.0007865227685134442	0.030773872023308793	-0.03077387202330896
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.011670986841246678	-0.000805871039988065	0.030838513344516344	-0.030838513344516507
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.012449534001371054	-0.0008286820305827035	0.03396679668082696	-0.03396679668082714
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.01223384921335513	-0.0008101001536207345	0.03215020648199853	-0.0321502064819987
Cells_Texture_DifferenceEntropy_CorrMito_3_00_256	0.011265555279633244	-0.0007885262157759555	0.03664381455484618	-0.03664381455484637
Cells_Texture_DifferenceEntropy_CorrMito_3_01_256	0.011906984594812986	-0.0008171298988849094	0.03707478725905507	-0.03707478725905526
Cells_Texture_DifferenceEntropy_CorrMito_3_02_256	0.012238928649013436	-0.000823537300953455	0.04006585345879749	-0.0400658534587977
Cells_Texture_DifferenceEntropy_CorrMito_3_03_256	0.01254507221937684	-0.0008226249381646024	0.03804147099802468	-0.03804147099802487
Cells_Texture_DifferenceEntropy_CorrPM_3_00_256	0.02468557490125345	-0.0009455451734793801	-0.06867609883984446	0.06867609883984482
Cells_Texture_DifferenceEntropy_CorrPM_3_01_256	0.02417992773832267	-0.0009876147681844422	-0.06080462239697243	0.060804622396972756
Cells_Texture_DifferenceEntropy_CorrPM_3_02_256	0.02477354508448104	-0.0009982223969368048	-0.060578090810136695	0.06057809081013701
Cells_Texture_DifferenceEntropy_CorrPM_3_03_256	0.02384711075603274	-0.0009695133024366059	-0.055220402727655535	0.05522040272765582
Cells_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.025251213531918504	-0.001059598030326455	-0.0316791994217103	0.031679199421710456
Cells_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.025409521563984794	-0.0010845486560583182	-0.02934754514165302	0.029347545141653168
Cells_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.025955858450653957	-0.0011053943549770716	-0.023742861350511728	0.023742861350511853
Cells_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.025739126505979315	-0.0010778961983358877	-0.027942123685094945	0.027942123685095095
Cells_Texture_DifferenceVariance_CorrDNA_3_00_256	0.009624958744836487	0.0006397598912094719	0.01279589264458042	-0.012795892644580488
Cells_Texture_DifferenceVariance_CorrDNA_3_01_256	0.009564921203309096	0.0006336209377834407	0.014173843437149006	-0.014173843437149083
Cells_Texture_DifferenceVariance_CorrDNA_3_02_256	0.009395014721116923	0.0006417815450371657	0.008398868056933774	-0.008398868056933819
Cells_Texture_DifferenceVariance_CorrDNA_3_03_256	0.009203315096972697	0.0006218965991732223	0.013858537542803955	-0.01385853754280403
Cells_Texture_DifferenceVariance_CorrER_3_00_256	0.02588286481039148	0.0010266636286342908	0.023485236398899163	-0.023485236398899285
Cells_Texture_DifferenceVariance_CorrER_3_01_256	0.025339675457613953	0.0010167209957669435	0.023492340386428043	-0.023492340386428164
Cells_Texture_DifferenceVariance_CorrER_3_02_256	0.025897647588058237	0.001038901310932453	0.018772959843767867	-0.018772959843767964
Cells_Texture_DifferenceVariance_CorrER_3_03_256	0.025343335093717334	0.0010184403746831313	0.02269242506186267	-0.02269242506186279
Cells_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.008485810229565405	0.0006058129561104815	-0.04356094741187293	0.043560947411873156
Cells_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.008514541457086855	0.0006045780551452675	-0.04450657766569155	0.044506577665691785
Cells_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.008902293805957862	0.0006177290039643266	-0.04624048878199949	0.04624048878199973
Cells_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.008368751684669329	0.0005990830624451025	-0.04340871125308389	0.04340871125308412
Cells_Texture_DifferenceVariance_CorrMito_3_00_256	0.008639061205511167	0.0006096296735936053	-0.04831085751893671	0.04831085751893697
Cells_Texture_DifferenceVariance_CorrMito_3_01_256	0.008640903867814687	0.0006052622235518117	-0.049799362058676855	0.04979936205867712
Cells_Texture_DifferenceVariance_CorrMito_3_02_256	0.008985771435515488	0.0006174728077378923	-0.05113408591499642	0.051134085914996685
Cells_Texture_DifferenceVariance_CorrMito_3_03_256	0.008541707618946792	0.0006022605173108115	-0.04861567844430928	0.04861567844430953
Cells_Texture_DifferenceVariance_CorrPM_3_00_256	0.022417185763324077	0.0008149980701850603	0.07210133196339835	-0.07210133196339874
Cells_Texture_DifferenceVariance_CorrPM_3_01_256	0.021026646959051765	0.0008087639893184333	0.06660834604677685	-0.06660834604677719
Cells_Texture_DifferenceVariance_CorrPM_3_02_256	0.022002921858418567	0.0008329033899212923	0.06664180484181578	-0.06664180484181614
Cells_Texture_DifferenceVariance_CorrPM_3_03_256	0.02035193400295565	0.0007922471458697313	0.06554508631346066	-0.06554508631346101
Cells_Texture_DifferenceVariance_CorrRNA_3_00_256	0.021828715126076537	0.0009042060742045825	0.03903313948628224	-0.03903313948628244
Cells_Texture_DifferenceVariance_CorrRNA_3_01_256	0.021018125927232623	0.00089241381316951	0.03679156958170284	-0.03679156958170303
Cells_Texture_DifferenceVariance_CorrRNA_3_02_256	0.02152556182370513	0.0009155427308832874	0.03345847443078561	-0.03345847443078579
Cells_Texture_DifferenceVariance_CorrRNA_3_03_256	0.020813723387674843	0.0008878682091175428	0.03663832085751281	-0.03663832085751301
Cells_Texture_Entropy_CorrDNA_3_00_256	0.013570247541701663	-0.0007501615586877427	-0.02475725692902861	0.024757256929028738
Cells_Texture_Entropy_CorrDNA_3_01_256	0.013304587529583745	-0.000742515593145798	-0.02429017483406215	0.02429017483406228
Cells_Texture_Entropy_CorrDNA_3_02_256	0.013583949555248553	-0.0007579322288004821	-0.022264283363050662	0.02226428336305078
Cells_Texture_Entropy_CorrDNA_3_03_256	0.013065454227015771	-0.0007383956310178855	-0.02289663846395657	0.022896638463956693
Cells_Texture_Entropy_CorrER_3_00_256	0.022255994244427812	-0.0010136651164988643	-0.023419027757103625	0.023419027757103746
Cells_Texture_Entropy_CorrER_3_01_256	0.021674734166146403	-0.0010053959980169604	-0.022595722069448196	0.022595722069448317
Cells_Texture_Entropy_CorrER_3_02_256	0.02247178293552876	-0.001031399046819994	-0.02019548460880481	0.020195484608804912
Cells_Texture_Entropy_CorrER_3_03_256	0.021819121040129952	-0.0010069346859101684	-0.022217564180067005	0.022217564180067123
Cells_Texture_Entropy_CorrGasdermin_3_00_256	0.008483419009222337	-0.0006657213078628496	0.028915634121389297	-0.028915634121389453
Cells_Texture_Entropy_CorrGasdermin_3_01_256	0.008624464055352554	-0.0006727748628800583	0.029337523437180775	-0.02933752343718093
Cells_Texture_Entropy_CorrGasdermin_3_02_256	0.008890767426711799	-0.0006815855946593436	0.030453599007947883	-0.03045359900794804
Cells_Texture_Entropy_CorrGasdermin_3_03_256	0.008797706791746296	-0.0006758974856666214	0.029860919676873668	-0.02986091967687382
Cells_Texture_Entropy_CorrMito_3_00_256	0.009139939359408156	-0.0006875516001087122	0.03600943987168443	-0.036009439871684625
Cells_Texture_Entropy_CorrMito_3_01_256	0.009392855247931986	-0.0006993830728227818	0.0363879445169663	-0.036387944516966496
Cells_Texture_Entropy_CorrMito_3_02_256	0.009484025887143255	-0.0007002393299205355	0.037408950325699776	-0.03740895032569998
Cells_Texture_Entropy_CorrMito_3_03_256	0.009614158350214064	-0.0007036015859309272	0.0367439208179589	-0.036743920817959096
Cells_Texture_Entropy_CorrPM_3_00_256	0.013951348225208604	-0.0007155911769603831	-0.04787757797657832	0.04787757797657857
Cells_Texture_Entropy_CorrPM_3_01_256	0.014267608665036624	-0.0007342876407829374	-0.046778680774802725	0.04677868077480297
Cells_Texture_Entropy_CorrPM_3_02_256	0.014071371137249877	-0.0007305846677262218	-0.0457495745004039	0.04574957450040414
Cells_Texture_Entropy_CorrPM_3_03_256	0.014246339988965295	-0.0007335364622167055	-0.04554910524073473	0.045549105240734966
Cells_Texture_Entropy_CorrRNA_3_00_256	0.017359953385558624	-0.0008754010484543333	-0.025771025494557162	0.025771025494557297
Cells_Texture_Entropy_CorrRNA_3_01_256	0.017487726162567108	-0.0008847910736561411	-0.025127963316965422	0.02512796331696555
Cells_Texture_Entropy_CorrRNA_3_02_256	0.017588729619535504	-0.0008919802972843526	-0.022921475311590396	0.022921475311590517
Cells_Texture_Entropy_CorrRNA_3_03_256	0.017612617077473525	-0.0008852149989182603	-0.024754939639741257	0.024754939639741385
Cells_Texture_InfoMeas1_CorrDNA_3_00_256	0.010155200659714536	-0.000676989328872287	-0.026083282952353334	0.026083282952353473
Cells_Texture_InfoMeas1_CorrDNA_3_01_256	0.008741372488638488	-0.0006235194266808855	-0.023224774776695586	0.023224774776695708
Cells_Texture_InfoMeas1_CorrDNA_3_02_256	0.010927902351710816	-0.0007327584200501711	-0.01128421109576309	0.01128421109576315
Cells_Texture_InfoMeas1_CorrDNA_3_03_256	0.00834036234288138	-0.0006150995968415144	-0.017622610803054703	0.017622610803054797
Cells_Texture_InfoMeas1_CorrER_3_00_256	0.009605436939769896	-0.0005143964982309323	-0.04940832008950226	0.049408320089502515
Cells_Texture_InfoMeas1_CorrER_3_01_256	0.007740173127948613	-0.0004554871495122326	-0.04487867408386567	0.04487867408386591
Cells_Texture_InfoMeas1_CorrER_3_02_256	0.00995200483965919	-0.0005862476597081144	-0.03389627715531183	0.03389627715531201
Cells_Texture_InfoMeas1_CorrER_3_03_256	0.007668567289613737	-0.00045600841382045104	-0.04305103742480943	0.04305103742480965
Cells_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.008676269052554142	-0.0006535113400726206	0.0049668588780730424	-0.0049668588780730685
Cells_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.009421177401887526	-0.0006847450932217144	0.011396300081257523	-0.011396300081257584
Cells_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.010786218285466997	-0.0007328207496988985	0.016356730254394703	-0.01635673025439479
Cells_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.009795475084026894	-0.0006877650329771497	0.011403627791239615	-0.011403627791239676
Cells_Texture_InfoMeas1_CorrMito_3_00_256	0.003600898696747068	-0.0003979196518662574	-0.005926217685100937	0.005926217685100968
Cells_Texture_InfoMeas1_CorrMito_3_01_256	0.004647687651988086	-0.0004684288386389559	0.0021961313484810275	-0.002196131348481039
Cells_Texture_InfoMeas1_CorrMito_3_02_256	0.004537015031896963	-0.0004613055018092534	0.004842999523793847	-0.004842999523793872
Cells_Texture_InfoMeas1_CorrMito_3_03_256	0.005155823606718624	-0.00048540427550801987	0.002606176916809079	-0.002606176916809093
Cells_Texture_InfoMeas1_CorrPM_3_00_256	0.0015535627110632166	-0.00016372576836323177	-0.028198724895930456	0.028198724895930602
Cells_Texture_InfoMeas1_CorrPM_3_01_256	0.0017802506127488904	-0.00023242471548921178	-0.01979170117095416	0.019791701170954263
Cells_Texture_InfoMeas1_CorrPM_3_02_256	0.0015322017839971558	-0.00022944487004399137	-0.01529448416247526	0.01529448416247534
Cells_Texture_InfoMeas1_CorrPM_3_03_256	0.0014479391541021291	-0.0002091189642852412	-0.017836248945908725	0.01783624894590882
Cells_Texture_InfoMeas1_CorrRNA_3_00_256	0.006517859567422901	-0.00047022378107597265	-0.030693686551045415	0.030693686551045575
Cells_Texture_InfoMeas1_CorrRNA_3_01_256	0.006554308680929988	-0.0004883343043459053	-0.02589612745300158	0.025896127453001714
Cells_Texture_InfoMeas1_CorrRNA_3_02_256	0.006878197935451191	-0.0005284374470992297	-0.01463859133945121	0.014638591339451286
Cells_Texture_InfoMeas1_CorrRNA_3_03_256	0.006507073540627961	-0.00048114029182835723	-0.025857095884937925	0.02585709588493806
Cells_Texture_InfoMeas2_CorrDNA_3_00_256	0.002340516260448955	-0.0002829545192764008	-0.029328502596066938	0.02932850259606709
Cells_Texture_InfoMeas2_CorrDNA_3_01_256	0.0010297161655283826	-0.00016573893607898217	-0.02546399833991761	0.02546399833991774
Cells_Texture_InfoMeas2_CorrDNA_3_02_256	0.002852850237178517	-0.00026694285056163446	-0.03836115240533991	0.038361152405340104
Cells_Texture_InfoMeas2_CorrDNA_3_03_256	0.00124247074558137	-0.00014894797802594996	-0.032420252828997485	0.03242025282899766
