feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Flagellin_1µg_per_ml
Cells_Intensity_LowerQuartileIntensity_CorrMito	0.003994537194618619	0.00032445110848386286	0.05938954404908478	-0.0593895440490846
Cells_Intensity_LowerQuartileIntensity_CorrPM	0.005876668980146715	-0.00046130408203274475	-0.05596128263582335	0.055961282635823194
Cells_Intensity_LowerQuartileIntensity_CorrRNA	0.006468852899499056	-0.0005837749822521857	-0.020430682369140928	0.02043068236914087
Cells_Intensity_MADIntensity_CorrDNA	0.0014328691750414846	-0.0002465801071778928	-0.021756034194250203	0.021756034194250144
Cells_Intensity_MADIntensity_CorrER	0.0032228046642344133	-0.0003456039583733715	-0.006689906542734762	0.006689906542734743
Cells_Intensity_MADIntensity_CorrGasdermin	0.0011388373448190103	8.324877560236769e-05	0.03374496248486479	-0.03374496248486469
Cells_Intensity_MADIntensity_CorrMito	0.0016515722148225942	0.00010981730979583118	0.040442162388818655	-0.04044216238881854
Cells_Intensity_MADIntensity_CorrPM	0.004753273182888318	-0.00044202115372478314	-0.0426125739626771	0.042612573962676974
Cells_Intensity_MADIntensity_CorrRNA	0.002607732639065552	-0.00034453079857801113	-0.013695097833400234	0.0136950978334002
Cells_Intensity_MassDisplacement_CorrDNA	0.0005556129194048687	0.00010540482591449491	0.02014020559507105	-0.02014020559507099
Cells_Intensity_MassDisplacement_CorrER	6.20472660377569e-05	5.5451271771082304e-05	0.001219545152980315	-0.0012195451529803116
Cells_Intensity_MassDisplacement_CorrGasdermin	0.0005892976055517085	0.00016504978384803055	0.010303550199336306	-0.010303550199336277
Cells_Intensity_MassDisplacement_CorrMito	0.0005277731004247332	0.00015198920769335985	0.01128660646967827	-0.011286606469678238
Cells_Intensity_MassDisplacement_CorrPM	7.29905341728676e-05	-3.1585480299583915e-05	-0.007401532932517609	0.007401532932517588
Cells_Intensity_MassDisplacement_CorrRNA	4.013844268291322e-05	4.063966167632011e-05	0.002976897755888072	-0.0029768977558880636
Cells_Intensity_MaxIntensityEdge_CorrDNA	0.00014300029171998574	4.1846374180475435e-05	-0.010237746336348894	0.010237746336348866
Cells_Intensity_MaxIntensityEdge_CorrER	0.0016530466122203213	-0.00024604091178686644	-0.006294013874383872	0.006294013874383855
Cells_Intensity_MaxIntensityEdge_CorrGasdermin	0.0017170608089912553	0.00018793236163736966	0.02703007141692538	-0.027030071416925303
Cells_Intensity_MaxIntensityEdge_CorrMito	0.002906066296247123	0.0002632037107987862	0.038052451432751495	-0.038052451432751384
Cells_Intensity_MaxIntensityEdge_CorrPM	0.004282283378926555	-0.0003614018397531937	-0.05240167281226503	0.052401672812264884
Cells_Intensity_MaxIntensityEdge_CorrRNA	0.0026864470353565872	-0.0002720718053342727	-0.018860809468375955	0.0188608094683759
Cells_Intensity_MaxIntensity_CorrDNA	0.0003698109472632938	-0.00013676528480034098	-0.007831977033185578	0.007831977033185555
Cells_Intensity_MaxIntensity_CorrER	0.0021933497333064267	-0.0002961644079393207	-0.001966863914516414	0.001966863914516409
Cells_Intensity_MaxIntensity_CorrGasdermin	0.0015288985908822328	0.0001288507962814841	0.030202477252202507	-0.030202477252202417
Cells_Intensity_MaxIntensity_CorrMito	0.0023730910096219082	0.00019761493334670633	0.04037661082551191	-0.04037661082551179
Cells_Intensity_MaxIntensity_CorrPM	0.006408280084434059	-0.0005451213201089577	-0.05481625345320605	0.05481625345320589
Cells_Intensity_MaxIntensity_CorrRNA	0.0037318946020423738	-0.0003602293887529211	-0.01796711418618321	0.01796711418618316
Cells_Intensity_MeanIntensityEdge_CorrDNA	6.725187454836856e-05	-3.5345229107224743e-06	-0.008455948063139207	0.008455948063139184
Cells_Intensity_MeanIntensityEdge_CorrER	0.002562806332593981	-0.0002761701888229197	0.010612743494943492	-0.01061274349494346
Cells_Intensity_MeanIntensityEdge_CorrGasdermin	0.0037819668419529773	0.0003401514892009302	0.04807818150934538	-0.04807818150934525
Cells_Intensity_MeanIntensityEdge_CorrMito	0.005208525277111353	0.00039886872988034706	0.05719878993238217	-0.057198789932382
Cells_Intensity_MeanIntensityEdge_CorrPM	0.002240542204996032	-0.00021279329065007968	-0.0410904501656545	0.04109045016565439
Cells_Intensity_MeanIntensityEdge_CorrRNA	0.002018615399410173	-0.00029057339909822314	-0.007422671049958493	0.007422671049958472
Cells_Intensity_MeanIntensity_CorrDNA	0.001391968508248631	-0.0002747442940957591	-0.01636643605230878	0.016366436052308732
Cells_Intensity_MeanIntensity_CorrER	0.005068568194605216	-0.00043148682621254095	0.0009781998760968337	-0.0009781998760968308
Cells_Intensity_MeanIntensity_CorrGasdermin	0.0022090072686702378	0.00019763900226210505	0.04484014071586352	-0.04484014071586339
Cells_Intensity_MeanIntensity_CorrMito	0.0033015000202080147	0.00025402908396894	0.05397211685219706	-0.05397211685219692
Cells_Intensity_MeanIntensity_CorrPM	0.008246081918388937	-0.0005693776237824225	-0.06284952603304693	0.06284952603304675
Cells_Intensity_MeanIntensity_CorrRNA	0.006288050129292566	-0.0005267810206767529	-0.01979645405143621	0.019796454051436152
Cells_Intensity_MedianIntensity_CorrDNA	0.0013451651956452038	-0.00024308844814557986	-0.02314004475077667	0.023140044750776603
Cells_Intensity_MedianIntensity_CorrER	0.0033998528595922117	-0.0003754116277676218	0.003025835560693817	-0.003025835560693808
Cells_Intensity_MedianIntensity_CorrGasdermin	0.002992852426336734	0.00026636193048692564	0.051340105114425924	-0.05134010511442578
Cells_Intensity_MedianIntensity_CorrMito	0.004214737775865118	0.0003181544758935031	0.06075853563478946	-0.06075853563478929
Cells_Intensity_MedianIntensity_CorrPM	0.006585601675927699	-0.0005038501392855883	-0.05689815391775148	0.056898153917751326
Cells_Intensity_MedianIntensity_CorrRNA	0.005434837552846794	-0.0005147200437664899	-0.018404324178445695	0.018404324178445643
Cells_Intensity_MinIntensityEdge_CorrDNA	0.00021664681098187977	-0.00010061389419240548	0.029972896766539803	-0.029972896766539713
Cells_Intensity_MinIntensityEdge_CorrER	0.004399919243461947	-0.0003688043377226811	0.049232112075261805	-0.04923211207526166
Cells_Intensity_MinIntensityEdge_CorrGasdermin	0.002160786134268622	0.00021722992719589143	0.04764791553573117	-0.047647915535731035
Cells_Intensity_MinIntensityEdge_CorrMito	0.0036255193699759047	0.000337329835784498	0.05728487780802344	-0.05728487780802327
Cells_Intensity_MinIntensityEdge_CorrPM	0.015670443712831772	-0.0007017509668750979	-0.09969783619100883	0.09969783619100855
Cells_Intensity_MinIntensityEdge_CorrRNA	0.002661444528129775	-0.0004255290722362885	-0.01054880410797505	0.01054880410797502
Cells_Intensity_MinIntensity_CorrDNA	0.0002367040510243834	-0.00012960643857405676	0.029047531130353285	-0.029047531130353202
Cells_Intensity_MinIntensity_CorrER	0.00464376093008112	-0.00039444694532585363	0.048091900590102626	-0.048091900590102495
Cells_Intensity_MinIntensity_CorrGasdermin	0.0019531207744530876	0.00021029068776474665	0.04539070782976283	-0.0453907078297627
Cells_Intensity_MinIntensity_CorrMito	0.003359728055690181	0.00032947169968995454	0.05517264625625799	-0.05517264625625783
Cells_Intensity_MinIntensity_CorrPM	0.015382615561761126	-0.0006637000896441816	-0.10044279310370033	0.10044279310370005
Cells_Intensity_MinIntensity_CorrRNA	0.003156410930480802	-0.00045897687835187603	-0.015894687265749833	0.015894687265749788
Cells_Intensity_StdIntensityEdge_CorrDNA	0.00021839408435675445	5.8028391009564246e-05	-0.012075243554011031	0.012075243554010998
Cells_Intensity_StdIntensityEdge_CorrER	0.0012486325597238501	-0.00019520737680904073	-0.0053019968563640055	0.005301996856363991
Cells_Intensity_StdIntensityEdge_CorrGasdermin	0.001881170398074894	0.00023604758073196886	0.024950465387766588	-0.02495046538776652
Cells_Intensity_StdIntensityEdge_CorrMito	0.0026741237531568984	0.00028169611541934065	0.032879265592860654	-0.03287926559286056
Cells_Intensity_StdIntensityEdge_CorrPM	0.0017159572339110474	-0.00019780148045290562	-0.036819420739660234	0.03681942073966013
Cells_Intensity_StdIntensityEdge_CorrRNA	0.001533145938863112	-0.0002014880663524794	-0.013476639208701107	0.01347663920870107
Cells_Intensity_StdIntensity_CorrDNA	0.0005593650261201955	-0.00017564421380320065	-0.007711274323507348	0.007711274323507326
Cells_Intensity_StdIntensity_CorrER	0.002677024587627641	-0.0002960854022041267	-0.005155605159379203	0.005155605159379188
Cells_Intensity_StdIntensity_CorrGasdermin	0.000807896382588158	0.00010336907045752895	0.02442241157253349	-0.024422411572533418
Cells_Intensity_StdIntensity_CorrMito	0.0012409666406745234	0.0001343441183851065	0.03132969306243068	-0.031329693062430594
Cells_Intensity_StdIntensity_CorrPM	0.004754957174697871	-0.0004717394873219262	-0.04676455444985414	0.046764554449854
Cells_Intensity_StdIntensity_CorrRNA	0.0035291641765390347	-0.00035286212931283855	-0.015728170568176002	0.015728170568175957
Cells_Intensity_UpperQuartileIntensity_CorrDNA	0.0009773276921031249	-0.00022652225117116573	-0.013141077223632693	0.013141077223632659
Cells_Intensity_UpperQuartileIntensity_CorrER	0.0042902578850511075	-0.00037060410269558957	-0.0012763015225102994	0.0012763015225102957
Cells_Intensity_UpperQuartileIntensity_CorrGasdermin	0.0018231637638577158	0.00015533057923866823	0.04158639161206509	-0.041586391612064975
Cells_Intensity_UpperQuartileIntensity_CorrMito	0.0026646644934276154	0.00020069280042463045	0.049446701109572624	-0.049446701109572486
Cells_Intensity_UpperQuartileIntensity_CorrPM	0.007036378263870158	-0.0005217342055383561	-0.05666720502497859	0.05666720502497843
Cells_Intensity_UpperQuartileIntensity_CorrRNA	0.004844369629920742	-0.00046323927951374543	-0.01768848138646459	0.01768848138646454
Cells_Location_CenterMassIntensity_X_CorrDNA	0.00021626149241760206	-5.691136104617977e-05	0.011958756689348034	-0.011958756689348001
Cells_Location_CenterMassIntensity_X_CorrER	0.00021371484519239203	-5.609344069827359e-05	0.011931684606663311	-0.011931684606663278
Cells_Location_CenterMassIntensity_X_CorrGasdermin	0.0002151200974386258	-5.654432415681058e-05	0.011945878590279471	-0.01194587859027944
Cells_Location_CenterMassIntensity_X_CorrMito	0.00021513565223174602	-5.6507446011883276e-05	0.011949832085841515	-0.011949832085841482
Cells_Location_CenterMassIntensity_X_CorrPM	0.00021508749185206177	-5.648682380014397e-05	0.011950097594054757	-0.011950097594054724
Cells_Location_CenterMassIntensity_X_CorrRNA	0.0002144452154104748	-5.6348889679716274e-05	0.011937262310245778	-0.011937262310245746
Cells_Location_CenterMassIntensity_Y_CorrDNA	0.0009602706829909824	-0.00022794548080036517	-0.007541331778503087	0.007541331778503066
Cells_Location_CenterMassIntensity_Y_CorrER	0.0009615653485027797	-0.00022805479418072522	-0.007581699760641573	0.007581699760641551
Cells_Location_CenterMassIntensity_Y_CorrGasdermin	0.0009619486666646582	-0.00022810611977566018	-0.007568450130254178	0.007568450130254156
Cells_Location_CenterMassIntensity_Y_CorrMito	0.0009616288774889625	-0.0002280655637556474	-0.007570332726785657	0.007570332726785636
Cells_Location_CenterMassIntensity_Y_CorrPM	0.0009613933874629277	-0.00022802212820592998	-0.0075794629149704106	0.00757946291497039
Cells_Location_CenterMassIntensity_Y_CorrRNA	0.000961670130740333	-0.00022807638187926168	-0.007571639606253271	0.007571639606253251
Cells_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Cells_Location_Center_X	0.00021539204019760394	-5.6483079052712985e-05	0.011962439393557945	-0.01196243939355791
Cells_Location_Center_Y	0.0009611784779898214	-0.0002279876993483136	-0.0075860971560377626	0.007586097156037742
Cells_Location_Center_Z	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_X_CorrDNA	0.00022309134662357177	-5.681184695886745e-05	0.012232707112145264	-0.012232707112145228
Cells_Location_MaxIntensity_X_CorrER	0.00021070512001508668	-5.365432170937354e-05	0.012028731467905784	-0.012028731467905751
Cells_Location_MaxIntensity_X_CorrGasdermin	0.00021683443446318673	-5.398000549146196e-05	0.012239286636086633	-0.012239286636086597
Cells_Location_MaxIntensity_X_CorrMito	0.00020920989901151987	-5.233170817819205e-05	0.012082468383714164	-0.01208246838371413
Cells_Location_MaxIntensity_X_CorrPM	0.00021458213524350178	-5.53415766007289e-05	0.012032853842120828	-0.012032853842120796
Cells_Location_MaxIntensity_X_CorrRNA	0.00021301236760862263	-5.287759735641783e-05	0.012185223412496272	-0.012185223412496235
Cells_Location_MaxIntensity_Y_CorrDNA	0.0009480021741142819	-0.0002266785077760513	-0.007370874741499054	0.007370874741499034
Cells_Location_MaxIntensity_Y_CorrER	0.000941193572376986	-0.00022569530922564445	-0.007537073284525724	0.007537073284525703
Cells_Location_MaxIntensity_Y_CorrGasdermin	0.0009595235411976599	-0.00022806903729159292	-0.00735729601729998	0.00735729601729996
Cells_Location_MaxIntensity_Y_CorrMito	0.0009601374113719086	-0.00022819455757063463	-0.007381401908166399	0.007381401908166379
Cells_Location_MaxIntensity_Y_CorrPM	0.0009479098494732385	-0.00022650288255317725	-0.007527922291892109	0.007527922291892088
Cells_Location_MaxIntensity_Y_CorrRNA	0.0009541130714285639	-0.00022728431216472198	-0.007565997959625644	0.0075659979596256225
Cells_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.00044921451086898934	0.00015352433424282536	0.00707859594042933	-0.007078595940429311
Cells_Neighbors_FirstClosestDistance_Adjacent	0.0006983884319858857	-0.00017291970255288704	0.01178426131100739	-0.011784261311007358
Cells_Neighbors_FirstClosestObjectNumber_Adjacent	0.004957499734822068	0.0005151846305794818	0.0075998999573584705	-0.007599899957358448
Cells_Neighbors_NumberOfNeighbors_Adjacent	0.006007634454421318	0.0005096174494922221	0.04470705409698597	-0.044707054096985846
Cells_Neighbors_PercentTouching_Adjacent	0.005978476737086513	0.0005217756927991197	0.03923006087497564	-0.03923006087497552
Cells_Neighbors_SecondClosestDistance_Adjacent	0.001549077693617451	-0.0002843569685551193	0.004612007734672442	-0.004612007734672429
Cells_Neighbors_SecondClosestObjectNumber_Adjacent	0.005044496018524414	0.0005202410749614969	0.006710173667294589	-0.006710173667294569
Cells_Parent_Nuclei	0.004927940649094409	0.0005138010980267456	0.00739594446280299	-0.007395944462802969
Cells_RadialDistribution_FracAtD_CorrDNA_1of4	7.104786169365163e-05	1.8561289192920103e-05	0.008305524276977125	-0.0083055242769771
Cells_RadialDistribution_FracAtD_CorrDNA_2of4	0.00017176894249260055	1.944779907224676e-05	0.013124987979103105	-0.013124987979103069
Cells_RadialDistribution_FracAtD_CorrDNA_3of4	0.00020834052599649766	-6.350898748779173e-05	0.011266399172723193	-0.01126639917272316
Cells_RadialDistribution_FracAtD_CorrDNA_4of4	0.00021126118033021335	1.4396413918553145e-05	-0.014407201181526736	0.014407201181526696
Cells_RadialDistribution_FracAtD_CorrER_1of4	8.87181311564067e-05	-7.122219634729292e-05	-0.0019012396198843109	0.0019012396198843054
Cells_RadialDistribution_FracAtD_CorrER_2of4	9.827694710085044e-05	-7.581172505246744e-05	-0.0011589066359427704	0.001158906635942767
Cells_RadialDistribution_FracAtD_CorrER_3of4	5.617254898349078e-05	-5.6858240642888656e-05	0.0007787055282470195	-0.0007787055282470173
Cells_RadialDistribution_FracAtD_CorrER_4of4	9.821225451778215e-05	7.627990841557412e-05	0.00045085763688955003	-0.0004508576368895487
Cells_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.00011611966251690031	-8.031186586060566e-05	-0.0037667199553819246	0.003766719955381914
Cells_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.00013695084156950532	-8.951443720401798e-05	-0.002351211059024233	0.0023512110590242262
Cells_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.00015367820084299932	-9.061271897720392e-05	0.003105291896289497	-0.003105291896289488
Cells_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.00016399771740294167	9.858947410723759e-05	7.369686465082172e-05	-7.36968646508215e-05
Cells_RadialDistribution_FracAtD_CorrMito_1of4	0.00020161174026733786	-0.00010628039408408159	-0.0046728289207484215	0.0046728289207484085
Cells_RadialDistribution_FracAtD_CorrMito_2of4	0.0002482523214311083	-0.00012067320392062621	-0.0030457570012116537	0.0030457570012116446
Cells_RadialDistribution_FracAtD_CorrMito_3of4	0.00022196807118313178	-0.00011136038421120734	0.002767812541279447	-0.0027678125412794385
Cells_RadialDistribution_FracAtD_CorrMito_4of4	0.0002718902173768356	0.00012747536243024968	0.0007082251518717407	-0.0007082251518717386
Cells_RadialDistribution_FracAtD_CorrPM_1of4	0.0004421375674186212	-0.0001571045338542614	-0.005435809502484961	0.005435809502484946
Cells_RadialDistribution_FracAtD_CorrPM_2of4	0.00046589449486256207	-0.0001617079755618168	-0.006173753449681737	0.0061737534496817195
Cells_RadialDistribution_FracAtD_CorrPM_3of4	0.00017324591155243318	-9.615538348848498e-05	-0.005381541497690136	0.005381541497690121
Cells_RadialDistribution_FracAtD_CorrPM_4of4	0.0003649232599767238	0.00014261246281870163	0.006263764634675827	-0.006263764634675809
Cells_RadialDistribution_FracAtD_CorrRNA_1of4	0.00025481117399905884	-0.00011915652060959167	-0.00474905145867933	0.004749051458679317
Cells_RadialDistribution_FracAtD_CorrRNA_2of4	0.0003014049744290981	-0.00013094944518456805	-0.004511684030455126	0.004511684030455113
Cells_RadialDistribution_FracAtD_CorrRNA_3of4	0.00019759608923097804	-0.0001078052908326377	-0.0026012947785653494	0.002601294778565342
Cells_RadialDistribution_FracAtD_CorrRNA_4of4	0.00030835237720172604	0.000133653493729682	0.004145800631098694	-0.004145800631098682
Cells_RadialDistribution_MeanFrac_CorrDNA_1of4	0.0001151768629964467	6.049190422686697e-06	0.010749107700639358	-0.010749107700639327
Cells_RadialDistribution_MeanFrac_CorrDNA_2of4	0.0002016725275222342	-5.539019657372373e-06	0.014094385619240448	-0.014094385619240408
Cells_RadialDistribution_MeanFrac_CorrDNA_3of4	0.00029029625841414664	-0.00012014068730340569	0.005180968352884161	-0.005180968352884147
Cells_RadialDistribution_MeanFrac_CorrDNA_4of4	0.00018258056298758873	3.660166581590168e-05	-0.012168389468072385	0.012168389468072348
Cells_RadialDistribution_MeanFrac_CorrER_1of4	0.0002045538483292919	-0.00010054529814334316	-0.006887573041087981	0.00688757304108796
Cells_RadialDistribution_MeanFrac_CorrER_2of4	0.0002840792221583399	-0.0001225128271509038	-0.006924746732448719	0.0069247467324487
Cells_RadialDistribution_MeanFrac_CorrER_3of4	0.0005201123748383996	-0.0001615702522391998	-0.010203213185620967	0.010203213185620938
Cells_RadialDistribution_MeanFrac_CorrER_4of4	0.0004833559692022371	0.00016110345055275158	0.008381237497490588	-0.008381237497490566
Cells_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.00035844302219234514	-0.0001380640071370734	-0.007983372567601631	0.007983372567601607
Cells_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.0005053467065152528	-0.0001657857727210127	-0.00803393379694804	0.00803393379694802
Cells_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.0009768518642134794	-0.00023356020460642217	-0.008158476626870484	0.008158476626870461
Cells_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.0008453917682746948	0.00021598496639954297	0.009710583177670118	-0.009710583177670092
Cells_RadialDistribution_MeanFrac_CorrMito_1of4	0.0005550938632370439	-0.00017274772093007178	-0.009717534870378734	0.009717534870378708
Cells_RadialDistribution_MeanFrac_CorrMito_2of4	0.0007928884970594963	-0.0002111441072725911	-0.009395552794476061	0.009395552794476033
Cells_RadialDistribution_MeanFrac_CorrMito_3of4	0.001287157427638852	-0.000271975341913026	-0.008835731014856124	0.0088357310148561
Cells_RadialDistribution_MeanFrac_CorrMito_4of4	0.0012336675679553988	0.0002645945871815198	0.010697304009357516	-0.010697304009357485
Cells_RadialDistribution_MeanFrac_CorrPM_1of4	0.0012997521703748127	-0.0002643123198571546	-0.011985291806119638	0.011985291806119604
Cells_RadialDistribution_MeanFrac_CorrPM_2of4	0.001843533139858189	-0.00031285475400095526	-0.01646614907765725	0.016466149077657203
Cells_RadialDistribution_MeanFrac_CorrPM_3of4	0.0023419738006661417	-0.0003207012063396127	-0.028544429876032604	0.028544429876032517
Cells_RadialDistribution_MeanFrac_CorrPM_4of4	0.002882058287867917	0.0003784583916305098	0.02572052713186585	-0.02572052713186578
Cells_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0005862907659683891	-0.0001746017848907509	-0.009959496988696416	0.009959496988696387
Cells_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0008307745327759131	-0.0002100531495095078	-0.011156984786559243	0.01115698478655921
Cells_RadialDistribution_MeanFrac_CorrRNA_3of4	0.0012426806250609435	-0.00024767636075896557	-0.016231934752842226	0.01623193475284218
Cells_RadialDistribution_MeanFrac_CorrRNA_4of4	0.0013523252271663289	0.0002648252760835487	0.015379576188565048	-0.015379576188565005
Cells_RadialDistribution_RadialCV_CorrDNA_1of4	0.0002633579593518398	9.126003456774427e-05	0.011279947557664788	-0.011279947557664757
Cells_RadialDistribution_RadialCV_CorrDNA_2of4	0.00031167726036762655	0.0001011535598870971	0.012232708229357504	-0.012232708229357467
Cells_RadialDistribution_RadialCV_CorrDNA_3of4	0.0006300514488815079	0.00016190941788734968	0.015280715770138488	-0.015280715770138446
Cells_RadialDistribution_RadialCV_CorrDNA_4of4	0.00015888348329107238	9.58160019312806e-05	0.0028067490313134005	-0.0028067490313133927
Cells_RadialDistribution_RadialCV_CorrER_1of4	0.00018532527185310954	-7.930002864660649e-05	0.00772518515684496	-0.007725185156844936
Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0008180328538215376	-0.00019889441621727982	0.008623708580819126	-0.0086237085808191
Cells_RadialDistribution_RadialCV_CorrER_3of4	0.001471766857229162	-0.00027587023338951035	0.003618029185371298	-0.0036180291853712882
Cells_RadialDistribution_RadialCV_CorrER_4of4	0.000156349164680325	-5.329280507325803e-05	-0.010185661679965626	0.010185661679965596
Cells_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0005450435710293577	9.291141361528179e-06	0.02304901293433128	-0.023049012934331217
Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0005124749366138825	-6.0863376661459126e-05	0.02018283065353683	-0.02018283065353677
Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.00022047390180435222	-2.6637141310642545e-05	0.01376130712443737	-0.013761307124437327
Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0005168014939448407	0.0001396051159842106	0.013324172406805373	-0.013324172406805335
Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0005451570773111758	1.5167402787385812e-05	0.02316989859981914	-0.02316989859981907
Cells_RadialDistribution_RadialCV_CorrMito_2of4	0.0005816720584231883	-6.620777598531642e-05	0.02145426946799308	-0.02145426946799302
Cells_RadialDistribution_RadialCV_CorrMito_3of4	0.00036028493910744697	-6.0725248959249834e-05	0.016161863530397013	-0.016161863530396968
Cells_RadialDistribution_RadialCV_CorrMito_4of4	0.0005162558424952612	0.0001278273532495307	0.015581140196028409	-0.015581140196028364
Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0011249664646976187	-0.00019907502140232436	-0.022820556273375987	0.02282055627337592
Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.0023854963642993	-0.00030022945693846363	-0.031687864745408245	0.031687864745408155
Cells_RadialDistribution_RadialCV_CorrPM_3of4	0.0030499001117463287	-0.0003227845540256411	-0.037835176332108776	0.03783517633210867
Cells_RadialDistribution_RadialCV_CorrPM_4of4	0.0010523886899687085	-0.00016222899497487928	-0.025127509044736242	0.025127509044736172
Cells_RadialDistribution_RadialCV_CorrRNA_1of4	0.00013139868811784527	-8.522229154707612e-05	-0.0020537023765165655	0.0020537023765165594
Cells_RadialDistribution_RadialCV_CorrRNA_2of4	0.001011919952599749	-0.00023769211353211206	-0.0029655348271655675	0.002965534827165559
Cells_RadialDistribution_RadialCV_CorrRNA_3of4	0.0013264460539190726	-0.00026307508641030137	-0.008912403386247672	0.008912403386247648
Cells_RadialDistribution_RadialCV_CorrRNA_4of4	0.00021521212768027542	-7.171931842701765e-05	-0.01117233813711523	0.011172338137115198
Cells_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.002820956600328328	0.00030745394753666405	0.03643094938683164	-0.03643094938683153
Cells_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0028371691921393882	0.0003086818222681328	0.03636348075955918	-0.03636348075955908
Cells_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.0028095012125535224	0.0003090460890543993	0.03603241400458129	-0.03603241400458118
Cells_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.002736525881501417	0.00030064111517411047	0.0361159672465775	-0.03611596724657739
Cells_Texture_AngularSecondMoment_CorrER_3_00_256	0.005875381478631647	0.0005789872030782122	0.021210166698133047	-0.021210166698132988
Cells_Texture_AngularSecondMoment_CorrER_3_01_256	0.005494318587353497	0.0005649707883677316	0.018989166969373795	-0.018989166969373746
Cells_Texture_AngularSecondMoment_CorrER_3_02_256	0.005876529537990671	0.000577969541421175	0.02268256666633333	-0.022682566666333268
Cells_Texture_AngularSecondMoment_CorrER_3_03_256	0.0052428106558768395	0.000548493598234874	0.02106484092298294	-0.02106484092298288
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.003654775926241971	-0.00021645902239420057	-0.05609600342771205	0.056096003427711885
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.003495905901078067	-0.00019680808016410244	-0.05557826500043128	0.055578265000431115
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.0034124876223060596	-0.00020392561687757933	-0.054517214369249584	0.054517214369249445
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.003386690733889197	-0.0002057892754882481	-0.05400987382019351	0.05400987382019336
Cells_Texture_AngularSecondMoment_CorrMito_3_00_256	0.004635034795396953	-0.00021820847865159325	-0.06601368446039398	0.06601368446039378
Cells_Texture_AngularSecondMoment_CorrMito_3_01_256	0.004565724219394274	-0.00020157117024120717	-0.06623309722567093	0.06623309722567075
Cells_Texture_AngularSecondMoment_CorrMito_3_02_256	0.00448263072002042	-0.00021090900257825904	-0.06511822424096518	0.065118224240965
Cells_Texture_AngularSecondMoment_CorrMito_3_03_256	0.004478229158700664	-0.00020808360353191582	-0.06511721997224759	0.06511721997224741
Cells_Texture_AngularSecondMoment_CorrPM_3_00_256	0.003294636013473795	0.00031631659393237786	0.043267878937239324	-0.043267878937239206
Cells_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0033034007544658905	0.00032144905741898555	0.04277752958803144	-0.04277752958803132
Cells_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0033799731547891065	0.0003196517337056464	0.044069554939393754	-0.04406955493939362
Cells_Texture_AngularSecondMoment_CorrPM_3_03_256	0.0032587963831893774	0.00030942794835946933	0.0437902169636431	-0.04379021696364298
