feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	H2O2_500µM
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.03371823798430673	-0.00015104433371984188	-0.31647288708946275	0.3164728870894681
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.03574921172605039	-0.00017284154402596343	-0.3187989193739125	0.3187989193739179
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.03399222511897293	-0.0001948959843447891	-0.3051593147159549	0.30515931471596003
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.03476043579856147	-0.00020473005023062988	-0.30112480170399486	0.3011248017039999
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.03283899495643372	-0.00012440793570176278	-0.32253327594349906	0.3225332759435045
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.034695740588218116	-0.0001471314406217194	-0.32402993192632856	0.32402993192633406
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.03249262978035583	-0.0001607473356859602	-0.31025157596803965	0.31025157596804487
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.03356498730139201	-0.00017422762772974985	-0.30662355781984224	0.3066235578198474
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.004880083138972258	-0.00020442883270579287	-0.06671464600153079	0.06671464600153193
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.005078635797147513	-0.00019144018914903665	-0.07425595666623803	0.07425595666623928
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.00553819397138533	-0.00023795682769217337	-0.06477985647971997	0.06477985647972105
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.005402419243452639	-0.00021934861842323432	-0.06661871527493063	0.06661871527493175
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.033873095742069426	-0.0006423316171017724	-0.1450277147729979	0.14502771477300033
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.037394396990707124	-0.0006750492112134635	-0.14971470449799218	0.1497147044979947
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.03541403461580361	-0.0006914071577753814	-0.13128706721613415	0.13128706721613634
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.03721326162453453	-0.000695381949156734	-0.13571566680732985	0.13571566680733216
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.006030840786962921	-0.0004636203887249972	0.07987618884517161	-0.07987618884517296
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.0069567796161730255	-0.0005049648917025411	0.09077400720997872	-0.09077400720998025
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.006093563582251549	-0.0004684060281167419	0.08617701448691804	-0.08617701448691949
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.006410942316684265	-0.0004847027083531644	0.08689417584604328	-0.08689417584604475
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.01301556669777626	-0.0009868959731717797	0.24568668414067502	-0.24568668414067915
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.017913991291026665	-0.0012371370286733433	0.2672989902004722	-0.2672989902004767
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.012826564221565029	-0.0009783635959731078	0.24351749431531505	-0.24351749431531913
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.017677746496243985	-0.0012282845745798718	0.2567891432795685	-0.2567891432795728
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.01874903265318928	-0.0005384164420027484	0.31103771794088014	-0.31103771794088536
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.019418768629723027	-0.0006330907227882294	0.3177765661133073	-0.3177765661133126
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.018035159152743452	-0.0005148041934440347	0.3054833090591369	-0.30548330905914206
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.018500224337722804	-0.0006132746436672594	0.31005795626622096	-0.3100579562662262
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.021562380608126208	-0.00026296215609204293	0.3064320983407375	-0.30643209834074264
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.02083540260283656	-0.0003279016943807653	0.3109408036037121	-0.31094080360371734
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.02109600766341435	-0.00025107440410216536	0.3022311448468405	-0.3022311448468456
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.019912914434553564	-0.00031190099085246984	0.30268951079132245	-0.30268951079132755
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.0029463271748174646	-0.00033552195249725655	0.08053890436999443	-0.08053890436999578
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.004837444040845296	-0.0004411873121979502	0.09245367044905939	-0.09245367044906094
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.0026595371943206603	-0.0003190425644899802	0.0783186676984734	-0.07831866769847473
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.004585130443729546	-0.00042915604628127225	0.08847913714223837	-0.08847913714223987
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.003616665963304566	-0.00013065537994849202	0.1405918471803654	-0.14059184718036777
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.0039284572760225345	-0.00027332840893936337	0.15664443368313385	-0.15664443368313652
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.003356770473848525	-0.00012175236608756691	0.13511956983235762	-0.13511956983235993
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.003409310336059179	-0.0002536356377367054	0.14599756770852704	-0.14599756770852948
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.007083754657058683	-0.00029933534417762425	-0.04097621594468246	0.040976215944683154
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.007235661562553508	-0.0003016627960894561	-0.041949785652745875	0.041949785652746575
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.007267123611748194	-0.0003064899396121858	-0.04007971591069639	0.04007971591069706
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.0074217357325346844	-0.0003046217085109953	-0.0428654560238759	0.04286545602387662
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.06043915307332193	-0.0008422907244183395	-0.2310611604257763	0.23106116042578018
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.058510911013182065	-0.0008129785838141762	-0.2315478088601154	0.2315478088601193
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.061116910434481864	-0.0008579103294356159	-0.22862824351363753	0.22862824351364142
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.05705021625981188	-0.0008131507916935288	-0.22327757598484937	0.22327757598485312
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.038316840902655414	-9.584286060643363e-05	-0.3362996991405674	0.33629969914057306
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.038641812401348785	-9.638492801824442e-05	-0.3373209066383203	0.33732090663832603
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.03840264011110739	-0.00011266983875872089	-0.3327597075607888	0.3327597075607945
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.037599667338561016	-0.00011096703053168411	-0.3277741724318469	0.3277741724318525
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.039651436292251985	-0.00012294008644734626	-0.33576197699599847	0.33576197699600413
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.0404015522465887	-0.00012576597928241328	-0.33863646740530096	0.3386364674053067
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.0395337549700856	-0.00013394427109833247	-0.33273688087895154	0.33273688087895714
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.039519617620218384	-0.00013889865227432294	-0.3297719337447081	0.32977193374471364
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.004115620504948736	-0.00016004955142364188	-0.06489950177305487	0.06489950177305596
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.004311779206889632	-0.00015763158207298495	-0.06911966577793838	0.06911966577793954
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.004335915927967782	-0.0001709722632543373	-0.06452459355600355	0.06452459355600465
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.004325919928485522	-0.00016764266088683627	-0.06537565849680879	0.0653756584968099
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.027842918328675803	-0.0005174570439251418	-0.14475499933685515	0.1447549993368576
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.028683208254792647	-0.0005260005877512125	-0.14716587591448807	0.14716587591449057
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.028436377558940573	-0.0005386695651715657	-0.14033216946802238	0.14033216946802476
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.0280589379031988	-0.0005309678126887396	-0.1403591205092368	0.14035912050923915
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.023378642855164444	-0.0006992499071182484	-0.017583824614726948	0.017583824614727243
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.009562094331633464	-0.0003891173259153646	-0.031609004656805356	0.03160900465680589
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.026035783002184343	-0.0007462832537050065	-0.006350676876113738	0.006350676876113846
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.010939972305282541	-0.00044198154212708865	-0.018387229741069863	0.018387229741070175
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.06229529481204865	-0.0011335464445700882	-0.030504214871611965	0.03050421487161248
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.04323230105722786	-0.0008952916177337076	-0.03867944052973658	0.038679440529737236
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.06292857613970515	-0.0011613762709602876	-0.016562654709674888	0.016562654709675165
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.041702025758698746	-0.0009188435398515331	-0.009483152533729658	0.009483152533729819
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.04764923068635196	-0.0008683211857617996	-0.09124163363841858	0.09124163363842012
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.03944035601583307	-0.0007253025746065212	-0.10628109551009793	0.10628109551009972
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.05161166680292584	-0.0009463960407016008	-0.07439084617501523	0.0743908461750165
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.040209978102870414	-0.0007918086618101933	-0.07257006271025525	0.07257006271025647
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.03263831039848997	-0.0007660523891293872	-0.04554380166291491	0.04554380166291568
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.028904805572672387	-0.0006408575160679469	-0.07920729971660626	0.07920729971660759
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.03494700238555648	-0.0008227260866632187	-0.03013650492822894	0.030136504928229446
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.02917385991019894	-0.0007045012406082573	-0.04246755537543286	0.04246755537543358
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.012644223194834825	-0.0005807146411239086	0.04921817187560211	-0.049218171875602935
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256	0.009480002546259025	-0.0004788354621250389	0.027211453591191252	-0.027211453591191714
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.013875294343865807	-0.0006120329759338671	0.05617313294857433	-0.056173132948575275
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.00967844646207261	-0.0005008111573904339	0.04263731497175814	-0.042637314971758856
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.05110039567739766	-0.0010457897685648072	-0.025132999110771236	0.02513299911077166
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.041860910528322304	-0.000881071467616068	-0.04736151991066438	0.04736151991066518
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.05226873555969913	-0.001086665330810168	-0.003840453657256793	0.0038404536572568576
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.041778348064206994	-0.0009270402204019378	-0.013706159110931895	0.013706159110932125
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.009330833021136353	0.000575605387832099	-0.06818206726708184	0.068182067267083
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.002532460453704033	0.00027733188378096374	-0.03516335077949137	0.03516335077949197
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.009943315764557648	0.0005902254138007816	-0.07101940173164213	0.07101940173164333
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.0028011387121074094	0.00029611320270067404	-0.041216790475143705	0.0412167904751444
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.08092651967160647	0.00260661423922733	-0.2166746808750042	0.21667468087500785
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.054007270244516015	0.0016495340836686306	-0.13414637436967367	0.13414637436967594
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.07856344782794689	0.002586456746333095	-0.2205992719119041	0.2205992719119078
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.05363802364636039	0.0016546699726909626	-0.1608710384131529	0.1608710384131556
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.05564068489493912	0.0016420632484188476	-0.2387876337987132	0.23878763379871726
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.04063688316481562	0.0012548671545674535	-0.1740168495021365	0.17401684950213941
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.05867886060565919	0.0017162384568520956	-0.24433996647363088	0.24433996647363498
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.042865232638240935	0.001302872254541325	-0.1969805866235081	0.19698058662351142
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.031946087937337	0.0011116124579774774	-0.2412803356142258	0.2412803356142299
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.022851847874269526	0.000888365494665208	-0.18649181424550532	0.18649181424550845
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.033231941258324516	0.0011362119140108898	-0.2430612480445234	0.2430612480445275
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.024832354750538355	0.0009277027841109214	-0.2082891493623128	0.2082891493623163
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.014470592007067684	0.0006947391494243856	-0.09058771639421867	0.0905877163942202
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.009905137354159654	0.0005534315696918875	-0.06642227372236939	0.06642227372237051
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.015142102394910095	0.000704639975809134	-0.08782865041621715	0.08782865041621864
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.010157875757199175	0.0005665017336196747	-0.07599257484386593	0.0759925748438672
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.05680686564331805	0.0017488528858621026	-0.1500826898671187	0.15008268986712126
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.040336005492298654	0.001238466607793959	-0.08474740753649174	0.08474740753649317
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.057179011760210785	0.0017371450266252262	-0.15054102299391486	0.15054102299391742
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.04183901902878895	0.0012924590134831052	-0.11566194921130163	0.11566194921130359
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.010444088830929066	0.00039824382001869325	0.040225363321658464	-0.040225363321659144
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.01077264526482613	0.00038302814209201144	0.05142178278291323	-0.0514217827829141
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.01131728370507279	0.0004034419764476176	0.04902973143823809	-0.04902973143823892
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.011443183644995747	0.00041153631168491995	0.0441424048921049	-0.04414240489210564
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.08722370856467376	0.0012036504410829092	0.2234967399469257	-0.22349673994692945
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.08128375765592644	0.001098189952209558	0.22427553469006872	-0.2242755346900725
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.08914359789908988	0.0012529855083877426	0.210038723151096	-0.21003872315109956
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.07767537799233204	0.0011157885631104024	0.19718768618623272	-0.19718768618623606
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.05099730623359666	0.0004016065736580687	0.3428695872314095	-0.34286958723141525
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.05385073441647359	0.0003922847491023646	0.3505436469602013	-0.35054364696020723
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.05254659894392877	0.0004483904765345134	0.33540531716532124	-0.33540531716532684
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.05146262341190422	0.00042889786099979796	0.32396299251037824	-0.32396299251038374
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.04678847255761576	0.0003664965231919867	0.3443255259722178	-0.3443255259722236
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.051404481563084414	0.0003704692647637732	0.3564451485616207	-0.3564451485616267
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.04782171503834742	0.0004072602449569133	0.3362906023343496	-0.33629060233435526
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.049088234225539096	0.0004019584861327885	0.33029195534908334	-0.33029195534908895
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.012019973602107825	0.0004420916522351755	0.05377246973064613	-0.05377246973064704
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.012349634110817131	0.00042196190767843225	0.0650108913527058	-0.06501089135270689
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.013368200505700978	0.0004871662354230198	0.04953313881489513	-0.04953313881489596
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.011927291544341911	0.0004231756727311297	0.05812151103840538	-0.05812151103840636
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.048815469194024574	0.000870240173158036	0.15054771221638868	-0.15054771221639124
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.050888474874780654	0.0008531625592251666	0.16079756053725916	-0.16079756053726188
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.05136604726690197	0.0009205607371356745	0.14038266796334992	-0.14038266796335228
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.049191452462784335	0.0008766393972372246	0.13915994191546047	-0.1391599419154628
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.003868409435092812	-0.00027957369616851924	-0.0012480958655756848	0.0012480958655757058
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.003988399550714727	-0.00028463292266871074	-0.0009847989956176678	0.0009847989956176845
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.0038843436831276223	-0.00028104294689640597	-0.000807203713625475	0.0008072037136254885
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.004027944289004326	-0.00028426053250658727	-0.00214693159406276	0.0021469315940627963
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.038799719214929196	-0.00072499524668922	-0.07254431287267796	0.07254431287267918
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.03945905691777196	-0.0007291035803127619	-0.07451383701081421	0.07451383701081547
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.03913828602657554	-0.0007288582434537566	-0.07267662727852006	0.0726766272785213
Cytoplasm_Texture_SumAverage_CorrER_3_03_256	0.03899448715471865	-0.0007252545592356313	-0.07341504879361734	0.07341504879361857
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_00_256	0.0427686705714162	-0.0003814473183361485	-0.30539939495379437	0.3053993949537995
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_01_256	0.04356622852848602	-0.0003870251911557278	-0.30599726271979355	0.3059972627197987
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_02_256	0.04328708318091912	-0.000383607068675784	-0.30585678877590794	0.3058567887759131
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_03_256	0.043096224548343165	-0.0003840516077827294	-0.30605038611661106	0.3060503861166162
Cytoplasm_Texture_SumAverage_CorrMito_3_00_256	0.04413936857007528	-0.0003716338661057117	-0.3186155949401575	0.31861559494016284
Cytoplasm_Texture_SumAverage_CorrMito_3_01_256	0.04487880385305065	-0.0003764251774316143	-0.3196221587591878	0.31962215875919325
Cytoplasm_Texture_SumAverage_CorrMito_3_02_256	0.044573359998684725	-0.00037362205143583074	-0.31901049584260943	0.3190104958426148
Cytoplasm_Texture_SumAverage_CorrMito_3_03_256	0.044367301411834426	-0.0003739408202632762	-0.3189868809723523	0.31898688097235767
Cytoplasm_Texture_SumAverage_CorrPM_3_00_256	0.0032676201361588886	-0.00022082476378796001	-0.026964788724670848	0.0269647887246713
Cytoplasm_Texture_SumAverage_CorrPM_3_01_256	0.003492071995237933	-0.00022591391356280484	-0.02882791925920998	0.028827919259210466
Cytoplasm_Texture_SumAverage_CorrPM_3_02_256	0.0033631007558355686	-0.00022234938317501463	-0.027972094430623894	0.02797209443062437
Cytoplasm_Texture_SumAverage_CorrPM_3_03_256	0.003482867121729294	-0.0002252750928698657	-0.029090281181550375	0.029090281181550867
Cytoplasm_Texture_SumAverage_CorrRNA_3_00_256	0.018702409904871042	-0.0005776318924273758	-0.03169089218733546	0.03169089218733599
Cytoplasm_Texture_SumAverage_CorrRNA_3_01_256	0.019007120563378166	-0.0005804535669767937	-0.03349011161357571	0.033490111613576276
Cytoplasm_Texture_SumAverage_CorrRNA_3_02_256	0.01899289161557549	-0.0005812593682814469	-0.03213551872737799	0.032135518727378534
Cytoplasm_Texture_SumAverage_CorrRNA_3_03_256	0.018948258859424527	-0.0005796206807044525	-0.03298498657408635	0.032984986574086904
Cytoplasm_Texture_SumEntropy_CorrDNA_3_00_256	0.006080670776819508	-0.00027313130971995224	-0.03945790291825902	0.03945790291825968
Cytoplasm_Texture_SumEntropy_CorrDNA_3_01_256	0.006000009389284577	-0.00027315560357942334	-0.038372423558273173	0.038372423558273826
Cytoplasm_Texture_SumEntropy_CorrDNA_3_02_256	0.005999285166417567	-0.00027187622293441073	-0.039006056092133146	0.039006056092133805
Cytoplasm_Texture_SumEntropy_CorrDNA_3_03_256	0.006089167331134071	-0.0002721405708937837	-0.04010485558906485	0.04010485558906553
Cytoplasm_Texture_SumEntropy_CorrER_3_00_256	0.032161832061539775	-0.0004776749549925007	-0.20937486033376523	0.20937486033376873
Cytoplasm_Texture_SumEntropy_CorrER_3_01_256	0.030826623770732642	-0.00045671969203801204	-0.20842835152014844	0.20842835152015193
Cytoplasm_Texture_SumEntropy_CorrER_3_02_256	0.03263183968491967	-0.0004816125358574235	-0.2105212654368021	0.21052126543680566
Cytoplasm_Texture_SumEntropy_CorrER_3_03_256	0.030458117587020217	-0.0004493629709064336	-0.20970920848038488	0.2097092084803884
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_00_256	0.029790330753836858	3.4265952017450744e-05	-0.3149828486985081	0.31498284869851345
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_01_256	0.027912073274003912	5.56674332399378e-05	-0.3095076248912284	0.3095076248912336
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_02_256	0.029704214634809212	2.934424342464667e-05	-0.31353823431188044	0.3135382343118857
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_03_256	0.02767584751191232	5.772784690365562e-05	-0.3089330767689739	0.30893307676897913
Cytoplasm_Texture_SumEntropy_CorrMito_3_00_256	0.034316578432179834	-4.2377059019763765e-05	-0.3198154926507657	0.3198154926507711
Cytoplasm_Texture_SumEntropy_CorrMito_3_01_256	0.03241968759355207	-2.2161655098230718e-05	-0.31447936817231603	0.31447936817232136
Cytoplasm_Texture_SumEntropy_CorrMito_3_02_256	0.034100455635569626	-4.4408204181366e-05	-0.3185110163793087	0.31851101637931406
Cytoplasm_Texture_SumEntropy_CorrMito_3_03_256	0.03220032910876225	-2.0951589982024077e-05	-0.313802887055935	0.31380288705594034
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256	0.0022392095208564333	-5.979619378989828e-05	-0.06645049283511847	0.0664504928351196
Cytoplasm_Texture_SumEntropy_CorrPM_3_01_256	0.00186366139424321	-3.1339351944158576e-05	-0.06715699868595588	0.06715699868595701
Cytoplasm_Texture_SumEntropy_CorrPM_3_02_256	0.0022507899413954924	-6.305365473276283e-05	-0.06572976544601501	0.06572976544601612
Cytoplasm_Texture_SumEntropy_CorrPM_3_03_256	0.0018150243248286069	-3.518826473747036e-05	-0.06526152003587997	0.06526152003588107
Cytoplasm_Texture_SumEntropy_CorrRNA_3_00_256	0.015265012676371703	-0.0003095635356960716	-0.13055886126087715	0.13055886126087937
Cytoplasm_Texture_SumEntropy_CorrRNA_3_01_256	0.013150361246921705	-0.0002684022850895992	-0.12804719507079274	0.1280471950707949
Cytoplasm_Texture_SumEntropy_CorrRNA_3_02_256	0.015290349054564167	-0.0003149233558821038	-0.12871457322585156	0.12871457322585372
Cytoplasm_Texture_SumEntropy_CorrRNA_3_03_256	0.012925717223473243	-0.000263931491226332	-0.128139914896508	0.12813991489651017
Cytoplasm_Texture_SumVariance_CorrDNA_3_00_256	0.0005237888925511136	-0.00013362851191226247	0.014704026697425786	-0.014704026697426034
Cytoplasm_Texture_SumVariance_CorrDNA_3_01_256	0.0005568596427112382	-0.0001362321853740759	0.01362095976155809	-0.013620959761558318
Cytoplasm_Texture_SumVariance_CorrDNA_3_02_256	0.0005272647310449186	-0.0001338044186072807	0.01402717703179096	-0.014027177031791198
Cytoplasm_Texture_SumVariance_CorrDNA_3_03_256	0.0005620236121813837	-0.0001370812981758144	0.013857590510897723	-0.013857590510897955
Cytoplasm_Texture_SumVariance_CorrER_3_00_256	0.0019124723006431754	-0.0001143708270957204	-0.003295030409237552	0.003295030409237608
Cytoplasm_Texture_SumVariance_CorrER_3_01_256	0.00182886541243521	-0.00011111730068805303	-0.0029559875062203063	0.0029559875062203558
Cytoplasm_Texture_SumVariance_CorrER_3_02_256	0.0020068380430048327	-0.00011728832245874404	-0.003075942409774074	0.003075942409774126
Cytoplasm_Texture_SumVariance_CorrER_3_03_256	0.001872655752797936	-0.00011247254841017902	-0.0030816744333031403	0.0030816744333031923
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_00_256	0.010960056130114637	-7.321928140905806e-05	-0.08760166732661953	0.087601667326621
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_01_256	0.011126407341548683	-7.03713449334511e-05	-0.08515951042265828	0.08515951042265972
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_02_256	0.011068913129945401	-7.1615701965413e-05	-0.08674332464459357	0.08674332464459503
