plate_name,plate_barcode,position,cell_type,incubation inducer,inhibitor,inhibitor_concentration_value,inhibitor_concentration_unit,inhibitor_concentration,inducer1,inducer1_concentration_value,inducer1_concentration_unit,inducer1_concentration,inducer2,inducer2_concentration_value,inducer2_concentration_unit,inducer2_concentration
70117_20230210MM1_P1,430420,B6,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,C6,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,I6,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,J6,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,B7,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,C7,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,I7,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,J7,PBMC,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,C12,PBMC,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,D12,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,E12,PBMC,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,F12,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,G12,PBMC,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,H12,PBMC,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,J12,PBMC,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,K12,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,L12,PBMC,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,M12,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,N12,PBMC,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,O12,PBMC,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,C13,SH-SY5Y,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,D13,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,E13,SH-SY5Y,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,F13,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,G13,SH-SY5Y,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,H13,SH-SY5Y,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,J13,SH-SY5Y,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,K13,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,L13,SH-SY5Y,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,M13,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,N13,SH-SY5Y,6 h,Z-VAD-FMK,30,µM,30 µM,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,O13,SH-SY5Y,6 h,DMSO,1,%,1%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,B14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,C14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,I14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,J14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,B15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,C15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,I15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,J15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,DMSO,0.1,%,0.10%,,,,
70117_20230210MM1_P1,430420,M5,PBMC,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N5,PBMC,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,O18,SH-SY5Y,6 h,Media ctr,,,,media ctr,,,,,,,
70117_20230210MM1_P1,430420,O19,SH-SY5Y,6 h,Media ctr,,,,media ctr,,,,,,,
70117_20230210MM1_P1,430420,B2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B20,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,B21,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.01,µg/ml,0.01 µg/ml,,,,
70117_20230210MM1_P1,430420,C2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L4,PBMC,6 h,DMSO,0.00025,%,0.00%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L5,PBMC,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L10,PBMC,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L11,PBMC,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L18,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L19,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C20,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,C21,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L22,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,L23,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,0.1,µg/ml,0.1 µg/ml,,,,
70117_20230210MM1_P1,430420,E4,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E5,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E10,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E11,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E18,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E19,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E22,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,E23,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,0.1,µM,0.1 µM,,,,
70117_20230210MM1_P1,430420,K2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K20,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,K21,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,1,µM,1 µM
70117_20230210MM1_P1,430420,M2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N2,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O2,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N3,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O3,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N8,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O8,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N9,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O9,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N16,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O16,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N17,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O17,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M20,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N20,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O20,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,M21,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,N21,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,O21,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,1,µg/ml,1 µg/ml,Nigericin,10,µM,10 µM
70117_20230210MM1_P1,430420,L2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L20,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,L21,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,Nigericin,3,µM,3 µM
70117_20230210MM1_P1,430420,D2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M4,PBMC,6 h,DMSO,0.00025,%,0.00%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N4,PBMC,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M10,PBMC,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N10,PBMC,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M11,PBMC,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N11,PBMC,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M18,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N18,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M19,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N19,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D20,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,D21,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M22,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N22,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,M23,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,N23,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,Flagellin,1,µg/ml,1 µg/ml,,,,
70117_20230210MM1_P1,430420,F4,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F5,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,D6,PBMC,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,K6,PBMC,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,D7,PBMC,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,K7,PBMC,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F10,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F11,PBMC,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,D14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,K14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,D15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,K15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Thapsigargin,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F18,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F19,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F22,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,F23,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Disulfiram,1,µM,1 µM,,,,
70117_20230210MM1_P1,430420,G6,PBMC,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,N6,PBMC,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,G7,PBMC,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,N7,PBMC,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,G14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,N14,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,G15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,N15,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,Topotecan,10,nM,10 nM,,,,
70117_20230210MM1_P1,430420,E2,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,F2,PBMC,6 h,Disulfiram,0.1,µM,0.1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,G2,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,H2,PBMC,6 h,Disulfiram,2.5,µM,2.5 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,I2,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,E3,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,F3,PBMC,6 h,Disulfiram,0.1,µM,0.1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,G3,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,H3,PBMC,6 h,Disulfiram,2.5,µM,2.5 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,I3,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,E8,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,F8,PBMC,6 h,Disulfiram,0.1,µM,0.1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,G8,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,H8,PBMC,6 h,Disulfiram,2.5,µM,2.5 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,I8,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,E9,PBMC,6 h,DMSO,0.025,%,0.03%,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,F9,PBMC,6 h,Disulfiram,0.1,µM,0.1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,G9,PBMC,6 h,Disulfiram,1,µM,1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,H9,PBMC,6 h,Disulfiram,2.5,µM,2.5 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,I9,PBMC,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,E16,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,F16,SH-SY5Y,6 h,Disulfiram,0.1,µM,0.1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,G16,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,H16,SH-SY5Y,6 h,Disulfiram,2.5,µM,2.5 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,I16,SH-SY5Y,6 h,Z-VAD-FMK,100,µM,100 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,E17,SH-SY5Y,6 h,DMSO,0.025,%,0.03%,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,F17,SH-SY5Y,6 h,Disulfiram,0.1,µM,0.1 µM,LPS,10,µg/ml,10 µg/ml,,,,
70117_20230210MM1_P1,430420,G17,SH-SY5Y,6 h,Disulfiram,1,µM,1 µM,LPS,10,µg/ml,10 µg/ml,,,,
