,Wells,Metadata_Well,correlation
4845,C18,E15,0.019229426975381443
4846,D18,E15,-0.1523845802648382
4847,E18,E15,-0.3034438720714391
4848,F18,E15,-0.44568700269095013
4849,G18,E15,-0.36624238555987265
4850,H18,E15,-0.3158439231429047
4851,I18,E15,0.32836255893461863
4852,J18,E15,-0.12166269631987921
4853,K18,E15,0.3704420664920489
4854,L18,E15,1.1260873812269633e-05
4855,M18,E15,-0.11289585109996209
4856,N18,E15,-0.009463437052888206
4857,O18,E15,-0.34793056174429543
4858,B19,E15,-0.19492128685382876
4859,C19,E15,-0.08996483851254457
4860,D19,E15,-0.3276764872594501
4861,E19,E15,-0.018407690978492874
4862,F19,E15,-0.43811074606518413
4863,G19,E15,-0.32513207743253786
4864,H19,E15,-0.24088589648723055
4865,I19,E15,0.3802681726956596
4866,J19,E15,-0.18387673809389327
4867,K19,E15,0.4673248545862621
4868,L19,E15,0.07910723137982383
4869,M19,E15,-0.06793086357941726
4870,N19,E15,-0.1004346655891309
4871,O19,E15,-0.013966893617297131
4872,B20,E15,-0.12730180985163542
4873,C20,E15,-0.27420077005489973
4874,D20,E15,-0.3099800868231497
4875,E20,E15,-0.30482229657465004
4876,F20,E15,-0.08065072741442399
4877,G20,E15,-0.2389813260605316
4878,H20,E15,-0.3215619750113204
4879,I20,E15,0.4300850533689271
4880,J20,E15,0.11801718910959794
4881,K20,E15,-0.11479992288314025
4882,L20,E15,-0.16318293912319295
4883,M20,E15,-0.17192507946670932
4884,N20,E15,-0.16625535820397266
4885,O20,E15,0.5008089351442158
4886,B21,E15,-0.14905669352510106
4887,C21,E15,-0.4084807371937056
4888,D21,E15,0.12633289282433696
4889,E21,E15,-0.29595808270989754
4890,F21,E15,0.011486529218687865
4891,G21,E15,-0.34170095188078886
4892,H21,E15,-0.04861397114792897
4893,I21,E15,0.3173328344961907
4894,J21,E15,-0.21116303376622378
4895,K21,E15,-0.09975923924069512
4896,L21,E15,-0.115297247391212
4897,M21,E15,-0.05524615948622859
4898,N21,E15,-0.11626042383615845
4899,O21,E15,0.4967105772138255
4900,B22,E15,0.02704408425298808
4901,C22,E15,-0.18293056225407284
4902,D22,E15,-0.34387819226300087
4903,E22,E15,-0.3208977383754163
4904,F22,E15,-0.4806399030047336
4905,G22,E15,-0.4479153061328315
4906,H22,E15,-0.3086561995997616
4907,I22,E15,0.21953198780417232
4908,J22,E15,-0.2296068265088226
4909,K22,E15,0.3902986175543227
4910,L22,E15,-0.2144650158094236
4911,M22,E15,-0.06691156222187242
4912,N22,E15,-0.1364531025576448
4913,O22,E15,-0.17212388959172592
4914,B23,E15,-0.1645737638976972
4915,C23,E15,-0.12844210286884009
4916,D23,E15,-0.3630450632834533
4917,E23,E15,-0.0900797405864321
4918,F23,E15,-0.4430441706074114
4919,G23,E15,-0.3593857046013641
4920,H23,E15,-0.162267362561753
4921,I23,E15,0.304164125223922
4922,J23,E15,-0.3130956040447574
4923,K23,E15,0.40574409362724473
4924,L23,E15,0.18590746729275653
4925,M23,E15,0.12215859942714975
4926,N23,E15,-0.0653721609659033
4927,O23,E15,0.16159663617840805
4928,B13,F15,0.2978132150909164
4929,C13,F15,0.10511964111041017
4930,D13,F15,-0.08713443069684725
4931,E13,F15,-0.023031029847963312
4932,F13,F15,-0.13900734377061613
4933,G13,F15,0.23235026485417543
4934,H13,F15,0.17946159379310725
4935,I13,F15,0.35316690086200364
4936,J13,F15,0.35521179405017417
4937,K13,F15,0.06341404259873787
4938,L13,F15,0.3073724911616702
4939,M13,F15,-0.07569959671556525
4940,N13,F15,0.1838145235017977
4941,O13,F15,-0.08084543159792609
4942,B14,F15,0.3542278137947922
4943,C14,F15,0.2360928482012952
4944,D14,F15,-0.354786898226238
4945,E14,F15,-0.4359219832993469
4946,F14,F15,0.610225689629319
4947,G14,F15,0.5090787912824641
4948,H14,F15,0.5537828903915503
4949,I14,F15,0.29539474580835823
4950,J14,F15,0.3721191213057001
4951,K14,F15,-0.37768226645713915
4952,L14,F15,-0.4283820048731216
4953,M14,F15,0.4396578809462983
4954,N14,F15,0.4598820751464484
4955,O14,F15,0.52382145801323
4956,B15,F15,0.3678907064600513
4957,C15,F15,0.3131628270149619
4958,D15,F15,-0.28681730688303275
4959,E15,F15,-0.4626745988926079
4960,F15,F15,1.0
4961,G15,F15,0.5185725047492823
4962,H15,F15,0.35403785407940225
4963,I15,F15,0.34509777552120785
4964,J15,F15,0.38740355194511716
4965,K15,F15,-0.37872265374478625
4966,L15,F15,-0.4147818813416157
4967,M15,F15,0.5221048776455944
4968,N15,F15,0.4446434085854241
4969,O15,F15,0.25194514584586036
4970,B16,F15,0.13707407267590255
4971,C16,F15,0.458660481806514
4972,D16,F15,0.3620278643832158
4973,E16,F15,0.37364305400880615
4974,F16,F15,-0.007332065527302028
4975,G16,F15,0.15920516024941792
4976,H16,F15,-0.05454303401084058
4977,I16,F15,-0.03665043381886946
4978,J16,F15,0.13090844096271484
4979,K16,F15,-0.043751126309222996
4980,L16,F15,-0.08705537442218102
4981,M16,F15,-0.14141895779615565
4982,N16,F15,-0.19866847404201504
4983,O16,F15,-0.2881322150024122
4984,B17,F15,0.27495549882205145
4985,C17,F15,0.35223505251354204
4986,D17,F15,0.3283025359105417
4987,E17,F15,0.20902166705569425
4988,F17,F15,0.13550473856533934
4989,G17,F15,-0.04918408665890919
4990,H17,F15,-0.05505624944861815
4991,I17,F15,-0.13241279519015964
4992,J17,F15,0.13986089609497998
4993,K17,F15,-0.09472599484178952
4994,L17,F15,-0.14284882238482047
4995,M17,F15,-0.31818236971095065
4996,N17,F15,-0.19332729852443795
4997,O17,F15,-0.36069117833362724
4998,B18,F15,-0.14544903565392397
4999,C18,F15,-0.20489096453449054
5000,D18,F15,-0.18176111543265205
5001,E18,F15,0.3489976094780348
5002,F18,F15,0.25790569204140956
5003,G18,F15,0.262464965980436
5004,H18,F15,0.5076070405403176
5005,I18,F15,-0.2724854219328792
5006,J18,F15,-0.17591148732350712
5007,K18,F15,-0.15115182083642886
5008,L18,F15,0.16461403750804726
5009,M18,F15,0.23717268580170003
5010,N18,F15,-0.20200002550175036
5011,O18,F15,0.48033484581698205
5012,B19,F15,-0.037112537729084016
5013,C19,F15,-0.18962673060475446
5014,D19,F15,0.0017286402482610617
5015,E19,F15,-0.007258934152410969
5016,F19,F15,0.23857489716876218
5017,G19,F15,0.17985404197209867
5018,H19,F15,0.3183074069351392
5019,I19,F15,-0.2277549571671529
5020,J19,F15,-0.10546965843974752
5021,K19,F15,-0.3110570416221052
5022,L19,F15,-0.09422542417689755
5023,M19,F15,0.3268144021410174
5024,N19,F15,-0.17754469595501124
5025,O19,F15,0.2043846031017231
5026,B20,F15,0.16846141384260246
5027,C20,F15,0.4470860006169814
5028,D20,F15,0.3172067726455065
5029,E20,F15,0.414065944011548
5030,F20,F15,-0.0302181809539232
5031,G20,F15,-0.03864840262751663
5032,H20,F15,0.015825664318547594
5033,I20,F15,-0.18600849381311554
5034,J20,F15,-0.06619427034599053
5035,K20,F15,-0.12033182949285219
5036,L20,F15,-0.08065541526347661
5037,M20,F15,-0.1904603183506287
5038,N20,F15,-0.24954060617305474
5039,O20,F15,-0.4362739258239599
5040,B21,F15,0.37688119262708203
5041,C21,F15,0.5040687676555504
5042,D21,F15,0.02147749061149922
5043,E21,F15,0.2778994716592779
5044,F21,F15,-0.07992900063560635
5045,G21,F15,0.10180839346012487
5046,H21,F15,-0.1530144349789024
5047,I21,F15,-0.041772379753215974
5048,J21,F15,0.12826119618165072
5049,K21,F15,-0.11675552351697625
5050,L21,F15,-0.13430958884763364
5051,M21,F15,-0.2054685384000735
5052,N21,F15,-0.2612981357905951
5053,O21,F15,-0.3552760591982921
5054,B22,F15,-0.22374699100706577
5055,C22,F15,-0.038562176836892316
5056,D22,F15,-0.005519022288058167
5057,E22,F15,0.4018049526810007
5058,F22,F15,0.24137898778187022
5059,G22,F15,0.36665932150121494
5060,H22,F15,0.36826222024714445
5061,I22,F15,-0.2535713045474165
5062,J22,F15,-0.1157108633174324
5063,K22,F15,-0.24539478264077771
5064,L22,F15,0.27152748502638574
5065,M22,F15,0.18098199726079067
5066,N22,F15,-0.002876024568306812
5067,O22,F15,0.30512696320855814
5068,B23,F15,-0.14654576090502852
5069,C23,F15,-0.08995510024989703
5070,D23,F15,-0.07061503127938208
5071,E23,F15,0.20901998210692915
5072,F23,F15,0.19541011785448753
5073,G23,F15,0.21426348689382313
5074,H23,F15,0.18423753017442734
5075,I23,F15,-0.2831600367189826
5076,J23,F15,-0.04323600447055084
5077,K23,F15,-0.26024301405157274
5078,L23,F15,-0.08545900112719647
5079,M23,F15,0.05380305035191697
5080,N23,F15,-0.15829714513797652
5081,O23,F15,-0.023206105716031784
5082,B13,G15,0.23231637557390308
5083,C13,G15,0.46053226549128423
5084,D13,G15,-0.06828037717506136
5085,E13,G15,-0.021235397965167664
5086,F13,G15,-0.05397549845692138
5087,G13,G15,0.3295125224670972
5088,H13,G15,0.0013343917491285965
5089,I13,G15,0.26793145636725413
5090,J13,G15,0.5361584403687195
5091,K13,G15,0.187869191059131
5092,L13,G15,0.44692606043334726
5093,M13,G15,0.15045374636228173
5094,N13,G15,0.07802170154132218
5095,O13,G15,0.02104136866257572
5096,B14,G15,0.41969436605863825
5097,C14,G15,0.5418740384213679
5098,D14,G15,-0.37052744707391905
5099,E14,G15,-0.39386058013655784
5100,F14,G15,0.6064158395695949
5101,G14,G15,0.4039777867014418
5102,H14,G15,0.6901113888068501
5103,I14,G15,0.5135849100157835
5104,J14,G15,0.5384573853524874
5105,K14,G15,-0.3688326337103453
5106,L14,G15,-0.41251559040034586
5107,M14,G15,0.25094180208906924
5108,N14,G15,0.2999929167520649
5109,O14,G15,0.7213795054957659
5110,B15,G15,0.4132377540141183
5111,C15,G15,0.3361622016846277
5112,D15,G15,-0.17797204487174978
5113,E15,G15,-0.3823169222826263
5114,F15,G15,0.5185725047492823
5115,G15,G15,1.0
5116,H15,G15,0.2784351984680459
5117,I15,G15,0.5737754204100276
5118,J15,G15,0.5874820522430374
5119,K15,G15,-0.35097399275702557
5120,L15,G15,-0.35147841130212704
5121,M15,G15,0.38556736915050066
5122,N15,G15,0.289641017365036
5123,O15,G15,0.2602085677756407
5124,B16,G15,0.12256025776093137
5125,C16,G15,0.4642950759986961
5126,D16,G15,0.42726694872666426
5127,E16,G15,0.2936526585098263
5128,F16,G15,0.07579665708217798
5129,G16,G15,0.3582636915853011
5130,H16,G15,-0.06855497726536519
5131,I16,G15,0.06414155672268831
5132,J16,G15,0.09552086830893146
5133,K16,G15,0.1384525290223213
5134,L16,G15,-0.12535011382203168
5135,M16,G15,-0.2036269258389645
5136,N16,G15,-0.27892729870881944
5137,O16,G15,-0.3551091694642556
5138,B17,G15,0.20429133245336403
5139,C17,G15,0.41454973545934665
5140,D17,G15,0.13506694039250816
5141,E17,G15,0.1973039942740819
5142,F17,G15,0.26664260729434797
5143,G17,G15,0.03862901967679324
5144,H17,G15,0.09453258578468023
5145,I17,G15,-0.13501186317538474
5146,J17,G15,0.03881864785358022
5147,K17,G15,-0.08915408261169501
5148,L17,G15,-0.26165919314935576
5149,M17,G15,-0.45019289043681393
5150,N17,G15,-0.30025281375268564
5151,O17,G15,-0.4402534947837723
5152,B18,G15,-0.29766110541340624
5153,C18,G15,-0.15121935691615135
5154,D18,G15,-0.2689924355284341
5155,E18,G15,0.3250405637292156
5156,F18,G15,0.3296594004694785
5157,G18,G15,0.4777153411305419
5158,H18,G15,0.6246877833218454
5159,I18,G15,-0.3810302134462263
5160,J18,G15,-0.31837738878276317
5161,K18,G15,-0.1722702814859043
5162,L18,G15,0.18258979715307194
5163,M18,G15,0.21806170448656736
5164,N18,G15,-0.23274832059457773
5165,O18,G15,0.6152260703522248
5166,B19,G15,-0.16698278992187152
5167,C19,G15,-0.1260643903063042
5168,D19,G15,-0.15438553110305073
5169,E19,G15,0.08716240627675374
5170,F19,G15,0.3328757770188604
5171,G19,G15,0.4840179812192021
5172,H19,G15,0.467082255265075
5173,I19,G15,-0.34191125911875747
5174,J19,G15,-0.20059591790401632
5175,K19,G15,-0.3350170587399567
5176,L19,G15,-0.2716851181054808
5177,M19,G15,0.15744705311331436
5178,N19,G15,-0.23687636074647656
5179,O19,G15,0.2504310059662095
5180,B20,G15,-0.005206419907889561
5181,C20,G15,0.3556547227297502
5182,D20,G15,0.28828012852903373
5183,E20,G15,0.3558893298287143
5184,F20,G15,0.17166487346418438
5185,G20,G15,0.021992194417595843
5186,H20,G15,-0.04377756251263722
5187,I20,G15,-0.1411203271321815
5188,J20,G15,-0.347953889057846
5189,K20,G15,-0.06866701027815718
5190,L20,G15,-0.23105886513805987
5191,M20,G15,-0.19359291631326608
5192,N20,G15,-0.314465628872198
5193,O20,G15,-0.4360845029814928
5194,B21,G15,0.265248782031865
5195,C21,G15,0.4671087796031763
5196,D21,G15,-0.14731564256718527
5197,E21,G15,0.18903950213115336
5198,F21,G15,-0.24414515682539525
5199,G21,G15,0.4053370386768694
5200,H21,G15,-0.20839023383467992
5201,I21,G15,-0.02215304991159934
5202,J21,G15,0.07052698464955494
5203,K21,G15,-0.08447976993107661
5204,L21,G15,-0.2648642867898854
5205,M21,G15,-0.31191833680917413
5206,N21,G15,-0.4261558601131657
5207,O21,G15,-0.40954215342397265
5208,B22,G15,-0.227985582403658
5209,C22,G15,0.056161416977897005
5210,D22,G15,-0.12171241557869815
5211,E22,G15,0.21719261543719087
5212,F22,G15,0.22911107078008122
5213,G22,G15,0.35222762676568603
5214,H22,G15,0.3321870767279363
5215,I22,G15,-0.13349039096681115
5216,J22,G15,-0.2645225679134864
5217,K22,G15,-0.13375169268331835
5218,L22,G15,0.15952512095383742
5219,M22,G15,0.12674620133349812
5220,N22,G15,-0.18053728350107653
5221,O22,G15,0.587843252329148
5222,B23,G15,-0.2501959420020736
5223,C23,G15,0.07331722854159926
5224,D23,G15,-0.10902300653982203
5225,E23,G15,0.5303502643921923
5226,F23,G15,0.30075619925081604
5227,G23,G15,0.37719604974741217
5228,H23,G15,0.330118152060093
5229,I23,G15,-0.33586251792075505
5230,J23,G15,-0.17403124222664457
5231,K23,G15,-0.3007272045333792
5232,L23,G15,-0.27588463028201404
5233,M23,G15,0.01705792554334258
5234,N23,G15,-0.29085923292633975
5235,O23,G15,0.0564715731916606
5236,B13,H15,0.3957101133234044
5237,C13,H15,-0.049956438861466404
5238,D13,H15,-0.020339104557986702
5239,E13,H15,0.17446087472047028
5240,F13,H15,0.11953428172769213
5241,G13,H15,0.1854726182246302
5242,H13,H15,0.16711963165909843
5243,I13,H15,0.3956925023481906
5244,J13,H15,0.129674225930243
5245,K13,H15,0.06206008624037401
5246,L13,H15,0.1424265566240046
5247,M13,H15,0.08857495404823393
5248,N13,H15,0.16567542082667452
5249,O13,H15,0.1823118216529299
5250,B14,H15,0.23214931602050692
5251,C14,H15,0.07231878064808715
5252,D14,H15,-0.19952002765520105
5253,E14,H15,-0.21166207296323414
5254,F14,H15,0.38910337730345734
5255,G14,H15,0.5513410622001231
5256,H14,H15,0.48492978267581227
5257,I14,H15,0.16046248597707338
5258,J14,H15,0.14350327925106632
5259,K14,H15,-0.22661575520355276
5260,L14,H15,-0.200077625559686
5261,M14,H15,0.4473037331853438
5262,N14,H15,0.4011156021401093
5263,O14,H15,0.35411809685192214
5264,B15,H15,0.17414063346348735
5265,C15,H15,0.15774694651903204
5266,D15,H15,-0.2459321006216033
5267,E15,H15,-0.19217345518836595
5268,F15,H15,0.35403785407940225
5269,G15,H15,0.2784351984680459
5270,H15,H15,1.0
5271,I15,H15,0.334893780336935
5272,J15,H15,0.27566873269097186
5273,K15,H15,-0.21054349975598038
5274,L15,H15,-0.2184821170529747
5275,M15,H15,0.5281367484287084
5276,N15,H15,0.35302364853924645
5277,O15,H15,0.35011198378625896
5278,B16,H15,0.17612598329461215
5279,C16,H15,0.2893961191484536
5280,D16,H15,0.34572937843436474
5281,E16,H15,0.3126984697200767
5282,F16,H15,0.20606315349336385
5283,G16,H15,0.06188334130851023
5284,H16,H15,0.14199306400850542
5285,I16,H15,0.021798455099513846
5286,J16,H15,0.11377569021474113
5287,K16,H15,-0.12298010532499613
5288,L16,H15,-0.182498864014097
5289,M16,H15,-0.31494141866641684
5290,N16,H15,-0.3462375570044239
5291,O16,H15,-0.18168103766154634
5292,B17,H15,0.12362379044750868
5293,C17,H15,0.2820358658502948
5294,D17,H15,0.44661739210318174
5295,E17,H15,0.39720664162511504
5296,F17,H15,0.03089165262416302
5297,G17,H15,-0.0189252409599063
5298,H17,H15,0.07071272524723624
5299,I17,H15,0.08174939034147127
5300,J17,H15,0.19671127930482743
5301,K17,H15,-0.06575318411829408
5302,L17,H15,-0.3624709245370134
5303,M17,H15,-0.3426997213647902
5304,N17,H15,-0.3461554574863213
5305,O17,H15,-0.14862629244390752
5306,B18,H15,0.1283184377444385
5307,C18,H15,-0.003913024942034955
5308,D18,H15,-0.09201913713380332
5309,E18,H15,0.2472081740189961
5310,F18,H15,0.15376760181219845
5311,G18,H15,0.28290775885014974
5312,H18,H15,0.1884430712245406
5313,I18,H15,-0.3646554825154319
5314,J18,H15,-0.3060915461820818
5315,K18,H15,-0.0942729549923002
5316,L18,H15,0.07486478924778721
5317,M18,H15,0.16073076816370221
5318,N18,H15,0.04362510045359145
5319,O18,H15,0.18556279059329486
5320,B19,H15,0.12014795515703781
5321,C19,H15,-0.09829479618818651
5322,D19,H15,-0.13660152408044512
5323,E19,H15,0.069834668568774
5324,F19,H15,0.21240887706111497
5325,G19,H15,0.194126396392037
5326,H19,H15,0.21223387657926593
5327,I19,H15,-0.0932361733878392
5328,J19,H15,-0.3548718753385306
5329,K19,H15,-0.07001118643493956
5330,L19,H15,0.0993510811274961
5331,M19,H15,0.26377794383116737
5332,N19,H15,0.026276607000117014
5333,O19,H15,0.28289177632506796
5334,B20,H15,0.3218639439987344
5335,C20,H15,0.14562612237810438
5336,D20,H15,0.3816952097368323
5337,E20,H15,0.3477671264791718
5338,F20,H15,0.07506258810987111
5339,G20,H15,0.028356905519984803
5340,H20,H15,-0.009704181062971938
5341,I20,H15,-0.04234461705759662
5342,J20,H15,0.18147142182141746
5343,K20,H15,-0.1936160889011945
5344,L20,H15,-0.337440567818985
5345,M20,H15,-0.3087612226902484
5346,N20,H15,-0.3592403351812955
5347,O20,H15,-0.2208392191610124
5348,B21,H15,0.020291799239033403
5349,C21,H15,0.31078381934858
5350,D21,H15,0.12086331968062325
5351,E21,H15,0.2659819730400568
5352,F21,H15,0.22397826125372594
5353,G21,H15,0.017103939121435933
5354,H21,H15,-0.045944868992862424
5355,I21,H15,-0.031532546692574215
5356,J21,H15,0.1110565913514463
5357,K21,H15,-0.011443643598397286
5358,L21,H15,-0.3655316589407666
5359,M21,H15,-0.2180936133340437
5360,N21,H15,-0.33219182521483276
5361,O21,H15,-0.19080225157306352
5362,B22,H15,0.040002995183726284
5363,C22,H15,-0.07462537492447813
5364,D22,H15,-0.19201991527045584
5365,E22,H15,0.13668176801462248
5366,F22,H15,0.15679299575737243
5367,G22,H15,0.12925435087674406
5368,H22,H15,0.17517988293564096
5369,I22,H15,-0.418173118304882
5370,J22,H15,-0.3010054186933604
5371,K22,H15,-0.13601442516731588
5372,L22,H15,-0.0074058434372474315
5373,M22,H15,0.1168637903544814
5374,N22,H15,0.13215582950159768
5375,O22,H15,0.09424789026760468
5376,B23,H15,0.00854405102623458
5377,C23,H15,-0.23164758862243873
5378,D23,H15,-0.29544149455736535
5379,E23,H15,0.12909568868932547
5380,F23,H15,0.09195788007826211
5381,G23,H15,0.14199144895466073
5382,H23,H15,0.05720650411995985
5383,I23,H15,-0.37646402164180554
5384,J23,H15,-0.1918800584439714
5385,K23,H15,-0.09092184658880036
5386,L23,H15,0.04947829211013388
5387,M23,H15,0.22685257024123812
5388,N23,H15,0.12355953227703836
5389,O23,H15,-0.09008697691896123
5390,B13,I15,0.2760067965797115
5391,C13,I15,0.2641701914421242
5392,D13,I15,0.15438570532631177
5393,E13,I15,0.17727499258436158
5394,F13,I15,0.12187958476295019
5395,G13,I15,0.4105768853645634
5396,H13,I15,0.27367225043583093
5397,I13,I15,0.3844283826550456
5398,J13,I15,0.4482132156999436
5399,K13,I15,0.22287317829473616
5400,L13,I15,0.3182114002111394
5401,M13,I15,0.21058425557841728
5402,N13,I15,0.2072225139361918
5403,O13,I15,0.2842200920586804
5404,B14,I15,0.41019547642763343
5405,C14,I15,0.43617007402844715
5406,D14,I15,-0.20241755591223287
5407,E14,I15,-0.24627069363351214
5408,F14,I15,0.43382302457089406
5409,G14,I15,0.28804478176330245
5410,H14,I15,0.40695800153763634
5411,I14,I15,0.31033467429063416
5412,J14,I15,0.45463339259491997
5413,K14,I15,-0.24497708269729493
5414,L14,I15,-0.2635014891697825
5415,M14,I15,0.3346570137780726
5416,N14,I15,0.1532527443387202
5417,O14,I15,0.4309017458862952
5418,B15,I15,0.3212336545709088
5419,C15,I15,0.3306502136668701
5420,D15,I15,-0.18555022665917104
5421,E15,I15,-0.24141896065830726
5422,F15,I15,0.34509777552120785
5423,G15,I15,0.5737754204100276
5424,H15,I15,0.334893780336935
5425,I15,I15,1.0
5426,J15,I15,0.4890602603729243
5427,K15,I15,-0.18487499226162565
5428,L15,I15,-0.23720781894513815
5429,M15,I15,0.3694541452763468
5430,N15,I15,0.09690007935762852
5431,O15,I15,0.36519245748816587
5432,B16,I15,0.1557448254103584
5433,C16,I15,0.25481598445289794
5434,D16,I15,0.10412009312740414
5435,E16,I15,0.3497915726005818
5436,F16,I15,-0.18337379624617786
5437,G16,I15,0.17284800401478892
5438,H16,I15,-0.12597605994109712
5439,I16,I15,0.148580018045519
5440,J16,I15,-0.04480791017346703
5441,K16,I15,-0.03828471347299682
5442,L16,I15,-0.2560003138704876
5443,M16,I15,-0.1903042616106289
5444,N16,I15,-0.2069558239769122
5445,O16,I15,-0.22103176704399702
5446,B17,I15,0.2385332198077992
5447,C17,I15,0.2604458793364745
5448,D17,I15,0.13479639086356146
5449,E17,I15,0.23191290841558074
5450,F17,I15,0.015220258372151319
5451,G17,I15,-0.039201971278465496
5452,H17,I15,-0.05469610580644173
5453,I17,I15,0.009362870769396814
5454,J17,I15,-0.0003129968068637373
5455,K17,I15,-0.05906464391506714
5456,L17,I15,-0.30212441058985945
5457,M17,I15,-0.33583875342771796
5458,N17,I15,-0.2402885613013336
5459,O17,I15,-0.21180928165376606
5460,B18,I15,-0.08697619169654298
5461,C18,I15,-0.12245470022867418
5462,D18,I15,-0.23356174997643409
5463,E18,I15,0.24786797124872434
5464,F18,I15,0.13624309386568187
5465,G18,I15,0.3401652493450415
5466,H18,I15,0.5193348678056395
5467,I18,I15,-0.3372303691572908
5468,J18,I15,-0.44636211393571384
5469,K18,I15,-0.08854727711671509
5470,L18,I15,0.05250085369400978
5471,M18,I15,0.39660019713563366
5472,N18,I15,-0.1487426878494237
5473,O18,I15,0.4038190420188703
5474,B19,I15,-0.11015085763244511
5475,C19,I15,-0.1853331324972516
5476,D19,I15,-0.19839851648418577
5477,E19,I15,0.007632982228549501
5478,F19,I15,0.2089820201735512
5479,G19,I15,0.30578241561627395
5480,H19,I15,0.4525246933814973
5481,I19,I15,-0.31166178187831434
5482,J19,I15,-0.3063517610052131
5483,K19,I15,-0.13525685958374706
5484,L19,I15,-0.11872853991080468
5485,M19,I15,0.22477565308183173
5486,N19,I15,-0.12192429956445211
5487,O19,I15,0.2987112862213009
5488,B20,I15,0.040790719557000595
5489,C20,I15,0.19097763017721317
5490,D20,I15,0.2473591710964542
5491,E20,I15,0.2175181953676403
5492,F20,I15,-0.015755195461534262
5493,G20,I15,-0.07154737581480028
5494,H20,I15,-0.12983632643441329
5495,I20,I15,-0.03440268819011027
5496,J20,I15,-0.12272653146604379
5497,K20,I15,-0.14276807352567406
5498,L20,I15,-0.3622528266599223
5499,M20,I15,-0.3209323979466453
5500,N20,I15,-0.22227626697891484
5501,O20,I15,-0.2213581801401837
5502,B21,I15,0.18599529012046678
5503,C21,I15,0.3163783452517657
5504,D21,I15,-0.1460605624967489
5505,E21,I15,0.09963752475175902
5506,F21,I15,-0.10310401978349817
5507,G21,I15,0.12091779894941013
5508,H21,I15,-0.21751578021114176
5509,I21,I15,0.03962080621279186
5510,J21,I15,0.10689643200433988
5511,K21,I15,0.05041744349252348
5512,L21,I15,-0.3020374398606386
5513,M21,I15,-0.2695998297661848
5514,N21,I15,-0.3209736558863499
5515,O21,I15,-0.13070561812843798
5516,B22,I15,-0.009756241773702077
5517,C22,I15,-0.04564192774081248
5518,D22,I15,-0.18168915423280563
5519,E22,I15,0.024788175138209852
5520,F22,I15,0.09921516989751668
5521,G22,I15,0.22606370521394856
5522,H22,I15,0.29511662413669165
5523,I22,I15,-0.3002136373099031
5524,J22,I15,-0.3195605181650878
5525,K22,I15,-0.11586255032991659
5526,L22,I15,0.1500056619607446
5527,M22,I15,0.1939360701366241
5528,N22,I15,-0.13814880727229178
5529,O22,I15,0.5147234100962952
5530,B23,I15,-0.2575845825523765
5531,C23,I15,-0.08459692497216044
5532,D23,I15,-0.28878366459040444
5533,E23,I15,0.38661275956802266
5534,F23,I15,0.12735816237093062
5535,G23,I15,0.26041614258731743
5536,H23,I15,0.37502764899910357
5537,I23,I15,-0.3238741118616953
5538,J23,I15,-0.2187244100645773
5539,K23,I15,-0.13003113963190116
5540,L23,I15,-0.10072070193790161
5541,M23,I15,0.03344961768654461
5542,N23,I15,-0.12322537152271476
5543,O23,I15,0.2654987230472509
5544,B13,J15,0.3363309122700898
5545,C13,J15,0.46527304993524976
5546,D13,J15,0.15211872737295762
5547,E13,J15,0.03833037965898306
5548,F13,J15,0.16269532255353103
5549,G13,J15,0.37468829764882305
5550,H13,J15,0.10218041279953317
5551,I13,J15,0.38781867820420746
5552,J13,J15,0.6016062554652772
5553,K13,J15,0.36290792687467943
5554,L13,J15,0.5435224332006215
5555,M13,J15,0.29613851582559414
5556,N13,J15,0.24826937355937745
5557,O13,J15,0.05238650040281667
5558,B14,J15,0.48973079940896025
5559,C14,J15,0.591663320007886
5560,D14,J15,-0.17906969098976108
5561,E14,J15,-0.2769545203938425
5562,F14,J15,0.5678956805244398
5563,G14,J15,0.407803171261445
5564,H14,J15,0.5048674344760137
5565,I14,J15,0.5467192940329019
5566,J14,J15,0.5455401243657833
5567,K14,J15,-0.15210697152789507
5568,L14,J15,-0.26392919544884325
5569,M14,J15,0.26267855257008094
5570,N14,J15,0.22975950687898164
5571,O14,J15,0.541984721405555
5572,B15,J15,0.5272814695443911
5573,C15,J15,0.4013058934412919
5574,D15,J15,-0.025420942793741075
5575,E15,J15,-0.29410992439747313
5576,F15,J15,0.38740355194511716
5577,G15,J15,0.5874820522430374
5578,H15,J15,0.27566873269097186
5579,I15,J15,0.4890602603729243
5580,J15,J15,1.0
5581,K15,J15,-0.10523750875190052
5582,L15,J15,-0.24251125788037808
5583,M15,J15,0.4023753512534102
5584,N15,J15,0.22633842028078108
5585,O15,J15,0.1055689962830939
5586,B16,J15,0.25014133232850444
5587,C16,J15,0.43491708203757307
5588,D16,J15,0.3665349964160013
5589,E16,J15,0.10286353984212691
5590,F16,J15,0.007938563771700356
5591,G16,J15,0.056611968390972545
5592,H16,J15,-0.14778937588494728
5593,I16,J15,0.1945273084508313
5594,J16,J15,0.12973853077580372
5595,K16,J15,-0.09471953293093387
5596,L16,J15,-0.09939939107318024
5597,M16,J15,-0.20819902022161002
5598,N16,J15,-0.16842806194981907
5599,O16,J15,-0.07938225928749652
5600,B17,J15,0.3401806813876916
5601,C17,J15,0.3802809989641982
5602,D17,J15,0.07034681941006202
5603,E17,J15,0.001622981758862558
5604,F17,J15,0.1748037166218503
