oneb_Metadata_Treatment_Dose_Inhibitor_Dose,DMSO_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.5_DMSO_0.025,Flagellin_0.100_DMSO_0.00025,Flagellin_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.00025,Flagellin_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,LPS_0.100_DMSO_0.025,LPS_1.000_DMSO_0.025,LPS_10.000_DMSO_0.025,LPS_10.000_Disulfiram_0.1,LPS_10.000_Disulfiram_1.0,LPS_10.000_Disulfiram_2.5,LPS_10.000_Z-VAD-FMK_100.0,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_1.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,LPS_Nigericin_1.000_3.0_DMSO_0.025,LPS_Nigericin_100.000_1.0_DMSO_0.025,LPS_Nigericin_100.000_10.0_DMSO_0.025,LPS_Nigericin_100.000_3.0_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,media ctr_0_Media ctr_0.0,media ctr_0_Media_0.0
LPS_10.000_Disulfiram_0.1,-0.415126179480152,-0.642967903997529,-0.23042777256936808,-0.31544150149347383,-0.4357722903987478,-0.19890618243778735,-0.4928774303776097,0.5890780595570897,0.09595448999927478,0.16322967946289482,0.5763048920234165,0.058802406569455484,-0.052116447646120244,-0.312287024750814,0.043606088295565455,0.03892640130195535,0.38835681581273107,0.3532951203243873,0.4224269315180227,0.4465108542974893,1.0,0.4943153401169932,0.48918672105478844,0.10513690922732372,0.6806597616760464,0.2134516681224787,-0.1886231568780027,0.4671979471404165,-0.34264107844661756,-0.1457640517754933,0.21067794700095907,-0.31741768864942416,-0.3655082518779623,0.1801229784651396,-0.23301371926414663,0.48063819092934534,-0.22383107829680038,0.11246101590618293,-0.4648135621037818,-0.5219389821210662
LPS_10.000_Disulfiram_1.0,-0.6136480349043495,-0.5038615179907289,0.19170533467611486,0.2294356811673195,-0.47473357973826485,-0.512712645125196,-0.6137952727105397,0.3239809959417312,-0.07322128433493998,0.006152568552527484,0.38177822935583333,0.04131044229914876,0.5819132266759285,-0.627325758603172,-0.2777006421120766,0.33474434917930584,0.5703243589870184,0.47632763438815806,0.4261472418345029,0.6677256540905998,0.4943153401169932,1.0,0.7735399227912892,0.46547020737331013,0.6236963904917622,-0.03398136534220542,-0.3336750415040832,0.21093959934294912,0.2415431606275274,-0.32488598031601057,0.4373470161087365,-0.49745461862717183,-0.31590532982575864,0.04640444090776365,-0.030956080907301647,0.05448712281761091,-0.4495742002269368,-0.3612812439153789,-0.6934401375570226,-0.6202769422389796
LPS_10.000_Disulfiram_2.5,-0.4672670057020478,-0.5382313992943581,0.15151687741361086,0.09088347763069651,-0.391070830228437,-0.25969108324593054,-0.4405769322872177,0.22680358613665638,0.06647156741862402,0.09396151737949393,0.3831054275747112,-0.015248701489807833,0.4054161842723702,-0.43907391050236916,-0.2988022951564949,0.33289009038424744,0.5073197526622604,0.4084590143316326,0.46475374150541965,0.615853716551997,0.48918672105478844,0.7735399227912892,1.0,0.4838067256139898,0.5747803694490715,-0.12985225636387418,-0.4511360206095428,0.27551767296082325,0.09206302875753647,-0.38478383726731613,0.28398937260686585,-0.48245077883920096,-0.42165481008878913,0.022067729543556486,-0.17095766064924556,0.1833379042436668,-0.2721272617532204,-0.21779075957367122,-0.5156954283083081,-0.5054024689063815
LPS_10.000_Z-VAD-FMK_100.0,-0.5348812892202885,-0.04067652822494349,0.7725200719077064,0.6448041300636341,-0.3081415535315344,-0.40936028652756634,-0.26802422051206615,-0.056093340813020316,-0.3337861127689474,-0.2539176655172918,-0.04616727325634765,-0.1619849613990184,0.4242132235293749,-0.47124991814126305,-0.4736529280450609,0.8713183536566548,-0.00992299960380607,-0.003585822615569989,-0.06710864478347829,0.2401636305312946,0.10513690922732372,0.46547020737331013,0.4838067256139898,1.0,0.03894170429612054,-0.24752214932748745,-0.33468632779919977,0.26573019424978406,0.6486995484521392,-0.3050203466421084,0.08072277872581343,-0.4526887437896854,-0.3562827708081022,-0.047648214877694606,0.16046540991851352,-0.21397479283008336,-0.35398494354510107,-0.4216026979824908,-0.4521365721324782,-0.43892613846558465
LPS_100.000_DMSO_0.025,-0.4746541300753225,-0.7121526886968766,-0.26754331736541587,-0.2754758334542723,-0.555338109284942,-0.3987718601535501,-0.66335813666471,0.50726940981736,0.25859985552737114,0.37931454561193184,0.7152029641505412,0.34635387611085094,0.15223502431207583,-0.4603809039292542,-0.035036633507567964,-0.04103373501659835,0.7132490643533548,0.6802031821084241,0.6532768874370836,0.6811256872110232,0.6806597616760464,0.6236963904917622,0.5747803694490715,0.03894170429612054,1.0,0.2943915311827941,-0.21490067976351757,0.2800946042315518,-0.3032214025696293,-0.15920308817903664,0.40704155013409765,-0.34750510622080577,-0.31873370873146245,0.10130579409415615,-0.3536727232753024,0.37568570598552486,-0.316037766563207,-0.06245176696051291,-0.583378778999315,-0.4852326095457259
LPS_Nigericin_1.000_1.0_DMSO_0.025,-0.292201904569412,-0.4946446143547933,-0.28572925415636574,-0.2536470581759877,-0.5234733488906963,-0.3129274520542264,-0.3071463329809962,0.1353848915783322,-0.1742842358403033,-0.02759674975634588,0.1322507163775081,-0.053379561985265375,-0.43922442818984475,-0.29262274818824535,-0.06932194969975265,-0.2332935599934489,-0.1578095012025189,-0.14576209153886016,-0.12801787585863214,-0.24449669529989893,0.2134516681224787,-0.03398136534220542,-0.12985225636387418,-0.24752214932748745,0.2943915311827941,1.0,0.7366597740109626,0.4870202032964065,-0.2335086136776714,0.7457963554990681,0.5316713311347321,0.5621447982693465,0.5267858927623463,-0.40857881310251665,-0.3505547739073399,-0.013735920246230942,-0.39779430871532745,-0.18564372198356144,-0.3411645194720831,-0.1977237450919826
LPS_Nigericin_1.000_10.0_DMSO_0.025,-0.03430743803784466,-0.08139414437911915,-0.2313507799962859,-0.16062885588779122,-0.21997839853212314,-0.19051107885705792,-0.024032310312778374,-0.15835194595367483,-0.28021581161043724,-0.3296493664416135,-0.32559780758827084,-0.21091863917911946,-0.48041406348052734,-0.10438406383826396,-0.07839131420536632,-0.3267369105539641,-0.47039158422454685,-0.46286666163194523,-0.459413650834202,-0.5813267582421815,-0.1886231568780027,-0.3336750415040832,-0.4511360206095428,-0.33468632779919977,-0.21490067976351757,0.7366597740109626,1.0,0.23790691239805473,-0.03540739920875907,0.9330218179266293,0.25708844157915167,0.8442879691333917,0.803371323611583,-0.4484374547473311,-0.05079495282374804,-0.35869661455239304,-0.20498281197695983,-0.2520517997362664,-0.010745177068753305,0.12164776708299832
LPS_Nigericin_1.000_10.0_Disulfiram_1.0,-0.5216006490980849,-0.4401045054526407,0.19189637001852283,0.06093003557415968,-0.54945217898859,-0.2826975761953139,-0.25829615484149315,0.01634676173780487,-0.28295610396881876,-0.020274398203204532,0.12271044073703252,-0.11866303099005071,-0.17733004659319246,-0.4113281450869257,-0.20689640334024753,0.30876615746330827,-0.12783131335116332,-0.06793444312472786,-0.008558902471580868,-0.004011203875223754,0.4671979471404165,0.21093959934294912,0.27551767296082325,0.26573019424978406,0.2800946042315518,0.4870202032964065,0.23790691239805473,1.0,0.02634726136791747,0.32602796522599214,0.2998759745733895,0.08970793371962538,0.0027915686773648104,-0.288019570122234,-0.17446409415796263,0.054938421196488896,-0.4595530348102236,-0.27794890224528274,-0.42781846137129453,-0.2881624654287022
LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,-0.4091998456817256,0.2303102352159943,0.7413246488540827,0.8053708427033388,-0.16147533982752707,-0.44960496917515375,-0.12224643068599801,-0.31105461617345376,-0.5642532152625983,-0.4668686072507036,-0.45147443411273014,-0.22540879149278847,0.4362834967141104,-0.4183074743183933,-0.4981996114237908,0.6285807972254542,-0.18972484442090926,-0.17514365389005412,-0.2735405230309155,0.03321646356759167,-0.34264107844661756,0.2415431606275274,0.09206302875753647,0.6486995484521392,-0.3032214025696293,-0.2335086136776714,-0.03540739920875907,0.02634726136791747,1.0,-0.05113049024491851,0.19590090130661528,-0.09276536022267025,0.10015859300493013,-0.19914028438891673,0.29681530524669575,-0.5714204416847383,-0.3358277389320311,-0.5186633621851895,-0.3003242948590371,-0.15806149450040585
LPS_Nigericin_1.000_3.0_DMSO_0.025,-0.0489019414757308,-0.14228063854217995,-0.2546526940483195,-0.2160980460222244,-0.27031391507726316,-0.18581886569376835,-0.033506024319548654,-0.1647990517892924,-0.26745427364724644,-0.28858375389800717,-0.3111577725673667,-0.20326255761740655,-0.5479126620282533,-0.13592833968149606,-0.12203539095608265,-0.3202275545319508,-0.4454794318369024,-0.420229106638444,-0.42614938379573664,-0.5659281390403845,-0.1457640517754933,-0.32488598031601057,-0.38478383726731613,-0.3050203466421084,-0.15920308817903664,0.7457963554990681,0.9330218179266293,0.32602796522599214,-0.05113049024491851,1.0,0.28395452446285496,0.859734459812471,0.7831671928987074,-0.4592794450482935,-0.14800632996185126,-0.30027230007581773,-0.22401627375719366,-0.2295223998895325,-0.04188863041850296,0.09398325980948578
LPS_Nigericin_100.000_1.0_DMSO_0.025,-0.5833529960311554,-0.6143425043605821,0.0389985716994505,0.20552012451203172,-0.6289326921713013,-0.5293266433977646,-0.4387455597740657,0.15232748514878974,-0.4213294025792031,-0.09411806897073431,0.04553708493352984,-0.15565632510157743,0.052500531710170946,-0.6244381524075484,-0.3316757203899167,0.07789824185593704,0.21528936636780574,0.10263275496385833,0.17095562714178258,0.2265846287159101,0.21067794700095907,0.4373470161087365,0.28398937260686585,0.08072277872581343,0.40704155013409765,0.5316713311347321,0.25708844157915167,0.2998759745733895,0.19590090130661528,0.28395452446285496,1.0,0.2256931912366306,0.42165684963757394,-0.21533718649144837,-0.2029127807574687,-0.11635688693695202,-0.6100719194164851,-0.3347377227529392,-0.6876541828727618,-0.5777241227921978
LPS_Nigericin_100.000_10.0_DMSO_0.025,0.12503062495098313,0.0331429960270913,-0.2623938475650696,-0.2206759058079419,-0.10297413600286678,-0.01647606994026616,0.1715460522042517,-0.36363860926362096,-0.21167329030036808,-0.2046407703749135,-0.4369870781885543,-0.16524774210442014,-0.5231310639615979,0.02724199420498397,-0.09442785787038997,-0.41590400346426637,-0.48275918255823036,-0.465451396883618,-0.3940398970001111,-0.5932930484256664,-0.31741768864942416,-0.49745461862717183,-0.48245077883920096,-0.4526887437896854,-0.34750510622080577,0.5621447982693465,0.8442879691333917,0.08970793371962538,-0.09276536022267025,0.859734459812471,0.2256931912366306,1.0,0.9102772828913729,-0.45218895534386555,-0.11690744676971332,-0.38658523152113655,-0.12777553689088303,-0.18040251145132696,0.14168593781662359,0.2840515795454188
LPS_Nigericin_100.000_3.0_DMSO_0.025,0.0019054074905418433,-0.0005969019530606088,-0.17005187253593962,-0.03177656425763381,-0.15991693539770688,-0.1861282304237597,0.0687222370618903,-0.33600189036880823,-0.3370513706070456,-0.2945588392353347,-0.46000917588444984,-0.20681072878532283,-0.3448665317975967,-0.11269780207988361,-0.1827499116415029,-0.3460669809324958,-0.38516309209637184,-0.4009407694289406,-0.3679318877009397,-0.4786064413152392,-0.3655082518779623,-0.31590532982575864,-0.42165481008878913,-0.3562827708081022,-0.31873370873146245,0.5267858927623463,0.803371323611583,0.0027915686773648104,0.10015859300493013,0.7831671928987074,0.42165684963757394,0.9102772828913729,1.0,-0.44868031701838484,-0.01688229027277834,-0.5252567579888163,-0.24655630052505,-0.303429255812123,0.008650938122169816,0.14353924203300217
Thapsigargin_1.000_DMSO_0.025,0.2060871453221348,0.061421442776978336,-0.20833428594371894,-0.19911416890152514,0.2010142792800088,0.22176344697258496,-0.05869695765223521,0.43510347288241413,0.12088314011699991,-0.06934223199948061,0.2579104056189968,-0.0952935456083849,-0.053228733304547665,0.25972084667350087,0.10681089076542384,-0.07712704382309761,0.2319187159809945,0.13261239879419362,0.10120320292956676,0.18528139102714822,0.1801229784651396,0.04640444090776365,0.022067729543556486,-0.047648214877694606,0.10130579409415615,-0.40857881310251665,-0.4484374547473311,-0.288019570122234,-0.19914028438891673,-0.4592794450482935,-0.21533718649144837,-0.45218895534386555,-0.44868031701838484,1.0,0.25586058125594263,0.45483738213229763,0.34261980014156224,0.4537148441549061,0.06903562865962531,-0.14713588898868177
Thapsigargin_10.000_DMSO_0.025,-0.00781284309967798,0.35138964037808823,0.3510883482661095,0.4089072035198667,0.1422831978187925,-0.08511814432183847,0.23953626516950402,-0.28323044550398857,-0.28304374445647335,-0.3941013824667453,-0.3127058179082797,-0.13465988115543928,0.27050969273093817,0.0585153210180968,-0.1793322872493604,0.295954279196836,-0.21088547481729547,-0.23095131555873324,-0.263340705495375,-0.10746090736062017,-0.23301371926414663,-0.030956080907301647,-0.17095766064924556,0.16046540991851352,-0.3536727232753024,-0.3505547739073399,-0.05079495282374804,-0.17446409415796263,0.29681530524669575,-0.14800632996185126,-0.2029127807574687,-0.11690744676971332,-0.01688229027277834,0.25586058125594263,1.0,-0.4134410248768418,-0.021997218507108163,-0.1898870994571289,0.04307017600830504,0.05205389692607579
Topotecan_10.000_DMSO_0.025,0.2250893054251527,-0.31421028213648844,-0.4602378005076777,-0.5027204187689857,0.1253518577629984,0.4047528942648866,-0.05634623666150397,0.6610595067710855,0.324568200546572,0.2598252365102872,0.5051117482477183,-0.0370311881349721,-0.3207340938783188,0.28204437169425756,0.3884204568809698,-0.26914325329586625,0.24560998338716714,0.1856518377009913,0.2411218661251022,0.12598339686487028,0.48063819092934534,0.05448712281761091,0.1833379042436668,-0.21397479283008336,0.37568570598552486,-0.013735920246230942,-0.35869661455239304,0.054938421196488896,-0.5714204416847383,-0.30027230007581773,-0.11635688693695202,-0.38658523152113655,-0.5252567579888163,0.45483738213229763,-0.4134410248768418,1.0,0.35871626219815,0.6693191644788733,0.07154214816381252,-0.15062888462914945
Topotecan_20.000_DMSO_0.025,0.7595153057288517,0.37781549375515605,-0.37540198070746744,-0.3695101709064731,0.6687104489421478,0.7035014768563274,0.4807814411366078,0.12582718101605353,0.30991328213463987,0.008914781846179373,-0.07128615824323876,-0.14255054079418011,-0.2952853201671081,0.772752677018239,0.4148156864555038,-0.3943044555088125,-0.16980072712629327,-0.1857882770104716,-0.23932248786280996,-0.31740361632415853,-0.22383107829680038,-0.4495742002269368,-0.2721272617532204,-0.35398494354510107,-0.316037766563207,-0.39779430871532745,-0.20498281197695983,-0.4595530348102236,-0.3358277389320311,-0.22401627375719366,-0.6100719194164851,-0.12777553689088303,-0.24655630052505,0.34261980014156224,-0.021997218507108163,0.35871626219815,1.0,0.5986562621027302,0.7247999278200886,0.45601153240482517
Topotecan_5.000_DMSO_0.025,0.5668725798806658,0.0621644456469453,-0.4849022990610367,-0.4702609410951008,0.4633477537762794,0.6262672865061379,0.3290136056603649,0.4399860561553949,0.27070197193486295,0.07780425252122758,0.1716258008432492,-0.14681642092104474,-0.42535261024157167,0.6551963485591182,0.4509565213787435,-0.4146113563526636,-0.033069276192027736,-0.08642006852592798,-0.021992890013605406,-0.16861657915525471,0.11246101590618293,-0.3612812439153789,-0.21779075957367122,-0.4216026979824908,-0.06245176696051291,-0.18564372198356144,-0.2520517997362664,-0.27794890224528274,-0.5186633621851895,-0.2295223998895325,-0.3347377227529392,-0.18040251145132696,-0.303429255812123,0.4537148441549061,-0.1898870994571289,0.6693191644788733,0.5986562621027302,1.0,0.46603846778693303,0.13807421319687407
media ctr_0_Media ctr_0.0,0.8271779633076459,0.6194157841514563,-0.2812156785586131,-0.29356224154395977,0.7796843270971308,0.7228245705164135,0.6964125710741655,-0.24385970528186843,0.2813636099702619,0.03085931640702266,-0.32265152583031725,-0.040835335540737906,-0.3063459229176245,0.7862247358062922,0.42970330097055326,-0.43076871741064343,-0.35025314695941123,-0.3188105133248982,-0.2911499096802265,-0.48843621098672413,-0.4648135621037818,-0.6934401375570226,-0.5156954283083081,-0.4521365721324782,-0.583378778999315,-0.3411645194720831,-0.010745177068753305,-0.42781846137129453,-0.3003242948590371,-0.04188863041850296,-0.6876541828727618,0.14168593781662359,0.008650938122169816,0.06903562865962531,0.04307017600830504,0.07154214816381252,0.7247999278200886,0.46603846778693303,1.0,0.7083641667437732
media ctr_0_Media_0.0,0.6427804715017987,0.6836317256127966,-0.13429014551745647,-0.2104897201911728,0.524271379984859,0.4936808440591955,0.5252785335438975,-0.5203600313894917,0.23780606601999224,0.11922527243832673,-0.3592122084659725,0.15408232211858675,-0.23234590382471668,0.5638437549089762,0.23315735438147425,-0.3666454406282566,-0.33482642267627916,-0.21083598790902103,-0.23579431195773307,-0.42350987770472953,-0.5219389821210662,-0.6202769422389796,-0.5054024689063815,-0.43892613846558465,-0.4852326095457259,-0.1977237450919826,0.12164776708299832,-0.2881624654287022,-0.15806149450040585,0.09398325980948578,-0.5777241227921978,0.2840515795454188,0.14353924203300217,-0.14713588898868177,0.05205389692607579,-0.15062888462914945,0.45601153240482517,0.13807421319687407,0.7083641667437732,1.0
