,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
812,Thapsigargin_1.000_DMSO_0.025,LPS_10.000_Disulfiram_1.000,0.9988992289032274
813,Thapsigargin_10.000_DMSO_0.025,LPS_10.000_Disulfiram_1.000,0.9991027926194855
814,Topotecan_10.000_DMSO_0.025,LPS_10.000_Disulfiram_1.000,0.9989940272249661
815,Topotecan_20.000_DMSO_0.025,LPS_10.000_Disulfiram_1.000,0.9993779342211654
816,Topotecan_5.000_DMSO_0.025,LPS_10.000_Disulfiram_1.000,0.9994033853133913
817,media ctr_nan_Media ctr_nan,LPS_10.000_Disulfiram_1.000,0.9994130410076016
818,media ctr_nan_Media_nan,LPS_10.000_Disulfiram_1.000,0.9993824700993347
819,DMSO_0.100_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.7750093071245081
820,DMSO_0.100_DMSO_1.000,LPS_10.000_Disulfiram_2.500,0.9750650136068497
821,DMSO_0.100_Z-VAD-FMK_100.000,LPS_10.000_Disulfiram_2.500,0.9805148590079186
822,DMSO_0.100_Z-VAD-FMK_30.000,LPS_10.000_Disulfiram_2.500,0.9847176313675454
823,Disulfiram_0.100_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9972898313273489
824,Disulfiram_1.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9991166048736211
825,Disulfiram_2.500_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9994500195373693
826,Flagellin_0.100_DMSO_0.000,LPS_10.000_Disulfiram_2.500,0.994120490371089
827,Flagellin_0.100_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9965695349144825
828,Flagellin_1.000_DMSO_0.000,LPS_10.000_Disulfiram_2.500,0.9990121861183977
829,Flagellin_1.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9990042481856922
830,Flagellin_1.000_Disulfiram_1.000,LPS_10.000_Disulfiram_2.500,0.9994577215645201
831,H2O2_100.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9993814316723743
832,H2O2_100.000_Disulfiram_1.000,LPS_10.000_Disulfiram_2.500,0.9994941975253714
833,H2O2_100.000_Z-VAD-FMK_100.000,LPS_10.000_Disulfiram_2.500,0.999356254320601
834,LPS_0.010_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9941263593501414
835,LPS_0.100_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9966339318689201
836,LPS_1.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9993800655347586
837,LPS_10.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9997548382792996
838,LPS_10.000_Disulfiram_0.100,LPS_10.000_Disulfiram_2.500,0.9998658082534245
839,LPS_10.000_Disulfiram_1.000,LPS_10.000_Disulfiram_2.500,0.999891265135894
840,LPS_10.000_Disulfiram_2.500,LPS_10.000_Disulfiram_2.500,1.0
841,LPS_10.000_Z-VAD-FMK_100.000,LPS_10.000_Disulfiram_2.500,0.9991137599257885
842,LPS_100.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9998270267580117
843,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.99813161251861
844,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9972861764906169
845,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_10.000_Disulfiram_2.500,0.9987530731835611
846,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_10.000_Disulfiram_2.500,0.9971568619526029
847,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.998222596587069
848,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9997454642896485
849,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9992646849507821
850,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9995424608253947
851,Thapsigargin_1.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.998934523976811
852,Thapsigargin_10.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9991317979141003
853,Topotecan_10.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9990587985203903
854,Topotecan_20.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.9994255883635996
855,Topotecan_5.000_DMSO_0.025,LPS_10.000_Disulfiram_2.500,0.999442592281604
856,media ctr_nan_Media ctr_nan,LPS_10.000_Disulfiram_2.500,0.9994591845756833
857,media ctr_nan_Media_nan,LPS_10.000_Disulfiram_2.500,0.9994127160029098
858,DMSO_0.100_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.7817793663524132
859,DMSO_0.100_DMSO_1.000,LPS_10.000_Z-VAD-FMK_100.000,0.9793714739746527
860,DMSO_0.100_Z-VAD-FMK_100.000,LPS_10.000_Z-VAD-FMK_100.000,0.9845416617583337
861,DMSO_0.100_Z-VAD-FMK_30.000,LPS_10.000_Z-VAD-FMK_100.000,0.9867824561705165
862,Disulfiram_0.100_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9980403603337518
863,Disulfiram_1.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9993877013011685
864,Disulfiram_2.500_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9996365126982905
865,Flagellin_0.100_DMSO_0.000,LPS_10.000_Z-VAD-FMK_100.000,0.9924001577978765
866,Flagellin_0.100_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9948679404200623
867,Flagellin_1.000_DMSO_0.000,LPS_10.000_Z-VAD-FMK_100.000,0.9978507914251963
868,Flagellin_1.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9978741588142188
869,Flagellin_1.000_Disulfiram_1.000,LPS_10.000_Z-VAD-FMK_100.000,0.9981097150611346
870,H2O2_100.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9996573692036977
871,H2O2_100.000_Disulfiram_1.000,LPS_10.000_Z-VAD-FMK_100.000,0.9996027184443471
872,H2O2_100.000_Z-VAD-FMK_100.000,LPS_10.000_Z-VAD-FMK_100.000,0.9997772519250269
873,LPS_0.010_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9906979367246401
874,LPS_0.100_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9939009343205388
875,LPS_1.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9980104609747045
876,LPS_10.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9988043511619333
877,LPS_10.000_Disulfiram_0.100,LPS_10.000_Z-VAD-FMK_100.000,0.9991512614115537
878,LPS_10.000_Disulfiram_1.000,LPS_10.000_Z-VAD-FMK_100.000,0.9991007508334245
879,LPS_10.000_Disulfiram_2.500,LPS_10.000_Z-VAD-FMK_100.000,0.9991137599257885
880,LPS_10.000_Z-VAD-FMK_100.000,LPS_10.000_Z-VAD-FMK_100.000,1.0
881,LPS_100.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9991602341629893
882,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9981494276142711
883,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9977638212271166
884,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_10.000_Z-VAD-FMK_100.000,0.9986919798494118
885,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_10.000_Z-VAD-FMK_100.000,0.9990110542440179
886,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9985927237358398
887,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.999376558698301
888,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9993869777983166
889,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9995415276092804
890,Thapsigargin_1.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9991356064146308
891,Thapsigargin_10.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.999211753795758
892,Topotecan_10.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9994706942360256
893,Topotecan_20.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9996619416968728
894,Topotecan_5.000_DMSO_0.025,LPS_10.000_Z-VAD-FMK_100.000,0.9996545385617248
895,media ctr_nan_Media ctr_nan,LPS_10.000_Z-VAD-FMK_100.000,0.9996573748887292
896,media ctr_nan_Media_nan,LPS_10.000_Z-VAD-FMK_100.000,0.9995873040831474
897,DMSO_0.100_DMSO_0.025,LPS_100.000_DMSO_0.025,0.7728618811887015
898,DMSO_0.100_DMSO_1.000,LPS_100.000_DMSO_0.025,0.9743947152195389
899,DMSO_0.100_Z-VAD-FMK_100.000,LPS_100.000_DMSO_0.025,0.9799454828527557
900,DMSO_0.100_Z-VAD-FMK_30.000,LPS_100.000_DMSO_0.025,0.9842814645589538
901,Disulfiram_0.100_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9972265080554823
902,Disulfiram_1.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9991693836198489
903,Disulfiram_2.500_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9995514537196717
904,Flagellin_0.100_DMSO_0.000,LPS_100.000_DMSO_0.025,0.994254783734132
905,Flagellin_0.100_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9966972356627305
906,Flagellin_1.000_DMSO_0.000,LPS_100.000_DMSO_0.025,0.9992339317736862
907,Flagellin_1.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9991558245149139
908,Flagellin_1.000_Disulfiram_1.000,LPS_100.000_DMSO_0.025,0.9993552777395391
909,H2O2_100.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9994933078842668
910,H2O2_100.000_Disulfiram_1.000,LPS_100.000_DMSO_0.025,0.9996055221713716
911,H2O2_100.000_Z-VAD-FMK_100.000,LPS_100.000_DMSO_0.025,0.9994749566438755
912,LPS_0.010_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9943458015246608
913,LPS_0.100_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9967720528305324
914,LPS_1.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9995670564332401
915,LPS_10.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9998768809958771
916,LPS_10.000_Disulfiram_0.100,LPS_100.000_DMSO_0.025,0.999826107340902
917,LPS_10.000_Disulfiram_1.000,LPS_100.000_DMSO_0.025,0.9997717273648605
918,LPS_10.000_Disulfiram_2.500,LPS_100.000_DMSO_0.025,0.9998270267580117
919,LPS_10.000_Z-VAD-FMK_100.000,LPS_100.000_DMSO_0.025,0.9991602341629893
920,LPS_100.000_DMSO_0.025,LPS_100.000_DMSO_0.025,1.0
921,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.997863166895655
922,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9971321344615133
923,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_100.000_DMSO_0.025,0.9985074202078116
924,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_100.000_DMSO_0.025,0.9971726255102883
925,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9981022461148745
926,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9997874195930979
927,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9992872864391753
928,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9995756293353123
929,Thapsigargin_1.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9990705453754555
930,Thapsigargin_10.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9993464820325666
931,Topotecan_10.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9991398797112981
932,Topotecan_20.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9995659316566833
933,Topotecan_5.000_DMSO_0.025,LPS_100.000_DMSO_0.025,0.9995521874235058
934,media ctr_nan_Media ctr_nan,LPS_100.000_DMSO_0.025,0.9995922879069362
935,media ctr_nan_Media_nan,LPS_100.000_DMSO_0.025,0.9995515228407058
936,DMSO_0.100_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.7747996652463691
937,DMSO_0.100_DMSO_1.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9752042564380802
938,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9813143661781274
939,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9844324908999509
940,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9958618227153051
941,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9975634294988445
942,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9978371437139063
943,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9909117014792554
944,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9937585902143617
945,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9968054047740013
946,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9966771875707198
947,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9973348372568166
948,H2O2_100.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.99777823330225
949,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9978853916973466
950,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9979697950574955
951,LPS_0.010_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9900382279386609
952,LPS_0.100_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9931627900491465
953,LPS_1.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9969901969225309
954,LPS_10.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.997574734817786
955,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9980512566434111
956,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9980386799744537
957,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.99813161251861
958,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9981494276142711
959,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.997863166895655
960,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,1.0
961,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9988697887662327
962,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9990362410554534
963,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9974747079706139
964,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9992504664330489
965,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9985856505641235
966,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9988687575103913
967,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9988359826138254
968,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9971939034285727
969,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9971472097291485
970,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.997576036758414
971,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9978254800229376
972,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9978358186016599
973,media ctr_nan_Media ctr_nan,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9977965216651952
974,media ctr_nan_Media_nan,LPS_Nigericin_1.000_1.000_DMSO_0.025,0.9977599773311453
975,DMSO_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.7671120280538318
976,DMSO_0.100_DMSO_1.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9739476776153673
977,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.980322675975377
978,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9824372126278161
979,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.994772093502012
980,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.996908273576306
981,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9973256566669174
982,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9888139996033517
983,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9919057713436759
984,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9955883239162696
985,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9953445667101192
986,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9961460597711679
987,H2O2_100.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9972762805660051
988,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9973264813663008
989,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9976122800570939
990,LPS_0.010_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9875693605098178
991,LPS_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9911129557661441
992,LPS_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.995825789341016
993,LPS_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9966385954532312
994,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9972702762737307
995,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9971859669263647
996,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9972861764906169
997,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9977638212271166
998,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9971321344615133
999,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9988697887662327
1000,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,1.0
1001,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9979775245837899
1002,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9976187638454341
1003,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9995388812061662
1004,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9978217832405296
1005,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9989067865220921
1006,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9984805688969403
1007,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.996360542517957
1008,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9965979122129314
1009,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9968951053510738
1010,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9974099684631053
1011,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9973738870580198
1012,media ctr_nan_Media ctr_nan,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.997304232168057
1013,media ctr_nan_Media_nan,LPS_Nigericin_1.000_10.000_DMSO_0.025,0.9972151424002352
1014,DMSO_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.7804631993567529
1015,DMSO_0.100_DMSO_1.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9770615005735104
1016,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9824739325770896
1017,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9856399219848542
1018,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9968851417432939
1019,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.998374017274383
1020,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9985058087637174
1021,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9925377163920648
1022,Flagellin_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9949995921330161
1023,Flagellin_1.000_DMSO_0.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9976940475302085
1024,Flagellin_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9974100129830987
1025,Flagellin_1.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9980785219603279
1026,H2O2_100.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9984896019240068
1027,H2O2_100.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9985384513373154
1028,H2O2_100.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9985319702372545
1029,LPS_0.010_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9915991041620614
1030,LPS_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9943052622764293
1031,LPS_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9978248501561209
1032,LPS_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9982740473354844
1033,LPS_10.000_Disulfiram_0.100,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9987478084846398
1034,LPS_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9986617576411824
1035,LPS_10.000_Disulfiram_2.500,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9987530731835611
1036,LPS_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9986919798494118
1037,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9985074202078116
1038,LPS_Nigericin_1.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9990362410554534
1039,LPS_Nigericin_1.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9979775245837899
1040,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,1.0
1041,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9978098168996883
1042,LPS_Nigericin_1.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9986607949996095
1043,LPS_Nigericin_100.000_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9990843729781164
1044,LPS_Nigericin_100.000_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9988333656313386
1045,LPS_Nigericin_100.000_3.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9990371233781097
1046,Thapsigargin_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.997966021733978
1047,Thapsigargin_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9979248953910691
1048,Topotecan_10.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9983459241292247
1049,Topotecan_20.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9985231357179368
1050,Topotecan_5.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9984961351593545
1051,media ctr_nan_Media ctr_nan,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9984797060980993
1052,media ctr_nan_Media_nan,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,0.9984492540088832
1053,DMSO_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.7834906490525387
1054,DMSO_0.100_DMSO_1.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9808067109560767
1055,DMSO_0.100_Z-VAD-FMK_100.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9861614678670503
1056,DMSO_0.100_Z-VAD-FMK_30.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9868257798882906
1057,Disulfiram_0.100_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9968238625276497
1058,Disulfiram_1.000_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9979846809548114
1059,Disulfiram_2.500_DMSO_0.025,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9981545097661301
1060,Flagellin_0.100_DMSO_0.000,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,0.9892527533236372
